Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
13,B.J. Armstrong,PG,27,CHI,82,2577,15.1,.577,.283,.261,1.1,7.4,4.3,14.7,1.7,0.2,9.4,19.0,0,5.4,2.8,8.1,.152,0,1.3,-1.2,0.2,1.4
14,Darrell Armstrong,PG,26,ORL,3,8,40.2,.563,.750,.250,14.8,0.0,7.2,76.1,6.3,0.0,10.1,53.0,0,0.1,0.0,0.1,.492,0,31.7,3.1,34.8,0.1
15,Vincent Askew,SG,28,SEA,71,1721,13.6,.577,.187,.472,4.6,7.9,6.2,14.8,1.4,0.6,12.3,17.4,0,3.3,1.3,4.6,.128,0,0.9,-1.1,-0.3,0.7
16,Keith Askins,SF,27,MIA,50,854,12.3,.493,.377,.275,11.6,15.7,13.6,6.5,2.1,1.5,9.7,13.3,0,1.0,0.9,1.9,.107,0,0.1,0.6,0.6,0.6
17,Stacey Augmon,SG,26,ATL,76,2362,16.0,.512,.030,.395,7.6,10.7,9.1,14.3,2.3,1.5,12.9,22.7,0,1.9,3.2,5.1,.103,0,-0.8,1.2,0.4,1.4
18,Anthony Avent,PF,25,ORL,71,1066,9.8,.466,.000,.307,10.7,20.4,15.7,5.0,1.3,3.2,16.1,13.3,0,0.1,1.5,1.5,.069,0,-3.7,1.1,-2.7,-0.2
19,Vin Baker,PF,23,MIL,82,3361,16.6,.511,.020,.352,10.0,20.6,15.1,15.1,1.3,2.6,13.5,21.6,0,2.7,3.1,5.8,.083,0,-0.1,1.7,1.6,3.1
20,Charles Barkley*,PF,31,PHO,68,2382,25.2,.572,.192,.444,9.8,26.8,18.2,18.9,2.3,1.4,9.9,27.5,0,7.4,3.3,10.6,.214,0,4.9,1.6,6.4,5.1
21,Dana Barros,PG,27,PHI,82,3318,20.9,.632,.365,.331,0.9,8.7,4.8,32.6,2.4,0.1,15.3,21.2,0,10.5,2.2,12.7,.183,0,5.9,-1.6,4.3,5.3
22,Jon Barry,SG,25,MIL,52,602,12.6,.564,.358,.597,2.9,7.0,4.9,21.2,2.6,0.5,19.5,15.5,0,0.7,0.4,1.1,.084,0,-0.9,-1.6,-2.5,-0.1
23,John Battle,SG,32,CLE,28,280,10.8,.462,.272,.228,1.3,3.7,2.5,24.6,1.6,0.3,11.9,24.4,0,0.0,0.3,0.2,.038,0,-2.3,-3.8,-6.1,-0.3
24,Sergei Bazarevich,PG,29,ATL,10,74,13.6,.578,.273,.409,1.5,9.7,5.5,31.4,0.7,1.0,21.2,20.2,0,0.1,0.1,0.2,.101,0,-1.8,-3.1,-4.9,-0.1
25,Benoit Benjamin,C,30,NJN,61,1598,13.9,.555,.000,.330,6.4,23.7,15.1,4.2,0.7,2.8,17.1,20.1,0,0.1,2.1,2.2,.066,0,-4.2,0.0,-4.3,-0.9
26,Elmer Bennett,PG,24,CLE,4,18,32.5,.588,.182,.364,0.0,7.2,3.5,46.5,12.6,0.0,19.0,42.0,0,0.0,0.1,0.1,.206,0,8.0,5.7,13.8,0.1
27,Tony Bennett,PG,25,CHH,3,46,5.2,.538,.692,.000,0.0,4.9,2.6,13.6,0.0,0.0,18.8,16.1,0,0.0,0.0,0.0,-0.006,0,-3.0,-4.1,-7.1,-0.1
28,David Benoit,SF,26,UTA,71,1841,13.9,.564,.196,.267,6.9,17.6,12.5,4.7,1.3,2.1,10.3,18.0,0,2.3,2.4,4.6,.121,0,0.0,0.5,0.5,1.2
29,James Blackwell,PG,26,TOT,13,80,11.6,.628,.000,.231,2.8,13.0,8.0,20.0,2.6,0.0,25.9,10.6,0,0.1,0.1,0.2,.091,0,-2.1,0.2,-1.9,0.0
30,Mookie Blaylock,PG,27,ATL,80,3069,19.2,.531,.463,.179,4.3,10.7,7.5,34.2,3.5,0.6,15.8,22.7,0,4.6,4.8,9.4,.147,0,4.2,1.4,5.5,5.8
31,Corie Blount,PF,26,CHI,68,889,11.7,.497,.010,.319,14.2,17.6,15.9,9.8,1.5,2.8,19.8,14.9,0,0.3,1.5,1.7,.094,0,-2.5,2.0,-0.5,0.3
32,Muggsy Bogues,PG,30,CHH,78,2629,16.9,.533,.041,.247,2.4,8.9,5.8,40.3,2.1,0.0,14.0,16.6,0,5.8,2.8,8.6,.157,0,1.0,-0.8,0.2,1.5
33,Manute Bol,C,32,GSW,5,81,9.5,.750,.500,.000,1.4,15.2,8.2,0.0,0.0,7.6,9.1,5.7,0,0.1,0.1,0.1,.083,0,-3.9,0.8,-3.0,0.0
34,Walter Bond,SG,25,TOT,23,290,10.3,.577,.488,.238,3.6,9.8,6.8,12.1,1.1,1.1,15.5,17.1,0,0.2,0.2,0.4,.072,0,0.1,-1.3,-1.2,0.1
35,Anthony Bonner,PF,26,NYK,58,1126,9.4,.497,.026,.347,12.2,15.0,13.7,10.5,2.2,1.5,26.2,12.3,0,-0.2,2.0,1.8,.079,0,-2.9,3.4,0.6,0.7
36,Anthony Bowie,SG,31,ORL,77,1261,11.7,.532,.108,.198,5.1,7.5,6.3,17.3,1.9,1.1,17.7,16.6,0,1.0,1.0,2.0,.077,0,-1.2,-0.7,-2.0,0.0
37,Sam Bowie,C,33,LAL,67,1225,10.4,.500,.041,.333,6.5,19.5,13.0,13.2,0.9,4.5,22.9,14.0,0,-0.3,1.4,1.1,.044,0,-4.2,2.3,-1.9,0.0
38,Shawn Bradley,C,22,PHI,82,2365,14.8,.489,.004,.335,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,0,-0.1,3.6,3.5,.071,0,-3.6,3.4,-0.2,1.1
39,Terrell Brandon,PG,24,CLE,67,1961,18.7,.527,.159,.244,2.2,9.9,5.9,35.8,3.1,0.6,14.6,24.2,0,2.6,3.0,5.6,.137,0,2.0,0.5,2.5,2.2
40,Tim Breaux,SF,24,HOU,42,340,8.9,.449,.207,.405,5.7,5.8,5.7,6.6,1.6,0.8,10.1,20.9,0,-0.2,0.2,0.0,.000,0,-4.5,-2.7,-7.2,-0.4
41,Scott Brooks,PG,29,TOT,59,808,14.9,.550,.251,.287,1.8,7.3,4.5,22.0,2.1,0.3,13.2,18.6,0,1.3,0.5,1.9,.110,0,0.0,-2.1,-2.1,0.0
42,Chucky Brown,SF,26,HOU,41,814,12.4,.619,.017,.356,9.5,16.8,13.3,5.5,0.7,1.2,12.6,12.7,0,1.3,0.8,2.1,.123,0,-1.1,-0.3,-1.4,0.1
43,Dee Brown,SG,26,BOS,79,2792,15.7,.562,.335,.284,2.6,7.8,5.1,16.7,2.0,1.2,11.7,19.3,0,5.0,1.8,6.8,.117,0,2.6,-0.3,2.4,3.1
44,Mike Brown,C,31,MIN,27,213,1.8,.337,.025,.675,5.2,20.5,13.0,7.1,1.7,0.0,23.6,14.6,0,-0.6,0.2,-0.4,-0.097,0,-9.2,-0.7,-9.9,-0.4
45,P.J. Brown,C,25,NJN,80,2466,12.1,.492,.042,.363,7.9,13.7,10.8,8.6,1.5,3.8,10.8,13.2,0,1.7,2.9,4.6,.090,0,-1.7,3.0,1.3,2.0
46,Randy Brown,PG,26,SAC,67,1086,11.8,.491,.164,.286,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,0,-0.3,1.9,1.6,.071,0,-2.3,2.9,0.6,0.7
47,Mark Bryant,PF,29,POR,49,658,13.2,.555,.010,.328,9.0,19.1,13.8,6.4,1.5,1.8,15.1,16.6,0,0.6,1.0,1.6,.116,0,-2.2,0.7,-1.5,0.1
48,Jud Buechler,SF,26,CHI,57,605,13.8,.542,.262,.213,7.0,12.1,9.6,12.6,2.1,1.5,13.0,16.9,0,0.7,0.9,1.5,.122,0,-0.6,0.4,-0.1,0.3
49,Scott Burrell,SF,24,CHH,65,2014,15.0,.571,.396,.243,5.9,15.3,10.8,12.6,2.0,1.4,11.5,17.0,0,2.8,2.9,5.6,.135,0,1.6,1.7,3.3,2.7
50,Willie Burton,SF,26,PHI,53,1564,13.9,.561,.454,.441,3.6,8.6,6.1,10.4,1.1,0.9,14.4,24.1,0,1.9,0.6,2.6,.079,0,1.4,-2.7,-1.2,0.3
51,Mitchell Butler,SG,24,WSB,76,1554,10.0,.506,.278,.364,3.1,9.8,6.3,8.8,2.0,0.5,15.2,19.6,0,-0.5,0.8,0.3,.010,0,-2.6,-1.5,-4.0,-0.8
52,Michael Cage,C,33,CLE,82,2040,13.5,.537,.006,.259,12.1,22.8,17.3,4.5,1.7,2.6,12.9,10.2,0,2.1,3.7,5.8,.137,0,-2.0,3.1,1.1,1.6
53,Adrian Caldwell,PF,28,HOU,7,30,4.4,.377,.000,1.500,4.0,32.8,19.1,0.0,1.7,0.0,13.1,11.4,0,0.0,0.1,0.0,.020,0,-10.7,-3.6,-14.3,-0.1
54,Elden Campbell,PF,26,LAL,73,2076,15.4,.500,.001,.369,8.9,14.8,11.9,6.8,1.7,4.4,9.7,21.0,0,1.5,2.3,3.8,.087,0,-2.1,1.0,-1.1,0.5
55,Tony Campbell,SF,32,CLE,78,1128,12.9,.508,.107,.406,6.4,10.6,8.5,11.1,1.6,0.6,12.3,22.4,0,0.7,1.4,2.1,.089,0,-2.1,-0.9,-2.9,-0.3
56,Antoine Carr,C,33,UTA,78,1677,13.9,.588,.007,.368,6.4,13.0,9.9,6.2,0.7,3.3,12.1,19.5,0,2.4,1.9,4.3,.123,0,-0.6,0.5,-0.1,0.8
57,Bill Cartwright,C,37,SEA,29,430,4.0,.434,.000,.348,7.0,16.8,12.0,3.0,0.7,0.5,18.5,9.8,0,-0.2,0.4,0.2,.021,0,-5.0,-0.5,-5.5,-0.4
58,Sam Cassell,PG,25,HOU,82,1882,15.9,.556,.322,.428,2.4,10.1,6.4,32.3,2.5,0.5,19.2,20.8,0,2.7,2.0,4.7,.120,0,0.5,-0.9,-0.4,0.8
59,Duane Causwell,C,26,SAC,58,820,11.4,.550,.007,.667,8.3,16.3,12.4,2.7,0.9,7.3,14.8,12.1,0,0.5,1.3,1.8,.105,0,-3.7,3.5,-0.3,0.4
60,Cedric Ceballos,SF,25,LAL,58,2029,19.9,.570,.149,.299,9.2,16.1,12.6,8.9,1.5,0.6,11.5,26.5,0,3.5,1.7,5.2,.123,0,1.9,-1.9,0.0,1.0
61,Tom Chambers,PF,35,UTA,81,1240,12.5,.517,.056,.316,7.0,14.1,10.7,8.9,1.0,2.0,9.7,19.7,0,1.2,1.4,2.5,.098,0,-1.4,-0.1,-1.5,0.2
62,Rex Chapman,SG,27,WSB,45,1468,15.3,.516,.429,.249,1.7,7.3,4.4,13.9,2.3,0.7,8.0,23.0,0,1.7,0.8,2.5,.081,0,1.7,-1.9,-0.3,0.6
63,Calbert Cheaney,SG,23,WSB,78,2651,14.2,.529,.251,.189,4.4,9.7,7.0,11.0,1.5,0.6,11.0,22.6,0,2.1,1.1,3.2,.058,0,0.5,-1.6,-1.2,0.5
64,Pete Chilcutt,PF,26,HOU,68,1347,11.0,.517,.262,.128,9.5,17.1,13.5,7.1,0.9,2.2,15.0,13.6,0,0.6,1.4,2.1,.074,0,-2.2,0.6,-1.6,0.2
65,Chris Childs,PG,27,NJN,53,1021,11.2,.495,.448,.262,1.5,5.9,3.7,33.8,2.1,0.2,19.6,16.7,0,0.5,0.8,1.2,.058,0,-1.2,-2.9,-4.0,-0.5
66,Doug Christie,SG,24,NYK,12,79,-3.7,.310,.318,.227,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,0,-0.5,0.1,-0.3,-0.202,0,-11.9,0.5,-11.4,-0.2
67,Derrick Coleman,PF,27,NJN,56,2103,19.0,.525,.137,.560,8.7,22.1,15.4,15.8,0.9,3.1,13.6,26.4,0,2.4,2.7,5.1,.117,0,0.6,1.5,2.1,2.2
68,Bimbo Coles,PG,26,MIA,68,2207,12.5,.497,.125,.287,2.4,7.9,5.1,27.9,2.3,0.5,18.6,16.8,0,1.2,1.6,2.8,.060,0,-0.9,-0.6,-1.5,0.3
69,Steve Colter,PG,32,CLE,57,752,11.3,.489,.207,.420,2.1,7.9,4.9,22.3,2.3,0.6,15.2,15.1,0,0.4,1.0,1.4,.087,0,-2.5,-0.2,-2.7,-0.1
70,Marty Conlon,C,27,MIL,82,2064,13.6,.556,.045,.300,9.1,16.0,12.4,9.0,1.1,0.6,14.4,18.3,0,2.0,1.2,3.1,.073,0,-0.9,-1.0,-1.9,0.1
71,Lester Conner,SG,35,LAL,2,5,18.0,1.136,0,,0.0,0.0,0.0,0.0,10.1,0.0,0.0,7.6,0,0.0,0.0,0.0,.440,0,6.1,4.6,10.8,0.0
72,Tyrone Corbin,SF,32,ATL,81,1389,12.0,.488,.121,.246,8.0,14.1,11.0,8.0,2.1,0.9,12.6,19.2,0,0.2,2.0,2.1,.073,0,-3.0,0.2,-2.8,-0.3
73,John Crotty,PG,25,UTA,80,1019,12.2,.519,.156,.524,3.5,8.2,6.0,27.6,2.0,0.5,19.8,15.8,0,1.0,1.0,2.1,.097,0,-0.8,-0.6,-1.4,0.2
74,Corey Crowder,SF,25,SAS,7,29,-2.5,.237,.400,.600,4.1,7.4,5.9,4.6,1.7,0.0,13.7,22.2,0,-0.2,0.0,-0.1,-0.224,0,-10.4,-2.6,-13.0,-0.1
75,Terry Cummings,PF,33,SAS,76,1273,13.3,.502,.000,.265,12.9,20.4,16.8,7.3,1.4,1.0,15.5,21.2,0,0.1,1.9,2.0,.076,0,-2.7,0.1,-2.6,-0.2
76,Bill Curley,PF,22,DET,53,595,9.0,.477,.000,.269,10.6,13.9,12.2,6.2,1.8,2.6,14.3,13.2,0,0.1,0.4,0.5,.042,0,-3.6,0.2,-3.4,-0.2
77,Dell Curry,SG,30,CHH,69,1718,15.5,.565,.464,.143,3.0,8.4,5.8,11.5,1.7,0.8,10.6,24.9,0,1.6,1.7,3.3,.093,0,1.8,-1.8,0.0,0.9
78,Lloyd Daniels,SG,27,TOT,30,604,9.7,.471,.478,.129,5.3,6.3,5.8,9.7,1.8,1.1,12.3,18.1,0,-0.1,0.3,0.2,.019,0,-1.3,-1.6,-2.9,-0.1
79,Yinka Dare,C,22,NJN,1,3,-33.9,.000,.000,.000,0.0,36.6,18.2,0.0,0.0,0.0,50.0,29.3,0,-0.1,0.0,0.0,-0.736,0,-33.8,-5.5,-39.3,0.0
80,Antonio Davis,PF,26,IND,44,1030,11.9,.521,.000,.710,12.6,20.1,16.4,3.7,1.0,2.2,16.6,17.1,0,0.5,1.5,2.0,.095,0,-2.6,0.4,-2.2,-0.1
81,Dale Davis,PF,25,IND,74,2346,16.1,.570,.002,.450,13.6,22.1,17.9,4.0,1.6,3.8,15.2,15.9,0,2.6,4.3,6.8,.140,0,-0.4,2.6,2.3,2.5
82,Hubert Davis,SG,24,NYK,82,1697,14.7,.612,.467,.194,2.2,5.3,3.8,15.2,1.1,0.5,11.5,20.4,0,3.1,1.7,4.8,.136,0,2.0,-2.1,0.0,0.8
83,Terry Davis,PF,27,DAL,46,580,8.1,.493,.018,.584,11.1,18.3,14.5,2.4,0.5,0.4,17.4,12.2,0,0.1,0.4,0.5,.039,0,-4.4,-1.9,-6.3,-0.6
84,Johnny Dawkins,PG,31,DET,50,1170,12.2,.552,.270,.204,2.8,8.6,5.7,26.2,2.3,0.1,22.6,14.6,0,0.8,0.3,1.1,.046,0,-1.3,-1.8,-3.1,-0.3
85,Tony Dawson,SF,27,BOS,2,13,5.9,.474,.375,.125,0.0,27.0,13.3,13.5,0.0,0.0,19.2,34.8,0,0.0,0.0,0.0,-0.099,0,-6.4,-4.8,-11.1,0.0
86,Todd Day,SG,25,MIL,82,2717,14.4,.546,.398,.325,4.1,10.4,7.1,8.3,2.0,1.7,11.6,22.1,0,2.9,1.9,4.8,.085,0,1.0,-0.9,0.0,1.4
87,Terry Dehere,PG,23,LAC,80,1774,11.8,.513,.238,.426,2.2,8.3,5.0,20.7,1.3,0.3,16.2,23.8,0,0.0,0.4,0.5,.013,0,-1.5,-3.0,-4.6,-1.2
88,Vinny Del Negro,SG,28,SAS,75,2360,13.8,.560,.211,.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,0,4.6,2.2,6.8,.138,0,1.3,-0.4,0.9,1.8
89,Bison Dele,C,25,DEN,63,1261,13.9,.616,.000,.486,9.6,18.5,14.2,6.8,1.6,2.5,22.0,18.5,0,0.8,1.5,2.3,.089,0,-1.6,0.7,-0.8,0.4
90,Vlade Divac,C,26,LAL,80,2807,20.5,.568,.055,.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,0,5.3,4.2,9.5,.162,0,1.7,3.6,5.3,5.1
91,James Donaldson,C,37,UTA,43,613,7.9,.628,.000,.419,4.1,17.1,10.9,3.1,0.5,3.7,20.1,8.1,0,0.3,0.7,1.0,.080,0,-2.7,2.2,-0.5,0.2
92,Sherman Douglas,PG,28,BOS,65,2048,17.0,.530,.107,.385,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,0,3.2,1.0,4.2,.099,0,1.9,-2.0,0.0,1.0
93,Greg Dreiling,C,32,CLE,58,483,7.8,.458,.000,.402,8.0,22.4,15.0,7.5,0.7,3.6,17.2,14.4,0,-0.2,0.8,0.6,.059,0,-5.9,1.9,-4.0,-0.2
94,Clyde Drexler*,SG,32,TOT,76,2728,22.4,.577,.330,.357,6.3,13.7,10.0,22.1,2.5,1.2,11.5,25.7,0,8.0,3.7,11.7,.206,0,5.5,1.0,6.5,5.9
95,Kevin Duckworth,C,30,WSB,40,818,9.9,.475,.037,.262,8.9,19.0,13.7,3.7,1.3,2.1,16.5,19.1,0,-0.7,0.7,0.0,-0.002,0,-5.2,-1.0,-6.2,-0.9
96,Chris Dudley,C,29,POR,82,2245,10.9,.424,.002,.410,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,0,0.4,3.7,4.1,.087,0,-3.4,2.2,-1.2,0.5
97,Joe Dumars*,SG,31,DET,67,2544,13.9,.541,.348,.355,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,0,1.8,-0.1,1.7,.032,0,0.9,-3.5,-2.6,-0.4
98,Richard Dumas,SF,25,PHO,15,167,15.4,.512,.014,.219,12.4,7.6,10.0,6.7,3.0,0.9,10.1,23.1,0,0.1,0.1,0.3,.072,0,-0.8,-1.4,-2.2,0.0
99,Tony Dumas,SG,22,DAL,58,613,8.8,.465,.292,.308,5.3,5.6,5.5,14.2,1.1,0.4,15.0,22.5,0,-0.2,0.2,0.0,.000,0,-2.5,-3.3,-5.8,-0.6
100,Pat Durham,SF,27,MIN,59,852,12.2,.541,.110,.405,5.4,8.1,6.8,10.9,2.2,2.8,13.9,17.4,0,0.4,0.5,0.9,.051,0,-2.0,-0.1,-2.1,0.0
101,Ledell Eackles,SG,28,MIA,54,898,12.1,.518,.126,.387,4.2,8.3,6.2,12.6,1.1,0.2,12.2,21.4,0,0.7,0.4,1.0,.055,0,-1.6,-2.7,-4.3,-0.5
102,Acie Earl,C,24,BOS,30,208,6.6,.409,.000,.426,10.4,14.6,12.5,1.4,1.5,2.6,14.8,19.7,0,-0.4,0.2,-0.2,-0.038,0,-6.8,-1.9,-8.7,-0.4
103,Blue Edwards,SF,29,TOT,67,1112,11.6,.531,.191,.229,5.5,8.5,7.0,10.7,2.0,1.1,15.8,20.5,0,0.2,1.0,1.2,.053,0,-1.0,-0.5,-1.5,0.1
104,Doug Edwards,PF,24,ATL,38,212,10.1,.540,.021,.667,10.2,16.3,13.2,9.5,1.3,1.4,26.2,18.0,0,-0.1,0.3,0.2,.043,0,-5.0,0.2,-4.8,-0.2
105,James Edwards,C,39,POR,28,266,5.4,.414,.000,.205,4.1,14.7,9.1,4.3,1.0,2.2,13.4,16.6,0,-0.3,0.3,0.0,.002,0,-6.9,-0.1,-7.1,-0.3
106,Kevin Edwards,SG,29,NJN,14,466,11.7,.568,.292,.273,2.3,6.4,4.3,9.8,2.1,0.7,16.9,19.6,0,0.2,0.4,0.6,.061,0,-0.9,-0.7,-1.6,0.0
107,Craig Ehlo,SG,33,ATL,49,1166,13.9,.526,.318,.168,5.4,9.4,7.3,16.5,2.1,0.4,13.9,20.5,0,0.8,1.4,2.1,.088,0,0.0,-0.4,-0.3,0.5
108,Howard Eisley,PG,22,TOT,49,552,6.1,.430,.303,.328,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,0,-0.7,0.2,-0.5,-0.044,0,-4.9,-2.1,-7.0,-0.7
109,Mario Elie,SF,31,HOU,81,1896,13.7,.631,.413,.351,3.2,8.4,5.9,14.8,1.7,0.4,15.6,15.8,0,3.4,1.4,4.8,.122,0,1.1,-0.9,0.2,1.1
110,Sean Elliott,SF,26,SAS,81,2858,16.0,.587,.311,.377,2.6,8.5,5.7,11.3,1.4,0.9,10.8,21.6,0,5.8,2.9,8.7,.147,0,2.4,-0.3,2.1,2.9
111,Dale Ellis,SF,34,DEN,81,1996,12.9,.553,.340,.164,3.5,9.7,6.7,4.8,1.0,0.3,8.9,20.6,0,2.4,1.0,3.4,.083,0,0.0,-2.9,-2.9,-0.4
112,Harold Ellis,SF,24,LAC,69,656,14.4,.524,.069,.619,9.4,6.1,7.9,9.7,5.2,1.3,16.9,19.2,0,0.1,0.8,0.9,.066,0,-1.2,1.7,0.5,0.4
113,LaPhonso Ellis,PF,24,DEN,6,58,13.1,.434,.000,.240,14.9,20.1,17.6,11.1,0.9,6.3,15.3,25.4,0,0.0,0.1,0.0,.032,0,-4.8,1.1,-3.7,0.0
114,Pervis Ellison,C,27,BOS,55,1083,13.3,.546,.007,.330,13.0,20.0,16.4,4.7,1.0,3.4,18.1,16.8,0,0.7,1.1,1.8,.080,0,-2.0,0.6,-1.3,0.2
115,Jo Jo English,SG,24,CHI,8,127,7.7,.481,.308,.333,0.9,1.9,1.4,8.0,2.9,0.6,11.8,17.8,0,0.0,0.2,0.1,.053,0,-3.4,-1.4,-4.9,-0.1
116,Patrick Ewing*,C,32,NYK,79,2920,21.9,.555,.014,.386,6.6,27.5,17.4,14.4,1.2,4.1,13.1,30.7,0,3.1,6.5,9.6,.157,0,-0.7,2.9,2.2,3.1
117,Duane Ferrell,SF,29,IND,56,607,12.5,.549,.035,.491,10.2,7.4,8.8,8.3,2.3,0.8,17.0,19.1,0,0.5,0.7,1.2,.095,0,-1.0,0.0,-1.0,0.2
118,Danny Ferry,PF,28,CLE,82,1290,16.0,.572,.466,.168,2.8,11.3,6.9,14.4,1.2,1.4,9.9,22.2,0,2.3,1.5,3.9,.144,0,1.9,-1.3,0.6,0.8
119,Matt Fish,C,25,LAC,26,370,10.6,.516,.010,.359,9.6,17.7,13.4,7.2,2.2,1.4,19.0,17.3,0,-0.1,0.3,0.2,.030,0,-3.8,0.1,-3.7,-0.2
120,Vern Fleming,PG,32,IND,55,686,14.6,.551,.037,.479,3.6,11.7,7.8,25.7,2.1,0.1,15.9,18.1,0,1.0,0.9,1.9,.132,0,-0.3,-0.2,-0.4,0.3
121,Sleepy Floyd,SG,34,NJN,48,831,6.3,.427,.415,.203,1.0,6.1,3.6,23.2,0.8,0.5,18.1,14.9,0,-0.5,0.4,-0.2,-0.010,0,-4.0,-2.7,-6.8,-1.0
122,Alphonso Ford,SG,23,PHI,5,98,0.4,.238,.231,.051,9.4,14.4,11.9,14.1,0.5,0.0,16.7,21.8,0,-0.5,0.0,-0.4,-0.210,0,-8.7,-2.4,-11.1,-0.2
123,Greg Foster,PF,26,TOT,78,1144,10.1,.525,.072,.349,9.1,18.4,13.8,5.6,0.7,1.8,16.2,17.4,0,0.1,0.9,1.0,.042,0,-4.0,-1.4,-5.4,-1.0
124,Rick Fox,SF,25,BOS,53,1039,16.8,.573,.214,.350,6.7,10.6,8.6,20.9,2.6,1.3,16.1,20.1,0,1.8,0.9,2.8,.128,0,2.3,0.5,2.8,1.3
125,Corey Gaines,SG,29,PHI,11,280,7.2,.492,.294,.216,0.4,7.1,3.7,17.9,1.5,0.3,20.0,11.1,0,0.0,0.1,0.1,.013,0,-3.3,-1.5,-4.8,-0.2
126,Kevin Gamble,SF,29,MIA,77,1223,16.3,.567,.218,.247,2.7,9.1,5.8,15.9,2.2,0.6,8.9,19.8,0,2.5,0.9,3.4,.134,0,1.3,-1.5,-0.2,0.5
127,Winston Garland,PG,30,MIN,73,1931,10.1,.488,.183,.273,3.1,7.5,5.3,26.7,1.9,0.5,18.6,13.4,0,0.6,0.6,1.2,.030,0,-2.0,-1.5,-3.5,-0.7
128,Chris Gatling,PF,27,GSW,58,1470,19.5,.640,.002,.488,10.7,22.7,16.7,5.9,1.3,2.4,15.8,21.2,0,2.6,1.4,3.9,.129,0,0.0,-0.2,-0.2,0.7
129,Kenny Gattison,PF,30,CHH,21,409,9.2,.510,.010,.510,6.4,15.0,10.9,6.3,0.9,2.6,15.2,16.3,0,0.0,0.5,0.5,.055,0,-4.2,0.8,-3.4,-0.1
