Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
12,Morris Almond,SG,23,UTA,25,255,7.3,.498,.210,.321,4.2,12.6,8.4,4.2,0.8,1.2,14.8,19.1,0,-0.1,0.2,0.1,.010,0,-4.7,-2.1,-6.8,-0.3
13,Rafer Alston,PG,32,TOT,77,2447,13.8,.494,.404,.254,1.6,8.8,5.3,27.0,2.3,0.3,13.3,19.9,0,1.7,3.7,5.3,.104,0,0.4,0.6,1.0,1.9
14,Louis Amundson,PF,26,PHO,76,1044,13.3,.530,.004,.480,14.9,15.3,15.1,3.7,1.5,4.6,15.6,15.1,0,0.8,1.0,1.8,.082,0,-1.3,0.8,-0.5,0.4
15,Chris Andersen,C,30,DEN,71,1460,18.1,.608,.034,.620,13.4,21.6,17.6,3.2,1.4,9.3,15.7,13.4,0,2.5,2.8,5.4,.176,0,-1.2,4.6,3.4,2.0
16,Ryan Anderson,PF,20,NJN,66,1312,13.6,.532,.464,.285,9.3,19.0,14.1,6.4,1.8,1.2,12.1,18.6,0,1.3,1.2,2.5,.090,0,-0.1,-1.0,-1.1,0.3
17,Carmelo Anthony,SF,24,DEN,66,2277,19.0,.532,.141,.388,5.6,17.0,11.5,18.1,1.7,0.8,12.3,31.5,0,2.4,2.6,5.0,.105,0,0.8,-0.5,0.3,1.3
18,Joel Anthony,C,26,MIA,65,1048,9.3,.521,.000,.390,10.1,12.4,11.2,3.7,1.0,7.2,22.9,8.0,0,0.4,1.4,1.7,.079,0,-4.0,4.1,0.2,0.6
19,Gilbert Arenas,PG,27,WAS,2,63,18.9,.433,.304,.696,1.8,15.3,8.4,47.8,0.0,1.3,3.2,22.4,0,0.2,0.0,0.2,.115,0,2.5,-4.1,-1.7,0.0
20,Trevor Ariza,SF,23,LAL,82,1999,15.5,.544,.320,.284,6.4,13.4,10.0,10.4,3.5,0.9,11.5,16.6,0,2.5,3.5,6.1,.146,0,1.0,2.1,3.1,2.6
21,Hilton Armstrong,C,24,NOH,70,1092,10.7,.585,.008,.398,9.0,12.6,10.8,4.4,1.3,3.5,21.7,16.3,0,0.2,1.3,1.5,.068,0,-3.4,1.1,-2.3,-0.1
22,Darrell Arthur,PF,20,MEM,76,1464,11.3,.456,.005,.138,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,0,-0.1,1.8,1.7,.055,0,-3.9,0.8,-3.1,-0.4
23,Chucky Atkins,PG,34,TOT,33,412,6.2,.408,.504,.142,1.4,5.3,3.4,20.9,1.2,0.4,16.1,15.4,0,-0.3,0.2,-0.2,-0.018,0,-3.9,-3.2,-7.2,-0.5
24,D.J. Augustin,PG,21,CHA,72,1908,14.9,.587,.396,.375,1.1,7.5,4.3,22.6,1.2,0.1,14.1,20.8,0,3.6,1.5,5.1,.128,0,1.6,-2.3,-0.7,0.6
25,Kelenna Azubuike,SF,25,GSW,74,2375,14.7,.562,.249,.271,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,0,3.6,0.5,4.1,.083,0,0.9,-1.6,-0.7,0.8
26,Renaldo Balkman,PF,24,DEN,53,780,16.8,.585,.036,.330,13.2,16.9,15.1,6.9,3.1,2.3,13.4,14.9,0,1.3,1.3,2.6,.162,0,0.5,2.2,2.7,0.9
27,Marcus Banks,PG,27,TOT,22,206,7.8,.431,.333,.316,0.6,9.9,5.2,20.6,2.8,0.8,17.7,17.9,0,-0.3,0.2,0.0,-0.008,0,-4.6,-0.7,-5.4,-0.2
28,Leandro Barbosa,SG,26,PHO,70,1705,19.4,.588,.316,.256,2.4,9.7,6.2,14.9,2.4,0.3,9.9,24.2,0,4.0,1.0,5.0,.141,0,3.2,-2.0,1.2,1.4
29,Jose Barea,SG,24,DAL,79,1600,13.4,.516,.276,.167,2.6,10.0,6.4,26.4,1.2,0.2,14.9,20.2,0,1.2,1.0,2.2,.066,0,-0.1,-1.7,-1.9,0.1
30,Andrea Bargnani,PF,23,TOR,78,2453,14.6,.559,.304,.278,3.4,16.4,10.0,6.4,0.7,3.1,11.2,22.7,0,1.8,2.0,3.9,.076,0,-0.4,-0.5,-0.8,0.7
31,Matt Barnes,PF,28,PHO,77,2082,12.6,.537,.506,.202,4.6,18.5,11.8,14.2,1.2,0.9,15.0,18.3,0,1.6,1.4,3.0,.069,0,0.9,-0.4,0.5,1.3
32,Brent Barry,SG,37,HOU,56,857,9.2,.575,.762,.116,2.4,10.1,6.4,13.7,1.5,0.3,21.0,12.4,0,0.4,1.1,1.5,.082,0,-0.9,0.4,-0.5,0.3
33,Brandon Bass,C,23,DAL,81,1574,16.4,.571,.012,.413,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20.0,0,2.5,1.6,4.1,.124,0,-1.6,-0.6,-2.1,-0.1
34,Maceo Baston,PF,33,IND,27,217,12.3,.579,.022,.587,11.1,15.4,13.2,4.6,1.4,3.4,17.2,14.0,0,0.2,0.2,0.5,.105,0,-2.4,0.6,-1.7,0.0
35,Tony Battie,PF,32,ORL,77,1202,11.9,.518,.028,.254,8.9,17.0,13.0,4.2,1.1,1.5,11.4,15.6,0,0.7,2.1,2.8,.113,0,-3.4,1.2,-2.2,0.0
36,Shane Battier,SG,30,HOU,60,2031,10.7,.568,.669,.189,3.1,12.9,8.2,10.0,1.3,1.9,11.3,9.9,0,2.3,2.9,5.2,.123,0,0.4,3.0,3.4,2.8
37,Nicolas Batum,SF,20,POR,79,1454,12.9,.555,.465,.144,7.0,11.8,9.4,7.8,1.9,2.2,11.5,14.0,0,2.1,1.6,3.7,.123,0,1.2,1.3,2.5,1.7
38,Jerryd Bayless,PG,20,POR,53,655,8.2,.487,.143,.545,1.5,9.4,5.4,18.2,1.4,0.2,19.3,20.9,0,-0.2,0.5,0.3,.019,0,-3.8,-1.6,-5.4,-0.6
39,Michael Beasley,PF,20,MIA,81,2009,17.2,.528,.085,.252,6.5,19.8,13.1,7.7,1.1,1.5,10.2,27.7,0,1.2,2.2,3.4,.081,0,-2.4,-1.9,-4.3,-1.2
40,Marco Belinelli,SG,22,GSW,42,882,11.8,.547,.413,.164,1.2,7.5,4.4,15.3,2.0,0.1,14.8,19.3,0,0.4,0.1,0.5,.028,0,-0.2,-3.0,-3.2,-0.3
41,Charlie Bell,SG,29,MIL,70,1783,9.8,.525,.458,.153,2.0,7.1,4.4,13.3,1.5,0.3,12.0,16.0,0,0.9,1.2,2.2,.059,0,-0.4,-1.0,-1.5,0.2
42,Raja Bell,SG,32,TOT,67,2315,10.7,.548,.396,.149,2.2,10.5,6.4,10.1,1.1,0.3,10.6,16.3,0,2.0,1.6,3.6,.074,0,0.2,-0.6,-0.4,0.9
43,Mike Bibby,PG,30,ATL,79,2740,16.3,.544,.426,.170,1.6,10.3,6.0,24.2,1.9,0.3,10.6,20.6,0,4.4,2.5,6.9,.121,0,2.6,-0.9,1.7,2.6
44,Andris Biedrins,C,22,GSW,62,1863,19.1,.585,.002,.405,13.0,27.4,20.2,10.0,1.7,3.6,14.9,16.9,0,3.3,2.1,5.4,.139,0,0.6,1.9,2.6,2.1
45,Chauncey Billups,PG,32,TOT,79,2789,18.8,.592,.405,.467,1.4,8.4,5.0,28.9,1.7,0.5,13.0,21.7,0,7.9,2.2,10.1,.174,0,4.2,-1.7,2.5,3.2
46,Steve Blake,PG,28,POR,69,2188,14.4,.557,.507,.116,1.6,8.4,4.9,25.1,1.7,0.1,13.7,17.0,0,4.1,1.7,5.8,.128,0,2.7,-1.1,1.7,2.0
47,Andray Blatche,C,22,WAS,71,1703,15.0,.508,.033,.257,8.5,17.9,13.0,11.8,1.6,3.5,14.3,21.9,0,0.2,1.2,1.4,.039,0,-1.9,0.4,-1.5,0.2
48,Mark Blount,C,33,MIA,20,207,8.7,.472,.346,.167,5.7,18.1,11.8,3.1,0.3,2.8,14.3,22.2,0,-0.3,0.2,-0.1,-0.024,0,-6.1,-2.9,-9.0,-0.4
49,Keith Bogans,SG,28,TOT,65,1272,9.7,.521,.673,.176,2.8,15.6,9.1,7.7,1.8,0.2,10.5,14.0,0,0.7,1.9,2.5,.096,0,-0.9,0.8,-0.1,0.6
50,Andrew Bogut,C,24,MIL,36,1124,16.2,.586,.000,.309,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,0,1.0,1.6,2.6,.112,0,-0.9,2.6,1.7,1.0
51,Matt Bonner,PF,28,SAS,81,1928,15.0,.611,.500,.043,6.1,17.6,11.9,6.8,1.3,1.0,6.3,14.6,0,3.8,3.0,6.8,.169,0,1.6,0.9,2.6,2.2
52,Josh Boone,C,24,NJN,62,995,13.3,.513,.000,.397,12.3,18.7,15.4,5.0,1.2,3.9,11.0,13.3,0,0.9,0.9,1.8,.089,0,-2.4,1.1,-1.3,0.2
53,Calvin Booth,C,32,TOT,8,56,11.4,.592,.000,.800,10.1,12.6,11.5,0.0,0.9,2.7,6.9,11.6,0,0.1,0.0,0.1,.106,0,-3.3,-4.0,-7.3,-0.1
54,Carlos Boozer,PF,27,UTA,37,1197,17.2,.523,.000,.271,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,0,0.9,1.7,2.6,.105,0,-0.7,0.6,-0.1,0.6
55,Chris Bosh,C,24,TOR,77,2928,22.1,.569,.039,.489,8.7,22.1,15.5,11.6,1.2,2.0,10.2,26.9,0,6.6,3.1,9.7,.159,0,2.0,0.5,2.4,3.3
56,Bruce Bowen,SF,37,SAS,80,1506,5.4,.539,.524,.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,0,0.3,1.9,2.2,.070,0,-3.0,1.6,-1.3,0.2
57,Ryan Bowen,SF,33,NOH,21,219,10.8,.585,.000,.132,5.5,7.7,6.6,6.5,3.5,1.9,11.1,9.9,0,0.2,0.3,0.6,.125,0,-1.6,2.7,1.1,0.2
58,Elton Brand,PF,29,PHI,29,920,14.6,.484,.000,.296,9.9,23.2,16.5,6.9,1.0,3.9,14.2,23.8,0,-0.4,1.3,0.9,.047,0,-3.7,0.9,-2.8,-0.2
59,Corey Brewer,SF,22,MIN,15,307,11.2,.473,.133,.211,6.6,12.3,9.3,12.9,2.6,0.8,11.7,16.3,0,0.1,0.3,0.3,.052,0,-1.6,0.8,-0.8,0.1
60,Ronnie Brewer,SF,23,UTA,81,2605,16.1,.565,.103,.425,4.6,9.1,6.9,10.9,2.7,0.9,10.1,18.8,0,3.9,2.9,6.8,.126,0,1.0,1.0,2.0,2.7
61,Aaron Brooks,PG,24,HOU,80,1998,12.9,.521,.395,.220,2.0,7.0,4.6,20.2,1.2,0.3,12.7,22.9,0,1.4,2.2,3.6,.086,0,0.2,-1.5,-1.3,0.4
62,Andre Brown,PF,27,CHA,4,41,-1.5,.254,.000,.286,21.3,15.0,18.1,3.5,1.3,0.0,38.8,14.8,0,-0.2,0.0,-0.1,-0.122,0,-8.9,-0.4,-9.3,-0.1
63,Bobby Brown,SG-PG,24,TOT,68,931,8.9,.476,.361,.119,1.7,4.8,3.3,20.9,1.2,0.2,14.3,21.3,0,-0.5,-0.1,-0.6,-0.029,0,-2.4,-4.7,-7.2,-1.2
64,Dee Brown,PG,24,TOT,19,261,6.6,.449,.490,.102,3.1,10.1,6.5,19.8,2.0,0.0,24.9,11.8,0,-0.2,0.1,-0.1,-0.018,0,-3.2,-1.7,-4.9,-0.2
65,Devin Brown,SG,30,NOH,63,869,9.7,.459,.310,.319,4.3,12.2,8.3,10.2,2.0,0.5,13.1,22.8,0,-0.8,1.0,0.1,.007,0,-3.8,-1.3,-5.0,-0.7
66,Kwame Brown,C,26,DET,58,999,11.5,.546,.000,.722,10.7,24.0,17.2,4.9,1.3,1.9,18.3,13.0,0,0.5,1.4,1.9,.093,0,-3.1,1.2,-1.9,0.0
67,Shannon Brown,SG,23,TOT,48,477,12.9,.554,.224,.236,2.8,8.1,5.5,13.7,2.5,1.2,17.3,21.4,0,0.1,0.6,0.7,.067,0,-2.2,-0.7,-2.9,-0.1
68,Kobe Bryant,SG,30,LAL,82,2960,24.4,.561,.196,.329,3.5,12.8,8.2,23.8,2.1,1.0,9.7,32.2,0,8.6,4.0,12.7,.206,0,4.8,-0.2,4.5,4.9
69,Greg Buckner,SF,32,MEM,63,878,6.3,.456,.321,.157,4.4,13.9,9.1,9.9,1.8,0.7,18.3,11.1,0,-0.4,0.7,0.3,.019,0,-3.6,0.4,-3.2,-0.3
70,Caron Butler,SG,28,WAS,67,2585,18.8,.552,.194,.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,0,3.4,1.1,4.5,.083,0,2.6,-0.8,1.8,2.5
71,Rasual Butler,SF,29,NOH,82,2614,11.8,.541,.447,.137,2.3,10.2,6.3,4.8,1.1,2.0,6.5,16.8,0,2.2,2.4,4.6,.084,0,-0.3,-0.2,-0.5,1.0
72,Andrew Bynum,C,21,LAL,50,1446,20.0,.598,.000,.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,0,3.2,2.3,5.5,.184,0,0.2,1.6,1.9,1.4
73,Will Bynum,PG,26,DET,57,803,17.4,.520,.056,.348,2.8,8.4,5.5,35.3,2.3,0.2,16.2,27.9,0,0.5,0.8,1.3,.078,0,0.2,-1.9,-1.7,0.1
74,Jose Calderon,PG,27,TOR,68,2333,18.8,.613,.314,.239,0.8,8.9,4.9,41.0,1.7,0.2,16.7,16.9,0,6.2,1.3,7.5,.154,0,3.3,-2.4,0.9,1.7
75,Marcus Camby,C,34,LAC,62,1925,18.7,.556,.008,.367,9.4,32.7,20.7,10.8,1.4,5.1,13.9,15.8,0,2.3,2.9,5.2,.129,0,-2.0,3.7,1.8,1.8
76,Brian Cardinal,PF,31,MIN,64,909,8.1,.515,.544,.207,4.8,13.8,9.1,12.3,2.1,1.1,20.7,11.5,0,0.1,0.7,0.9,.045,0,-1.8,1.0,-0.8,0.3
77,Rodney Carney,SG,24,MIN,67,1199,12.1,.532,.534,.156,3.4,9.1,6.1,3.6,2.0,1.9,8.7,18.6,0,0.7,0.8,1.5,.059,0,-0.2,-1.2,-1.5,0.2
78,Matt Carroll,SG,28,TOT,55,616,5.5,.451,.310,.146,1.4,12.2,6.8,7.2,1.8,0.8,15.3,16.4,0,-0.8,0.7,-0.1,-0.008,0,-5.2,-0.2,-5.4,-0.5
79,Anthony Carter,PG,33,DEN,78,1787,10.8,.490,.228,.202,2.7,10.4,6.7,29.9,2.7,0.6,26.9,14.3,0,-0.3,2.1,1.8,.047,0,-2.2,0.3,-1.8,0.1
80,Vince Carter,SG,32,NJN,80,2946,19.3,.545,.291,.305,3.0,13.8,8.3,23.7,1.5,1.1,9.8,26.8,0,5.7,1.8,7.5,.123,0,3.5,-0.9,2.5,3.4
81,Mario Chalmers,PG,22,MIA,82,2626,13.3,.548,.470,.292,1.7,8.8,5.2,23.5,3.3,0.2,18.1,16.3,0,2.1,3.1,5.2,.095,0,0.4,0.3,0.8,1.8
82,Tyson Chandler,C,26,NOH,45,1445,13.4,.581,.000,.470,13.7,19.2,16.4,2.4,0.6,3.3,17.0,13.7,0,1.7,1.7,3.4,.114,0,-1.8,0.9,-0.9,0.4
83,Wilson Chandler,SF,21,NYK,82,2735,12.9,.515,.298,.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,0,1.0,2.1,3.1,.054,0,-1.2,0.3,-0.9,0.8
84,Speedy Claxton,PG,30,ATL,2,15,5.7,.317,.000,.286,0.0,0.0,0.0,32.4,0.0,0.0,0.0,24.6,0,0.0,0.0,0.0,-0.083,0,-8.3,-10.7,-19.1,-0.1
85,Jarron Collins,C,30,UTA,26,201,5.8,.502,.000,.314,11.9,10.1,11.0,4.9,0.5,0.4,18.4,10.9,0,0.1,0.1,0.2,.047,0,-2.9,-1.0,-3.9,-0.1
86,Jason Collins,C,30,MIN,31,422,3.3,.346,.000,.400,7.5,12.1,9.7,3.7,1.1,2.4,12.7,10.1,0,-0.4,0.3,-0.2,-0.018,0,-5.7,0.9,-4.8,-0.3
87,Mardy Collins,PG-SG,24,TOT,48,890,9.5,.470,.126,.186,3.9,10.1,6.9,19.8,1.8,0.8,17.8,16.6,0,-0.5,0.4,-0.1,-0.003,0,-3.6,-0.7,-4.2,-0.5
88,Nick Collison,C,28,OKC,71,1831,14.8,.599,.005,.318,11.2,19.7,15.4,5.8,1.4,2.0,13.0,13.5,0,3.0,2.0,5.0,.130,0,-0.5,1.0,0.6,1.2
89,Mike Conley,PG,21,MEM,82,2508,14.3,.548,.297,.270,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,0,2.7,1.9,4.5,.086,0,0.5,-0.7,-0.2,1.1
90,Brian Cook,PF,28,TOT,30,171,7.6,.470,.395,.079,4.8,16.1,10.6,5.1,0.9,1.3,14.2,24.8,0,-0.3,0.3,0.0,-0.001,0,-5.3,-1.7,-6.9,-0.2
91,Daequan Cook,SF,21,MIA,75,1833,10.3,.512,.612,.087,1.2,11.2,6.2,6.2,1.1,0.4,5.9,18.2,0,0.9,1.3,2.2,.056,0,-0.7,-2.3,-3.0,-0.5
92,Jamal Crawford,PG-SG,28,TOT,65,2479,15.1,.545,.386,.337,1.0,7.5,4.2,18.1,1.1,0.4,11.2,22.8,0,3.3,0.0,3.3,.065,0,1.7,-3.4,-1.7,0.2
93,Joe Crawford,SF,22,NYK,2,23,10.8,.414,.400,.200,4.6,14.8,9.5,6.5,2.2,0.0,0.0,20.6,0,0.0,0.0,0.0,.037,0,-3.0,-2.6,-5.6,0.0
94,Javaris Crittenton,PG-SG,21,TOT,63,1174,10.4,.487,.053,.323,5.6,11.2,8.3,19.8,1.8,0.4,20.1,15.8,0,-0.3,0.3,0.0,.000,0,-2.6,-1.1,-3.6,-0.5
95,Austin Croshere,PF,33,TOT,14,100,14.2,.452,.385,.308,12.7,28.1,20.1,14.4,0.5,0.8,11.9,23.0,0,0.0,0.1,0.1,.052,0,-1.8,-1.0,-2.9,0.0
96,Eddy Curry,C,26,NYK,3,12,2.8,.753,.000,1.500,0.0,37.7,18.2,0.0,0.0,0.0,37.6,19.3,0,0.0,0.0,0.0,-0.064,0,-11.5,-5.8,-17.3,0.0
97,Samuel Dalembert,C,27,PHI,82,2036,13.2,.535,.005,.286,12.5,28.9,20.6,1.4,0.9,5.8,19.3,13.6,0,0.5,3.5,4.0,.095,0,-4.2,1.7,-2.5,-0.3
98,Erick Dampier,C,33,DAL,80,1836,15.7,.664,.000,.504,13.6,21.6,17.7,6.1,0.7,3.8,17.8,10.4,0,3.9,2.3,6.1,.161,0,0.4,2.5,2.9,2.3
99,Antonio Daniels,PG,33,TOT,74,1021,12.1,.536,.254,.424,0.6,8.5,4.5,26.9,1.4,0.1,18.1,15.9,0,0.9,0.6,1.5,.068,0,-2.2,-2.8,-5.0,-0.8
100,Marquis Daniels,SF,28,IND,54,1700,12.8,.491,.131,.187,5.1,11.0,8.0,10.7,1.8,1.1,11.2,21.5,0,-0.1,1.4,1.3,.037,0,-1.6,-0.3,-1.9,0.0
101,Jermareo Davidson,SF,24,GSW,14,111,12.3,.494,.000,.486,9.8,23.5,16.7,1.4,0.9,1.9,10.5,18.3,0,0.0,0.1,0.1,.036,0,-5.4,-4.1,-9.4,-0.2
102,Baron Davis,PG,29,LAC,65,2248,14.5,.460,.342,.219,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,0,-0.9,1.5,0.6,.013,0,0.5,-1.0,-0.5,0.9
103,Glen Davis,C,23,BOS,76,1637,10.7,.502,.011,.396,9.4,12.8,11.2,6.5,1.7,0.9,11.8,17.1,0,1.0,2.7,3.7,.108,0,-2.1,1.1,-1.0,0.4
104,Paul Davis,PF,24,LAC,27,320,10.7,.474,.010,.347,9.8,14.5,12.1,6.1,1.6,0.7,10.3,17.9,0,0.1,0.2,0.2,.037,0,-3.9,-1.7,-5.6,-0.3
105,Ricky Davis,SG,29,LAC,36,785,7.1,.445,.453,.147,1.3,7.7,4.4,16.4,1.3,0.5,13.0,17.4,0,-0.6,0.2,-0.4,-0.027,0,-3.2,-2.5,-5.7,-0.7
106,Luol Deng,SF,23,CHI,49,1665,14.7,.511,.034,.323,5.5,14.7,10.1,9.0,1.9,1.1,9.6,20.0,0,1.3,1.6,3.0,.085,0,-1.1,0.3,-0.8,0.5
107,Boris Diaw,PF,26,TOT,81,2754,14.4,.565,.205,.166,5.3,13.8,9.6,21.2,1.2,1.6,18.5,19.7,0,1.9,2.8,4.7,.082,0,0.6,1.0,1.6,2.5
108,Yakhouba Diawara,SF,26,MIA,63,851,6.4,.473,.751,.088,3.6,7.9,5.8,4.7,0.8,0.6,6.6,13.3,0,0.1,0.4,0.5,.029,0,-2.0,-2.2,-4.2,-0.5
109,Travis Diener,PG,26,IND,55,719,13.7,.555,.659,.084,0.9,12.4,6.6,23.9,1.8,0.5,10.2,12.5,0,1.3,0.6,1.9,.125,0,0.8,-1.3,-0.5,0.3
110,Ike Diogu,PF,25,TOT,29,215,20.3,.611,.027,.716,14.4,16.6,15.5,2.7,0.7,1.1,11.0,23.2,0,0.6,0.1,0.7,.158,0,-0.4,-5.2,-5.6,-0.2
111,DeSagana Diop,C,27,TOT,75,1036,9.7,.425,.000,.386,13.3,18.2,15.8,4.6,1.5,4.3,16.3,10.8,0,-0.2,1.6,1.4,.065,0,-3.9,3.0,-0.9,0.3
112,Juan Dixon,PG,30,WAS,50,816,9.3,.478,.293,.152,1.1,8.7,4.8,22.7,2.3,0.6,20.4,19.1,0,-0.8,0.2,-0.5,-0.031,0,-3.2,-2.4,-5.6,-0.8
113,Keyon Dooling,PG,28,NJN,77,2074,13.6,.562,.393,.258,1.4,7.6,4.5,21.3,1.8,0.3,13.6,17.4,0,2.8,0.9,3.7,.085,0,0.8,-1.9,-1.1,0.4
114,Joey Dorsey,PF,25,HOU,3,6,16.1,.500,.000,.000,0.0,18.7,9.7,28.7,0.0,0.0,0.0,15.5,0,0.0,0.0,0.0,.156,0,-1.7,-1.3,-3.1,0.0
115,Quincy Douby,PG,24,TOT,27,300,10.2,.486,.418,.173,2.3,10.2,6.2,13.6,0.9,1.2,9.9,19.8,0,0.0,0.0,0.0,.008,0,-2.2,-3.7,-5.9,-0.3
116,Chris Douglas-Roberts,SG,22,NJN,44,585,12.2,.531,.068,.352,2.8,7.4,5.1,14.8,1.1,1.0,13.2,18.7,0,0.4,0.2,0.6,.046,0,-2.7,-2.3,-5.0,-0.4
117,Goran Dragic,PG,22,PHO,55,728,9.8,.487,.241,.290,5.5,10.8,8.3,20.8,2.0,0.3,22.4,19.7,0,-0.3,0.4,0.1,.005,0,-2.1,-1.2,-3.3,-0.2
118,Jared Dudley,SF,23,TOT,68,1155,13.5,.562,.260,.368,8.7,12.3,10.5,7.1,2.5,0.5,11.5,14.6,0,1.6,1.1,2.7,.114,0,0.6,0.2,0.8,0.8
119,Chris Duhon,PG,26,NYK,79,2906,12.2,.569,.477,.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,0,3.1,1.0,4.2,.069,0,0.1,-1.5,-1.4,0.4
120,Tim Duncan,C,32,SAS,75,2524,24.4,.549,.002,.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,0,5.0,5.0,10.1,.191,0,1.1,3.5,4.6,4.2
121,Mike Dunleavy,SG,28,IND,18,495,14.4,.520,.388,.280,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,0,0.1,0.4,0.5,.048,0,-0.1,-2.0,-2.1,0.0
122,Kevin Durant,SF,20,OKC,74,2885,20.8,.577,.165,.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,0,5.2,2.7,7.9,.132,0,2.2,-0.5,1.8,2.8
123,Monta Ellis,SG,23,GSW,25,892,14.5,.503,.060,.219,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,0,-0.1,0.3,0.2,.012,0,-1.5,-1.8,-3.3,-0.3
124,Francisco Elson,C,32,MIL,59,977,10.3,.537,.024,.231,11.6,16.3,13.8,4.8,1.9,3.1,20.5,10.8,0,0.5,1.3,1.8,.089,0,-2.5,2.7,0.1,0.5
125,Melvin Ely,C,30,NOH,31,373,6.0,.438,.000,.379,9.7,11.0,10.4,7.6,0.3,2.0,17.2,17.3,0,-0.3,0.3,-0.1,-0.008,0,-5.6,-0.7,-6.2,-0.4
126,Maurice Evans,SF,30,ATL,80,1840,11.1,.558,.515,.151,5.6,9.9,7.7,4.6,1.5,0.4,7.7,14.2,0,2.3,1.5,3.8,.099,0,0.5,-1.0,-0.5,0.7
127,Reggie Evans,PF,28,PHI,79,1137,10.4,.514,.006,.983,14.1,24.0,19.0,3.3,1.9,0.6,21.3,13.0,0,0.3,1.6,1.9,.079,0,-3.3,0.1,-3.1,-0.3
128,Jordan Farmar,PG,22,LAL,65,1192,9.9,.466,.354,.187,2.1,8.9,5.5,18.6,2.4,0.6,16.3,19.6,0,-0.7,1.5,0.8,.034,0,-2.4,-0.5,-2.9,-0.3
