Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
11,Al-Farouq Aminu,SF,23,NOP,80,2045,13.2,.516,.097,.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,0,1.3,1.8,3.1,.072,0,-1.4,1.0,-0.3,0.9
12,Louis Amundson,PF,31,TOT,19,185,9.1,.446,.000,.750,17.3,17.2,17.3,4.7,2.5,5.0,24.8,13.9,0,-0.1,0.2,0.1,.024,0,-3.4,2.1,-1.3,0.0
13,Chris Andersen,C,35,MIA,72,1396,18.5,.683,.044,.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,0,3.8,2.2,6.0,.205,0,0.1,1.5,1.6,1.3
14,Alan Anderson,SF,31,BRK,78,1773,9.5,.525,.511,.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,0,0.8,0.9,1.7,.047,0,-0.8,-1.4,-2.2,-0.1
15,James Anderson,SG,24,PHI,80,2309,10.9,.530,.490,.148,2.7,11.7,7.0,9.9,1.6,1.0,12.2,15.9,0,0.9,0.9,1.9,.039,0,-1.2,-1.3,-2.5,-0.3
16,Ryan Anderson,PF,25,NOP,22,795,18.8,.572,.463,.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,0,2.2,0.1,2.3,.138,0,4.3,-4.5,-0.1,0.4
17,Giannis Antetokounmpo,SF,19,MIL,77,1897,10.8,.518,.282,.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,0,0.1,1.1,1.2,.031,0,-2.5,0.7,-1.8,0.1
18,Carmelo Anthony,PF,29,NYK,77,2982,24.4,.561,.253,.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,0,8.1,2.5,10.7,.172,0,4.6,-1.0,3.6,4.2
19,Joel Anthony,C,31,TOT,33,186,8.1,.394,.000,.250,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,0,0.0,0.2,0.2,.044,0,-5.7,1.0,-4.7,-0.1
20,Pero Antic,PF,31,ATL,50,925,11.7,.545,.582,.224,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,0,0.5,0.9,1.4,.075,0,-0.5,-0.9,-1.4,0.1
21,Trevor Ariza,SF,28,WAS,77,2723,15.8,.590,.518,.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,0,4.3,3.7,8.0,.141,0,2.3,1.1,3.4,3.6
22,Hilton Armstrong,C,29,GSW,15,97,17.0,.480,.000,.842,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,0,0.1,0.2,0.3,.162,0,-2.5,3.1,0.6,0.1
23,Darrell Arthur,SF,25,DEN,68,1161,9.4,.459,.156,.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,0,-0.5,1.2,0.7,.029,0,-3.8,1.0,-2.8,-0.2
24,Omer Asik,C,27,HOU,48,968,14.0,.570,.000,.663,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,0,1.0,1.5,2.4,.121,0,-3.1,0.7,-2.4,-0.1
25,D.J. Augustin,PG,26,TOT,71,1939,16.2,.569,.462,.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,0,3.8,2.4,6.2,.154,0,2.6,-2.2,0.4,1.2
26,Gustavo Ayon,C,28,ATL,26,429,12.9,.505,.000,.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,0,0.0,0.7,0.7,.078,0,-3.2,3.0,-0.2,0.2
27,Jeff Ayres,PF,26,SAS,73,952,11.1,.605,.000,.316,11.0,19.2,15.3,8.6,0.7,1.9,24.1,12.4,0,1.0,1.4,2.4,.121,0,-1.6,2.1,0.5,0.6
28,Chris Babb,SG,23,BOS,14,132,3.7,.367,.900,.000,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,0,-0.1,0.1,0.0,-0.008,0,-3.7,-0.7,-4.4,-0.1
29,Luke Babbitt,PF,24,NOP,27,473,12.1,.525,.617,.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,0,0.5,0.2,0.7,.074,0,0.5,-1.9,-1.4,0.1
30,Leandro Barbosa,PG,31,PHO,20,368,11.5,.506,.191,.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0,0.2,0.2,0.4,.058,0,-2.2,-1.8,-3.9,-0.2
31,Jose Barea,PG,29,MIN,79,1471,11.6,.471,.352,.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,0,-0.1,0.9,0.7,.024,0,-0.9,-2.7,-3.6,-0.6
32,Andrea Bargnani,C,28,NYK,42,1257,14.5,.510,.215,.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,0,0.8,0.7,1.5,.058,0,-1.4,-1.0,-2.4,-0.1
33,Harrison Barnes,SF,21,GSW,78,2204,9.8,.486,.280,.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0,0.4,2.8,3.2,.070,0,-2.3,0.9,-1.4,0.3
34,Matt Barnes,SF,33,LAC,63,1735,12.0,.552,.537,.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,0,1.5,2.0,3.5,.097,0,0.7,0.8,1.5,1.5
35,Will Barton,SG,23,POR,41,387,13.5,.488,.212,.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,0,0.3,0.4,0.6,.078,0,-1.9,-0.7,-2.7,-0.1
36,Brandon Bass,PF,28,BOS,82,2266,15.0,.549,.008,.330,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,0,3.2,1.9,5.1,.107,0,-1.3,0.2,-1.2,0.5
37,Shane Battier,SF,35,MIA,73,1468,8.7,.523,.764,.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,0,1.0,1.4,2.4,.078,0,0.1,0.7,0.8,1.1
38,Nicolas Batum,SF,25,POR,82,2956,15.8,.589,.491,.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,0,4.8,3.1,7.9,.128,0,2.4,1.8,4.2,4.6
39,Jerryd Bayless,PG,25,TOT,72,1686,12.0,.498,.344,.191,1.5,8.6,5.0,18.5,1.9,0.4,10.9,20.1,0,1.1,1.3,2.4,.069,0,-0.4,-1.4,-1.8,0.1
40,Aron Baynes,C,27,SAS,53,491,9.7,.467,.000,.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,0,-0.1,0.6,0.6,.055,0,-3.7,-0.3,-4.0,-0.2
41,Kent Bazemore,SG,24,TOT,67,911,11.2,.515,.373,.318,1.2,12.6,6.9,15.7,2.3,1.0,16.8,22.6,0,-0.6,0.8,0.2,.011,0,-2.1,-0.4,-2.5,-0.1
42,Bradley Beal,SG,20,WAS,73,2530,14.3,.507,.299,.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,0,1.6,2.4,4.0,.076,0,0.2,-1.3,-1.1,0.5
43,Michael Beasley,SF,25,MIA,55,831,16.8,.559,.152,.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8,25.7,0,0.5,1.1,1.6,.092,0,-2.2,-1.2,-3.5,-0.3
44,Marco Belinelli,SF,27,SAS,80,2016,15.0,.605,.422,.188,1.0,11.2,6.3,13.2,1.3,0.3,11.2,19.0,0,3.5,2.4,5.9,.140,0,1.9,-0.3,1.7,1.9
45,Anthony Bennett,SF,20,CLE,52,663,6.9,.425,.236,.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,0,-1.1,0.7,-0.4,-0.028,0,-5.8,-1.5,-7.3,-0.9
46,Patrick Beverley,SG,25,HOU,56,1751,12.4,.545,.530,.212,4.9,7.4,6.2,12.8,2.2,1.0,11.2,14.8,0,2.7,1.6,4.2,.116,0,1.9,0.6,2.5,2.0
47,Andris Biedrins,C,27,UTA,6,45,2.4,.412,.000,6.000,5.0,39.7,21.8,0.0,0.0,0.0,35.5,5.7,0,-0.1,0.0,0.0,-0.033,0,-10.7,-4.3,-15.0,-0.1
48,Chauncey Billups,SG,37,DET,19,309,5.3,.427,.608,.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,0,-0.3,0.1,-0.3,-0.042,0,-3.8,-2.4,-6.3,-0.3
49,Bismack Biyombo,C,21,CHA,77,1072,13.3,.606,.000,.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,0,1.1,2.1,3.2,.144,0,-4.7,2.2,-2.5,-0.1
50,DeJuan Blair,PF,24,DAL,78,1214,17.3,.557,.005,.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,0,1.8,1.5,3.4,.133,0,-0.2,0.8,0.6,0.8
51,Steve Blake,PG,33,TOT,55,1498,11.0,.508,.595,.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,0,0.7,1.1,1.8,.058,0,-0.9,-0.7,-1.6,0.2
52,Andray Blatche,PF,27,BRK,73,1618,18.8,.532,.080,.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,0,1.6,2.1,3.7,.109,0,-0.6,0.7,0.1,0.8
53,Eric Bledsoe,PG,24,PHO,43,1416,19.6,.578,.252,.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,0,2.6,1.6,4.1,.140,0,2.3,0.6,2.9,1.8
54,Vander Blue,SG,21,BOS,3,15,0.5,.403,.250,1.250,0.0,23.4,11.4,10.7,0.0,0.0,24.4,24.3,0,-0.1,0.0,-0.1,-0.214,0,-10.9,-3.1,-13.9,0.0
55,Keith Bogans,SG,33,BOS,6,55,9.9,.820,1.000,.500,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,0,0.1,0.0,0.1,.121,0,0.1,-2.2,-2.1,0.0
56,Andrew Bogut,C,29,GSW,67,1769,17.0,.610,.000,.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,0,2.4,4.0,6.5,.176,0,-1.2,5.6,4.4,2.8
57,Matt Bonner,PF,33,SAS,61,690,11.2,.582,.598,.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6,12.1,0,0.8,1.0,1.8,.123,0,-0.4,0.7,0.3,0.4
58,Trevor Booker,PF,26,WAS,72,1553,15.0,.563,.005,.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,0,2.3,2.0,4.3,.132,0,-1.1,1.3,0.2,0.8
59,Carlos Boozer,PF,32,CHI,76,2141,14.4,.489,.002,.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,0,-0.9,4.3,3.4,.076,0,-4.0,0.6,-3.4,-0.7
60,Chris Bosh,C,29,MIA,79,2531,19.0,.597,.229,.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,0,4.6,3.4,8.0,.152,0,0.5,0.0,0.5,1.6
61,Avery Bradley,PG,23,BOS,60,1855,12.7,.510,.242,.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,0,0.4,1.4,1.8,.046,0,-1.1,-1.4,-2.5,-0.2
62,Elton Brand,PF,34,ATL,73,1414,14.0,.561,.006,.283,8.0,21.5,14.8,8.1,1.4,4.9,13.8,13.9,0,1.4,2.1,3.6,.121,0,-2.7,3.1,0.5,0.9
63,Corey Brewer,SF,27,MIN,81,2609,12.7,.550,.261,.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,0,2.4,2.7,5.2,.095,0,0.4,1.3,1.7,2.4
64,Ronnie Brewer,SF,28,TOT,24,160,3.4,.220,.533,.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,0,-0.1,0.1,0.0,.004,0,-4.6,1.2,-3.4,-0.1
65,Aaron Brooks,PG,29,TOT,72,1557,12.5,.518,.427,.164,3.1,6.7,4.9,23.3,1.6,0.6,15.8,20.5,0,1.3,0.9,2.2,.067,0,0.4,-1.9,-1.5,0.2
66,MarShon Brooks,SG,25,TOT,35,316,15.5,.551,.200,.352,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,0,0.1,0.3,0.4,.060,0,-2.1,-1.6,-3.7,-0.1
67,Lorenzo Brown,PG,23,PHI,26,224,8.2,.349,.349,.151,3.7,10.0,6.8,27.5,2.8,1.1,14.9,20.4,0,-0.5,0.2,-0.3,-0.068,0,-5.0,-1.8,-6.8,-0.3
68,Shannon Brown,SG,28,TOT,29,251,4.7,.419,.030,.318,3.2,9.5,6.4,5.0,2.7,0.0,19.3,17.1,0,-0.5,0.3,-0.3,-0.050,0,-6.8,-0.3,-7.0,-0.3
69,Kobe Bryant,SG,35,LAL,6,177,10.7,.505,.219,.288,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,0,-0.5,0.1,-0.4,-0.097,0,-4.7,-1.3,-5.9,-0.2
70,Chase Budinger,SF,25,MIN,41,751,9.7,.505,.472,.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0,0.3,0.6,0.9,.059,0,-1.3,-1.3,-2.6,-0.1
71,Reggie Bullock,SF,22,LAC,43,395,6.7,.460,.603,.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,0,-0.2,0.3,0.2,.019,0,-2.9,-1.8,-4.7,-0.3
72,Trey Burke,PG,21,UTA,70,2262,12.6,.473,.375,.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,0,1.0,0.0,0.9,.020,0,0.5,-3.0,-2.5,-0.3
73,Alec Burks,SG,22,UTA,78,2193,15.8,.547,.172,.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,0,2.6,0.6,3.2,.070,0,0.5,-1.7,-1.2,0.5
74,Caron Butler,SF,33,TOT,56,1419,12.2,.512,.461,.139,1.7,16.8,9.2,9.6,1.7,1.0,9.5,20.1,0,0.6,1.2,1.8,.062,0,-0.7,-1.4,-2.1,0.0
75,Jimmy Butler,SG,24,CHI,67,2591,13.5,.522,.346,.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,0,2.4,4.6,7.1,.131,0,0.0,2.4,2.4,2.9
76,Rasual Butler,SG,34,IND,50,378,12.2,.585,.564,.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,0,0.5,0.6,1.1,.138,0,-0.6,-0.3,-0.9,0.1
77,Dwight Buycks,PG,24,TOR,14,146,7.2,.414,.354,.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,0,-0.2,0.2,0.0,-0.009,0,-4.8,0.2,-4.5,-0.1
78,Andrew Bynum,C,26,TOT,26,516,15.2,.456,.000,.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,0,-0.2,0.6,0.4,.038,0,-4.1,0.6,-3.4,-0.2
79,Will Bynum,PG,31,DET,56,1054,14.4,.502,.144,.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,0,0.6,0.4,1.0,.047,0,-0.7,-2.8,-3.5,-0.4
80,Nick Calathes,SG,24,MEM,71,1173,12.3,.506,.196,.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,0,-0.1,1.6,1.5,.062,0,-1.9,0.8,-1.1,0.3
81,Jose Calderon,PG,32,DAL,81,2468,15.2,.596,.568,.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,0,5.4,0.8,6.3,.122,0,3.3,-2.0,1.3,2.1
82,Kentavious Caldwell-Pope,SG,20,DET,80,1583,9.4,.483,.402,.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,0,1.0,0.8,1.8,.055,0,-1.2,-0.8,-2.1,0.0
83,Isaiah Canaan,PG,22,HOU,22,252,9.5,.506,.632,.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,0,0.0,0.2,0.2,.031,0,-1.4,-2.0,-3.4,-0.1
84,DeMarre Carroll,SF,27,ATL,73,2341,13.9,.575,.417,.220,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,0,3.2,2.6,5.8,.119,0,1.0,1.1,2.1,2.4
85,Vince Carter,SG,37,DAL,81,1973,15.9,.539,.457,.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,0,3.0,1.3,4.3,.105,0,2.2,-1.0,1.1,1.6
86,Michael Carter-Williams,PG,22,PHI,70,2414,15.5,.480,.197,.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,0,-0.8,2.1,1.3,.026,0,-0.6,0.4,-0.2,1.1
87,Omri Casspi,PF,25,HOU,71,1283,12.9,.528,.429,.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,0,1.0,1.4,2.4,.091,0,-0.6,-0.2,-0.8,0.4
88,Mario Chalmers,PG,27,MIA,73,2178,14.0,.567,.404,.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,0,2.4,2.5,4.8,.106,0,1.0,0.2,1.2,1.7
89,Tyson Chandler,C,31,NYK,55,1662,16.4,.615,.003,.481,10.9,27.0,18.7,5.5,1.2,3.4,15.4,12.9,0,3.1,1.9,4.9,.143,0,-0.6,1.8,1.3,1.4
90,Wilson Chandler,SF,26,DEN,62,1927,12.4,.526,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,0,1.8,1.2,3.1,.076,0,0.7,-0.6,0.2,1.1
91,Josh Childress,SF,30,NOP,4,24,3.9,0,0,0,0.0,14.7,7.3,10.7,2.2,0.0,100.0,1.9,0,0.0,0.0,0.0,-0.003,0,-6.2,2.0,-4.3,0.0
92,Dionte Christmas,SF,27,PHO,31,198,11.1,.489,.500,.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0,0.2,0.1,0.3,.083,0,-1.1,-2.5,-3.6,-0.1
93,Earl Clark,PF,26,TOT,54,768,9.1,.466,.467,.130,3.2,18.2,10.5,3.7,1.1,2.8,10.1,17.9,0,-0.4,0.8,0.3,.020,0,-3.9,-0.9,-4.8,-0.5
94,Ian Clark,SG,22,UTA,23,172,9.2,.485,.463,.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,0,-0.2,0.1,-0.1,-0.025,0,-2.6,-2.1,-4.7,-0.1
95,Victor Claver,SF,25,POR,21,184,8.8,.502,.429,.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,0,0.0,0.2,0.2,.047,0,-3.0,0.0,-3.0,0.0
96,Norris Cole,PG,25,MIA,82,2014,8.8,.497,.348,.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,0,-0.5,1.7,1.2,.029,0,-2.2,-0.8,-3.0,-0.5
97,Jason Collins,C,35,BRK,22,172,4.1,.485,.125,.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,0,-0.1,0.1,0.1,.017,0,-4.1,0.5,-3.6,-0.1
98,Darren Collison,PG,26,LAC,80,2069,16.2,.575,.272,.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,0,3.8,2.0,5.9,.136,0,1.4,-0.4,1.0,1.6
99,Nick Collison,PF,33,OKC,81,1353,11.8,.599,.071,.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,0,2.0,1.6,3.6,.128,0,-0.5,1.1,0.6,0.9
100,Mike Conley,PG,26,MEM,73,2446,20.0,.545,.283,.268,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,0,5.5,2.7,8.2,.161,0,4.1,-0.7,3.4,3.3
101,Chris Copeland,SF,29,IND,41,265,17.6,.621,.675,.120,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,0,0.6,0.4,1.0,.186,0,3.5,-2.1,1.4,0.2
102,DeMarcus Cousins,C,23,SAC,71,2298,26.1,.555,.006,.500,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,0,4.1,3.8,7.9,.166,0,1.9,2.9,4.7,3.9
103,Robert Covington,SF,23,HOU,7,34,15.0,.571,.786,.000,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,0,0.1,0.0,0.1,.122,0,1.3,-4.9,-3.6,0.0
104,Allen Crabbe,SG,21,POR,15,100,7.7,.475,.424,.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,0,0.0,0.1,0.1,.037,0,-2.7,-2.1,-4.7,-0.1
105,Jamal Crawford,SG,33,LAC,69,2094,17.3,.556,.441,.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,0,3.8,1.5,5.3,.122,0,2.7,-2.6,0.2,1.2
106,Jordan Crawford,SG,25,TOT,81,1859,14.3,.516,.362,.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,0,1.5,1.4,2.8,.073,0,0.4,-2.2,-1.8,0.1
107,Jae Crowder,SF,23,DAL,78,1254,11.9,.551,.510,.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,0,1.2,1.1,2.3,.089,0,0.0,0.6,0.6,0.8
108,Dante Cunningham,PF,26,MIN,81,1635,12.6,.474,.010,.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,0,0.9,2.0,2.9,.085,0,-2.2,2.1,-0.1,0.8
109,Jared Cunningham,SG,22,TOT,13,80,8.5,.464,.333,.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,0,0.1,0.0,0.1,.075,0,-2.4,-2.7,-5.1,-0.1
110,Seth Curry,PG,23,TOT,2,13,13.8,.500,.333,.000,0.0,8.8,4.3,0.0,7.9,0.0,0.0,10.3,0,0.0,0.0,0.0,.131,0,-2.4,3.5,1.1,0.0
111,Stephen Curry,PG,25,GSW,78,2846,24.1,.610,.445,.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,0,9.3,4.0,13.4,.225,0,7.4,0.0,7.4,6.7
112,Samuel Dalembert,C,32,DAL,80,1614,16.8,.605,.003,.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,0,2.9,2.1,4.9,.147,0,-0.9,1.5,0.6,1.1
113,Troy Daniels,SG,22,HOU,5,75,16.0,.677,.806,.000,0.0,5.6,3.0,11.4,0.0,0.0,8.8,19.9,0,0.2,0.0,0.2,.150,0,4.3,-5.5,-1.2,0.0
114,Luigi Datome,SF,26,DET,34,238,8.0,.409,.402,.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,0,-0.2,0.1,-0.1,-0.023,0,-3.8,-3.2,-7.0,-0.3
115,Brandon Davies,PF,22,PHI,51,575,7.5,.476,.078,.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8,13.7,0,-0.3,0.4,0.1,.008,0,-5.3,-0.6,-5.9,-0.6
116,Anthony Davis,C,20,NOP,67,2358,26.5,.582,.009,.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,0,7.2,3.2,10.4,.212,0,2.3,2.2,4.5,3.9
117,Ed Davis,PF,24,MEM,63,956,15.9,.542,.000,.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,0,1.2,1.4,2.6,.129,0,-1.9,0.5,-1.3,0.2
118,Glen Davis,PF,28,TOT,68,1662,13.1,.491,.019,.231,7.4,16.4,11.9,7.8,1.8,1.4,10.4,19.9,0,0.2,1.8,2.0,.058,0,-2.8,0.3,-2.5,-0.2
119,Austin Daye,SF,25,TOT,22,148,11.0,.456,.544,.147,3.9,16.4,10.4,8.2,1.4,2.0,6.5,23.7,0,-0.1,0.2,0.1,.047,0,-1.8,-1.4,-3.2,0.0
120,Nando De Colo,SF,26,TOT,47,494,13.1,.526,.346,.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,0,0.3,0.7,1.0,.100,0,-1.0,0.6,-0.4,0.2
121,Dewayne Dedmon,C,24,TOT,31,390,10.7,.500,.000,.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,0,0.1,0.5,0.6,.070,0,-6.0,0.0,-6.0,-0.4
122,Matthew Dellavedova,SG,23,CLE,72,1271,10.7,.534,.524,.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,0,1.4,0.7,2.1,.078,0,-0.5,-1.7,-2.1,0.0
123,Luol Deng,SF,28,TOT,63,2213,15.2,.517,.220,.312,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,0,2.2,2.3,4.5,.098,0,0.4,-0.2,0.2,1.2
124,DeMar DeRozan,SG,24,TOR,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,0,5.8,3.0,8.8,.141,0,1.4,-0.7,0.7,2.0
125,Boris Diaw,PF,31,SAS,79,1974,14.1,.578,.193,.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,0,2.3,2.6,4.9,.120,0,0.2,1.4,1.6,1.8
126,Gorgui Dieng,C,24,MIN,60,818,16.5,.534,.004,.410,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,0,0.7,1.5,2.2,.129,0,-2.4,3.1,0.7,0.5
127,Toney Douglas,PG,27,TOT,51,675,9.2,.493,.537,.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,0,0.2,0.7,0.9,.061,0,-1.5,-0.8,-2.3,-0.1
128,Chris Douglas-Roberts,SF,27,CHA,49,1016,12.2,.588,.524,.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,0,1.1,1.2,2.4,.113,0,-0.3,0.4,0.1,0.5
129,Goran Dragic,SG,27,PHO,76,2668,21.4,.604,.274,.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,0,8.4,2.0,10.3,.186,0,4.9,-1.1,3.9,4.0
