
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
126,Frank Johnson,PG,25,WSB,82,2686,13.6,.516,.051,.300,2.5,5.5,4.0,30.4,1.8,0.1,16.7,18.2,,2.1,2.2,4.3,.076,,-0.5,-1.4,-1.8,0.1
127,George Johnson,SF,27,IND,81,2073,15.3,.527,.053,.305,7.4,17.1,12.3,14.0,1.9,1.3,15.6,23.7,,0.5,2.7,3.2,.075,,-1.0,0.6,-0.3,0.9
128,Magic Johnson*,PG,24,LAL,67,2567,22.6,.628,.037,.459,4.7,16.1,10.8,42.5,2.7,1.0,24.6,19.5,,6.7,3.6,10.2,.191,,4.1,1.9,6.1,5.2
129,Marques Johnson,SF,27,MIL,74,2715,19.4,.534,.010,.264,7.5,12.4,10.0,18.6,2.1,1.0,11.1,25.2,,4.4,4.2,8.6,.152,,2.6,1.3,3.8,4.0
130,Mickey Johnson,PF,31,GSW,78,2122,15.3,.510,.034,.507,9.5,17.7,13.3,14.4,2.2,0.8,17.2,23.1,,1.1,2.4,3.5,.079,,-0.4,0.4,0.0,1.1
131,Reggie Johnson,PF,26,NJN,72,818,11.3,.555,.004,.492,7.3,12.1,9.6,6.5,1.4,1.3,15.9,18.0,,0.7,1.0,1.6,.094,,-2.0,-0.3,-2.3,-0.1
132,Steve Johnson,C,26,TOT,81,1487,14.8,.577,.000,.531,12.3,20.0,16.1,8.1,1.2,2.6,19.8,22.7,,0.5,1.9,2.4,.079,,-1.3,0.2,-1.1,0.3
133,Vinnie Johnson,SG,27,DET,82,1909,15.9,.520,.021,.305,7.0,6.2,6.6,19.4,1.1,0.6,11.7,23.3,,3.1,1.0,4.1,.103,,1.6,-1.8,-0.2,0.9
134,Bobby Jones,PF,32,PHI,75,1761,16.7,.589,.002,.493,6.1,14.5,10.4,14.8,2.9,3.4,16.1,14.7,,2.8,3.2,6.0,.163,,0.6,3.8,4.4,2.8
135,Caldwell Jones,C,33,HOU,81,2506,10.9,.557,.005,.310,7.2,17.7,12.5,7.6,0.8,1.7,18.0,13.8,,1.6,2.5,4.1,.078,,-1.5,1.4,0.0,1.2
136,Charles Jones,PF,26,PHI,1,3,-19.5,.181,.000,4.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,,0.0,0.0,0.0,-0.552,,-20.5,-11.1,-31.6,0.0
137,Edgar Jones,PF,27,SAS,81,1770,14.9,.550,.030,.376,8.8,18.1,13.5,6.0,1.6,3.1,14.3,19.2,,1.7,1.7,3.4,.093,,-0.5,0.7,0.2,1.0
138,Hutch Jones,SF,24,SDC,4,18,-8.4,.105,.000,1.333,0.0,0.0,0.0,0.0,2.6,0.0,29.6,15.0,,-0.1,0.0,-0.1,-0.321,,-13.3,-0.9,-14.2,-0.1
139,Major Jones,PF,30,HOU,57,473,12.4,.561,.000,.377,7.5,18.6,13.1,7.4,1.4,1.6,16.5,15.1,,0.3,0.5,0.9,.088,,-2.4,0.4,-2.0,0.0
140,Mark Jones,PG,22,NJN,6,16,14.7,.509,.167,.333,14.0,0.0,7.1,43.1,0.0,0.0,22.5,22.1,,0.0,0.0,0.0,.070,,2.1,-4.6,-2.5,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
141,Eddie Jordan,PG,29,TOT,16,210,7.3,.387,.061,.245,1.6,7.8,4.7,24.8,5.6,0.0,32.4,15.4,,-0.5,0.4,-0.1,-0.024,,-5.2,1.6,-3.6,-0.1
142,Rich Kelley,C,30,UTA,75,1674,9.7,.579,.000,.614,9.3,20.8,15.4,11.3,1.5,0.9,30.6,11.5,,0.3,2.2,2.4,.070,,-2.0,2.1,0.0,0.9
143,Clark Kellogg,PF,22,IND,79,2676,19.1,.561,.018,.285,9.5,20.1,14.8,13.7,2.1,0.6,14.0,24.1,,3.2,3.8,7.0,.125,,1.5,1.0,2.5,3.0
144,Greg Kelser,SF,26,SDC,80,1783,14.6,.578,.010,.590,12.0,12.9,12.4,6.8,1.8,1.0,20.4,21.3,,1.6,1.0,2.5,.068,,0.5,-0.7,-0.2,0.8
145,Albert King,SF,24,NJN,79,2103,15.6,.541,.023,.312,6.7,14.5,10.5,14.0,2.0,0.9,16.2,24.3,,1.5,2.8,4.3,.099,,-0.1,0.6,0.6,1.4
146,Bernard King*,SF,27,NYK,77,2667,22.7,.619,.003,.403,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,,8.6,3.5,12.1,.218,,4.4,-0.9,3.6,3.7
147,Reggie King,SF,26,SEA,77,2086,11.7,.559,.004,.460,7.3,18.2,12.8,11.2,1.2,0.6,19.1,13.3,,1.3,2.1,3.4,.079,,-1.3,1.4,0.1,1.1
148,Greg Kite,C,22,BOS,35,197,6.8,.445,.000,.242,16.2,19.5,17.9,4.7,0.2,1.4,21.5,19.4,,-0.3,0.3,0.0,-0.008,,-5.2,-1.8,-7.0,-0.2
149,Billy Knight,SF,31,KCK,75,1885,14.3,.564,.019,.388,5.3,10.2,7.7,12.1,1.3,0.2,15.4,21.5,,2.0,1.4,3.4,.086,,-0.3,-1.0,-1.3,0.3
150,Joe Kopicki,PF,23,WSB,59,678,13.4,.607,.053,.848,11.0,17.5,14.3,9.1,1.1,0.4,17.7,13.9,,1.2,0.7,1.9,.136,,-0.8,0.2,-0.7,0.2
151,Bruce Kuczenski,PF,22,TOT,15,119,-0.5,.331,.000,.324,6.6,15.1,10.9,8.6,0.4,0.5,26.2,19.7,,-0.5,0.1,-0.4,-0.152,,-10.2,-1.3,-11.6,-0.3
152,Mitch Kupchak,PF,29,LAL,34,324,7.0,.423,.009,.315,13.2,16.9,15.2,2.5,0.6,1.0,15.2,18.0,,-0.3,0.3,0.0,.003,,-5.2,-2.7,-7.9,-0.5
153,Bill Laimbeer,C,26,DET,82,2864,19.2,.590,.011,.350,11.8,26.0,18.6,6.8,0.8,1.6,11.1,18.2,,7.3,3.5,10.8,.181,,2.0,0.4,2.4,3.2
154,Jeff Lamp,SF,24,POR,64,660,12.7,.547,.050,.257,4.0,7.4,5.7,10.7,1.6,0.4,15.2,20.9,,0.6,0.5,1.0,.074,,-1.4,-2.4,-3.8,-0.3
155,Mark Landsberger,PF,28,ATL,35,335,8.1,.424,.000,.510,14.1,26.7,20.3,3.9,0.9,0.5,25.2,10.8,,-0.2,0.5,0.3,.036,,-5.0,0.2,-4.9,-0.2
156,Bob Lanier*,C,35,MIL,72,2007,17.7,.607,.004,.400,8.3,17.1,12.9,13.9,1.4,1.5,16.8,20.4,,3.4,3.3,6.7,.160,,1.4,1.5,2.9,2.5
157,Allen Leavell,PG,26,HOU,82,2009,15.9,.553,.097,.391,1.7,4.6,3.1,29.7,2.4,0.3,17.7,20.4,,2.8,1.6,4.3,.104,,0.6,-2.2,-1.6,0.2
158,Ronnie Lester,PG,25,CHI,43,687,12.5,.513,.027,.463,3.3,4.4,3.8,34.3,2.1,0.5,24.1,18.0,,0.2,0.5,0.7,.048,,-2.4,-2.4,-4.8,-0.5
159,Fat Lever,PG,23,POR,81,2010,15.8,.495,.021,.305,5.5,7.4,6.4,24.3,3.2,0.9,13.6,18.4,,2.5,2.2,4.8,.114,,0.9,0.5,1.5,1.8
160,Cliff Levingston,PF,23,DET,80,1746,14.8,.563,.007,.427,13.7,19.7,16.6,7.6,1.2,2.5,12.9,13.1,,3.2,2.1,5.3,.144,,0.9,1.7,2.5,2.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
161,Steve Lingenfelter,PF,25,SAS,3,14,2.7,.532,.000,2.000,23.2,7.5,15.2,7.9,0.0,0.0,34.7,8.0,,0.0,0.0,0.0,.007,,0.6,-1.3,-0.7,0.0
162,Alton Lister,PF,25,MIL,82,1955,12.5,.529,.000,.355,9.4,25.0,17.5,7.7,1.0,4.2,20.5,16.1,,-0.1,4.1,4.0,.098,,-3.2,3.2,0.0,1.0
163,Lewis Lloyd,SG,24,HOU,82,2578,16.3,.555,.011,.252,5.4,7.0,6.2,17.6,1.8,0.9,15.7,23.8,,2.6,2.0,4.6,.085,,1.2,-0.5,0.7,1.8
164,Darrell Lockhart,C,23,SAS,2,14,1.6,1.000,.000,.000,0.0,22.4,11.4,0.0,0.0,0.0,50.0,11.1,,0.0,0.0,0.0,-0.048,,-6.6,-4.1,-10.7,0.0
165,Kevin Loder,SF,24,TOT,11,137,9.5,.493,.070,.302,5.7,9.3,7.5,13.7,1.0,2.1,18.4,17.5,,0.0,0.1,0.1,.023,,-3.2,-0.2,-3.4,0.0
166,John Long,SG,27,DET,82,2514,14.9,.523,.004,.238,5.7,6.6,6.1,11.1,1.7,0.4,10.1,21.7,,3.6,1.7,5.3,.102,,0.9,-1.0,-0.1,1.2
167,Sidney Lowe,PG,24,IND,78,1238,12.2,.506,.069,.537,2.7,8.2,5.4,27.7,3.5,0.2,24.9,14.2,,0.1,1.6,1.7,.066,,-2.9,0.3,-2.6,-0.2
168,John Lucas,PG,30,SAS,63,1807,18.1,.519,.116,.264,1.4,9.1,5.3,45.1,2.3,0.1,18.1,17.4,,3.4,0.9,4.3,.114,,1.8,-2.3,-0.4,0.7
169,Maurice Lucas,PF,31,PHO,75,2309,18.1,.555,.006,.422,10.5,26.3,18.4,12.0,1.1,1.0,14.1,22.3,,3.6,2.8,6.4,.134,,0.6,0.4,1.0,1.8
170,Rudy Macklin,SF,25,NYK,8,65,9.0,.490,.000,.433,9.4,11.2,10.3,6.9,0.7,0.0,14.4,26.7,,0.0,0.1,0.1,.053,,-3.9,-3.2,-7.1,-0.1
171,Kyle Macy,PG,26,PHO,82,2402,13.2,.545,.098,.160,2.4,6.7,4.5,18.8,2.4,0.1,13.2,15.0,,2.9,2.0,5.0,.099,,0.4,-0.3,0.1,1.3
172,Rick Mahorn,PF,25,WSB,82,2701,11.3,.536,.000,.317,7.3,24.5,15.9,6.7,1.1,2.6,17.1,13.1,,0.7,4.1,4.8,.085,,-2.8,2.9,0.1,1.4
173,Jeff Malone,SG,22,WSB,81,1976,11.3,.494,.081,.187,3.4,5.8,4.6,12.1,0.6,0.4,10.0,23.8,,0.2,1.1,1.3,.032,,-2.0,-2.7,-4.7,-1.3
174,Moses Malone*,C,28,PHI,71,2613,21.8,.566,.004,.660,15.7,25.3,20.6,5.7,1.3,2.4,15.0,26.4,,5.0,4.6,9.5,.175,,0.9,-0.2,0.7,1.8
175,Pace Mannion,SF,23,GSW,57,469,8.5,.444,.103,.183,5.0,9.0,6.8,12.8,2.5,0.2,14.5,13.2,,0.0,0.4,0.4,.040,,-3.1,-0.4,-3.5,-0.2
176,Wes Matthews,PG,24,TOT,20,388,12.3,.511,.061,.275,2.1,5.7,4.0,31.4,2.0,0.5,21.4,20.1,,0.0,0.4,0.4,.052,,-1.9,-2.3,-4.3,-0.2
177,Cedric Maxwell,SF,28,BOS,80,2502,13.5,.610,.010,.713,9.5,11.4,10.5,10.5,1.2,0.5,20.6,16.2,,3.6,2.9,6.4,.124,,1.0,0.9,1.9,2.5
178,Bob McAdoo*,C,32,LAL,70,1456,15.9,.530,.007,.353,6.9,15.0,11.2,6.9,1.3,1.8,12.8,27.4,,1.1,1.6,2.7,.089,,-2.1,-1.9,-4.0,-0.7
179,Rodney McCray,SF,22,HOU,79,2081,14.4,.546,.006,.371,9.0,14.3,11.6,10.8,1.2,1.4,13.3,17.1,,2.7,1.9,4.6,.106,,0.3,0.7,1.0,1.6
180,Scooter McCray,PF,23,SEA,47,520,8.7,.451,.000,.413,9.9,15.2,12.6,10.8,1.0,2.0,19.2,14.1,,-0.2,0.5,0.3,.032,,-3.6,0.9,-2.7,-0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
181,Hank McDowell,PF,24,SDC,57,611,9.6,.469,.015,.284,11.7,17.0,14.4,7.7,1.1,0.2,18.1,17.6,,-0.1,0.3,0.1,.009,,-2.5,-1.4,-3.9,-0.3
182,Mike McGee,SF,24,LAL,77,1425,14.7,.597,.021,.193,10.0,5.6,7.7,7.8,1.6,0.2,14.9,21.0,,1.8,1.0,2.8,.095,,1.3,-1.9,-0.6,0.5
183,Kevin McHale*,PF,26,BOS,82,2577,20.0,.605,.003,.416,9.5,17.1,13.4,6.0,0.4,2.7,10.7,22.3,,7.0,3.5,10.5,.196,,2.0,-0.3,1.6,2.4
184,Kevin McKenna,SG,25,IND,61,923,10.8,.467,.046,.264,3.6,7.8,5.7,17.5,2.3,0.3,13.0,21.3,,-0.3,1.0,0.6,.031,,-2.9,-1.2,-4.1,-0.5
185,Billy McKinney,PG,28,SDC,80,843,11.7,.478,.007,.151,0.9,6.3,3.6,25.1,1.5,0.0,12.9,17.6,,0.7,0.1,0.9,.049,,-1.8,-3.4,-5.2,-0.7
186,Tom McMillen,C,31,WSB,62,1294,12.3,.555,.013,.349,5.8,12.1,9.0,8.4,0.5,0.8,12.0,19.3,,1.4,1.0,2.4,.090,,-1.5,-1.2,-2.7,-0.2
187,Mark McNamara,C,24,SAS,70,1037,11.9,.602,.000,.621,14.3,18.2,16.3,3.6,0.6,0.6,21.7,15.4,,0.7,0.5,1.2,.057,,-0.8,-1.7,-2.5,-0.1
188,Joe Meriweather,C,30,KCK,73,1501,10.9,.575,.000,.339,8.3,18.7,13.4,4.5,1.1,2.3,16.6,13.4,,1.2,1.7,2.9,.092,,-2.1,1.1,-1.0,0.4
189,Larry Micheaux,PF,23,KCK,39,332,16.1,.555,.000,.433,13.5,25.6,19.4,7.7,3.0,1.9,16.4,15.5,,0.3,0.6,0.9,.130,,-1.0,2.3,1.2,0.3
190,Bob Miller,PF,27,SAS,2,8,25.0,.667,.000,.000,27.1,39.2,33.3,17.2,0.0,6.5,0.0,14.5,,0.0,0.0,0.1,.360,,7.9,3.1,11.0,0.0
191,Mike Mitchell,SF,28,SAS,79,2853,17.1,.525,.009,.221,7.1,14.0,10.6,4.6,1.0,1.3,7.4,25.7,,4.1,1.4,5.5,.092,,0.3,-2.3,-2.0,0.0
192,Paul Mokeski,C,27,MIL,68,838,8.9,.521,.014,.338,7.2,15.0,11.3,7.1,0.7,2.0,15.2,14.6,,0.4,1.2,1.6,.090,,-3.1,0.6,-2.5,-0.1
193,Sidney Moncrief,SG,26,MIL,79,3075,19.8,.591,.016,.555,8.3,11.1,9.8,17.1,1.7,0.5,13.4,22.2,,8.4,4.2,12.7,.198,,3.8,1.0,4.8,5.3
194,Johnny Moore,PG,25,SAS,59,1650,17.5,.514,.168,.268,2.4,8.9,5.7,40.9,3.4,0.6,19.8,17.0,,2.4,1.4,3.8,.110,,1.8,-0.5,1.3,1.4
195,Larry Nance,PF,24,PHO,82,2899,19.4,.605,.007,.337,9.1,18.3,13.7,10.2,1.4,3.5,12.9,19.5,,6.2,3.7,9.8,.163,,2.3,2.1,4.3,4.7
196,Swen Nater,C,34,LAL,69,829,10.8,.531,.004,.360,11.9,23.3,18.0,3.9,1.4,0.5,18.8,17.5,,0.1,1.1,1.2,.071,,-3.2,-1.3,-4.5,-0.5
197,Calvin Natt,SF,27,POR,79,2638,16.9,.633,.020,.403,7.3,14.3,10.7,9.3,1.2,0.5,14.1,17.9,,6.3,2.1,8.4,.154,,2.5,-0.3,2.3,2.8
198,Ed Nealy,PF,23,KCK,71,960,9.2,.571,.000,.476,8.5,18.0,13.2,6.3,2.0,0.5,17.8,7.8,,0.9,1.1,2.0,.101,,-1.9,1.9,0.0,0.5
199,Kurt Nimphius,C,25,DAL,82,2284,13.0,.544,.008,.310,9.3,16.8,13.0,9.8,0.9,3.6,14.2,12.6,,2.5,2.3,4.8,.101,,-0.4,2.3,1.9,2.2
200,Norm Nixon,PG,28,SDC,82,3053,16.9,.501,.036,.213,2.1,5.4,3.8,41.1,1.5,0.1,15.6,21.5,,5.1,0.3,5.4,.085,,2.0,-3.2,-1.2,0.6
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
201,Audie Norris,C,23,POR,79,1157,8.7,.565,.000,.606,8.2,18.4,13.2,8.1,1.2,1.7,26.8,14.8,,-0.1,1.2,1.1,.046,,-2.9,0.6,-2.3,-0.1
202,Mike O'Koren,SF,25,NJN,73,1191,10.0,.508,.073,.226,6.7,10.1,8.4,10.5,1.3,0.5,15.1,16.6,,0.3,1.2,1.5,.062,,-1.8,-0.2,-1.9,0.0
203,Mark Olberding,PF,27,KCK,81,2160,11.5,.589,.002,.631,6.2,17.5,11.7,11.5,1.1,0.7,20.5,15.1,,2.0,2.1,4.1,.091,,-1.1,1.0,-0.1,1.0
204,Jawann Oldham,C,26,CHI,64,870,10.0,.524,.000,.303,9.8,21.2,15.4,5.4,0.8,5.1,25.1,15.7,,-0.8,1.3,0.5,.026,,-5.1,2.2,-2.9,-0.2
205,Louis Orr,SF,25,NYK,78,1640,12.4,.524,.000,.369,7.5,9.4,8.4,5.4,2.0,0.6,12.5,19.3,,1.3,2.3,3.5,.103,,-1.5,0.2,-1.3,0.3
206,Robert Parish*,C,30,BOS,80,2867,19.2,.584,.000,.323,10.0,23.5,17.0,7.0,0.9,2.3,12.4,21.3,,5.7,4.8,10.5,.175,,1.1,0.9,2.1,2.9
207,Billy Paultz,C,35,ATL,40,486,6.6,.434,.000,.375,8.1,18.6,13.3,5.0,0.8,0.9,17.7,11.1,,-0.3,0.5,0.3,.027,,-4.7,0.5,-4.2,-0.3
208,Jim Paxson,SG,26,POR,81,2686,19.5,.573,.045,.310,2.9,4.8,3.8,14.1,2.2,0.2,8.6,24.7,,7.5,1.9,9.5,.170,,3.2,-2.1,1.1,2.1
209,John Paxson,PG,23,SAS,49,458,12.7,.478,.161,.190,0.9,6.6,3.8,38.5,1.0,0.2,17.7,15.3,,0.5,0.1,0.6,.058,,-1.4,-4.7,-6.2,-0.5
210,Roger Phegley,SG,27,TOT,13,87,4.9,.381,.143,.114,2.7,11.7,7.2,16.0,0.6,0.0,14.0,20.3,,-0.2,0.0,-0.1,-0.066,,-5.8,-3.2,-9.0,-0.2
211,Ricky Pierce,SG,24,SDC,69,1280,13.2,.530,.016,.304,5.2,6.7,6.0,6.6,1.0,0.6,11.1,22.6,,1.7,0.1,1.8,.067,,-0.6,-3.0,-3.7,-0.5
212,John Pinone,SF,22,ATL,7,65,7.8,.575,.000,.769,0.0,17.8,8.8,6.5,1.5,0.9,22.3,14.9,,0.0,0.1,0.1,.040,,-5.2,0.2,-4.9,0.0
213,Tom Piotrowski,C,23,POR,18,78,9.2,.524,.000,.231,8.9,15.6,12.1,8.4,0.6,2.3,17.3,17.9,,0.0,0.1,0.1,.070,,-2.9,-1.1,-4.0,0.0
214,Charles Pittman,PF,25,PHO,69,989,11.3,.633,.010,.483,8.9,16.4,12.7,8.8,0.8,1.3,24.2,13.9,,0.8,0.9,1.7,.081,,-1.4,0.1,-1.2,0.2
215,Ben Poquette,PF,28,CLE,51,858,9.6,.487,.029,.251,7.3,17.2,12.1,7.5,1.1,2.3,12.8,10.6,,0.4,0.9,1.3,.075,,-2.8,1.8,-1.0,0.2
216,Paul Pressey,SG,25,MIL,81,1730,14.5,.547,.017,.379,7.0,11.4,9.3,20.7,2.5,1.7,20.3,18.9,,0.9,2.9,3.8,.106,,-0.2,2.1,1.9,1.7
217,Kurt Rambis,PF,25,LAL,47,743,10.9,.591,.000,.584,13.4,26.1,20.2,5.1,1.9,1.0,28.3,10.7,,0.3,1.2,1.5,.095,,-1.9,1.5,-0.4,0.3
218,Kelvin Ransey,PG,25,NJN,80,1937,14.0,.487,.046,.261,1.6,5.9,3.7,33.0,2.2,0.2,15.3,18.9,,1.8,2.0,3.8,.095,,-0.8,-1.7,-2.5,-0.2
219,Leo Rautins,SF,23,PHI,28,196,6.2,.385,.000,.172,5.4,13.5,9.6,20.0,2.2,0.6,23.3,17.2,,-0.4,0.3,-0.1,-0.024,,-5.6,0.6,-5.0,-0.1
220,Robert Reid,SF,28,HOU,64,1936,14.5,.491,.009,.144,5.4,13.5,9.5,15.3,2.1,0.8,9.2,20.4,,1.5,2.1,3.5,.088,,0.1,0.8,0.9,1.4
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
221,Clint Richardson,SG,27,PHI,69,1571,10.0,.503,.008,.218,4.6,7.2,6.0,14.0,1.5,0.8,16.2,16.3,,0.3,1.6,1.9,.057,,-2.0,-0.1,-2.1,0.0
222,Micheal Ray Richardson,PG,28,NJN,48,1285,15.1,.500,.110,.205,4.9,10.5,7.6,23.0,3.7,0.9,17.0,21.5,,0.3,2.1,2.4,.090,,0.4,2.1,2.4,1.4
223,Doc Rivers,PG,22,ATL,81,1938,14.9,.553,.022,.601,4.2,8.9,6.5,23.7,3.3,0.9,20.3,19.1,,1.6,2.6,4.2,.103,,0.3,1.4,1.8,1.8
224,Anthony Roberts,SF,28,DEN,19,197,6.7,.409,.000,.198,10.4,17.0,13.6,8.0,1.1,0.3,14.7,22.2,,-0.3,0.1,-0.2,-0.058,,-5.3,-3.0,-8.2,-0.3
225,Fred Roberts,PF,23,SAS,79,1531,12.6,.604,.010,.431,7.2,13.8,10.6,7.6,1.5,1.3,17.4,14.5,,2.0,0.9,3.0,.093,,0.0,0.4,0.5,1.0
226,Rick Robey,C,28,PHO,61,856,12.8,.578,.004,.342,10.9,16.2,13.5,9.9,1.1,0.9,20.7,17.9,,0.6,0.8,1.4,.078,,-1.1,-0.4,-1.5,0.1
227,Cliff Robinson,C,23,CLE,73,2402,16.6,.488,.002,.282,7.1,29.3,17.8,12.3,1.0,0.8,12.3,26.4,,0.2,2.9,3.1,.062,,-1.6,0.1,-1.5,0.3
228,Truck Robinson,PF,32,NYK,65,2135,10.4,.522,.000,.355,9.8,21.2,15.5,6.1,1.0,0.8,19.2,16.2,,-0.1,3.3,3.2,.071,,-2.3,1.6,-0.7,0.7
229,Dave Robisch,C,34,TOT,31,340,6.5,.428,.000,.271,4.9,14.0,9.4,6.8,0.4,0.3,10.0,13.7,,-0.1,0.1,0.1,.009,,-4.6,-1.9,-6.5,-0.4
230,Tree Rollins,C,28,ATL,77,2351,14.2,.544,.000,.359,9.6,19.4,14.4,3.8,0.7,7.0,14.2,13.1,,1.8,3.8,5.5,.113,,-1.8,4.0,2.3,2.5
231,Lorenzo Romar,PG,25,TOT,68,1022,14.8,.501,.094,.268,2.4,7.7,5.2,26.8,2.7,0.5,13.8,18.8,,0.9,1.5,2.4,.113,,-0.6,-0.4,-1.1,0.2
232,Dan Roundfield,PF,30,ATL,73,2610,18.9,.551,.011,.468,8.9,22.9,15.8,11.4,1.2,1.7,14.1,24.1,,3.5,3.6,7.1,.131,,1.0,1.1,2.1,2.7
233,Jeff Ruland,C,25,WSB,75,3082,19.6,.633,.007,.614,10.0,24.8,17.4,14.9,1.1,1.3,20.6,23.0,,5.0,4.3,9.3,.144,,2.2,2.1,4.3,4.9
234,Walker Russell,PG,23,DET,16,119,9.0,.430,.048,.310,5.2,12.1,8.5,22.1,1.6,0.0,15.9,18.3,,0.0,0.1,0.1,.040,,-2.7,-1.2,-4.0,-0.1
235,Ralph Sampson*,C,23,HOU,82,2693,20.1,.551,.003,.317,11.8,24.7,18.3,8.9,1.2,4.0,15.9,27.1,,1.9,4.1,6.0,.108,,0.1,1.3,1.4,2.3
236,Mike Sanders,SF,23,PHO,50,586,10.5,.503,.000,.207,7.9,12.6,10.3,9.8,1.9,1.2,16.6,18.6,,0.0,0.6,0.6,.045,,-2.5,-0.1,-2.7,-0.1
237,DeWayne Scales,PF,25,WSB,2,13,8.4,.510,.000,.400,0.0,26.8,13.4,0.0,3.8,0.0,25.4,25.9,,-0.1,0.0,0.0,-0.131,,-11.8,-3.2,-15.1,0.0
238,Danny Schayes,C,24,DEN,82,1420,12.9,.592,.005,.733,10.5,21.9,16.0,7.4,1.0,2.2,19.5,16.2,,1.8,1.1,2.8,.095,,-1.3,-0.3,-1.5,0.2
239,Alvin Scott,SF,28,PHO,65,735,7.6,.536,.016,.581,4.6,11.4,8.0,7.6,1.2,1.6,21.2,11.0,,0.1,0.6,0.8,.049,,-3.4,0.6,-2.8,-0.2
240,Byron Scott,SG,22,LAL,74,1637,13.4,.525,.049,.201,3.7,7.3,5.7,14.0,2.3,0.6,13.4,21.3,,1.1,1.5,2.7,.079,,-0.7,-0.8,-1.5,0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
241,Lonnie Shelton,PF,28,CLE,79,2101,12.6,.506,.006,.180,7.3,13.5,10.3,12.7,1.8,1.5,16.4,20.0,,0.0,2.1,2.1,.048,,-1.2,1.1,-0.1,1.0
242,Purvis Short,SF,26,GSW,79,2945,16.9,.529,.048,.295,6.3,10.1,8.1,13.0,1.6,0.2,11.8,25.6,,4.1,1.9,6.0,.098,,1.5,-1.5,0.0,1.5
243,Jerry Sichting,PG,27,IND,80,2497,13.9,.569,.027,.181,2.0,5.6,3.8,25.7,1.7,0.2,15.2,15.7,,3.2,1.9,5.2,.099,,-0.1,-1.4,-1.5,0.3
244,Jack Sikma,C,28,SEA,82,2993,19.7,.572,.002,.416,8.6,25.9,17.3,16.0,1.5,1.7,14.7,22.2,,5.3,4.4,9.7,.156,,1.7,2.3,4.0,4.5
245,Derek Smith,SG,22,SDC,61,1297,14.0,.591,.014,.374,4.7,10.1,7.4,8.6,1.2,0.9,13.3,18.0,,2.3,0.4,2.6,.098,,0.6,-1.2,-0.6,0.5
246,Larry Smith,PF,26,GSW,75,2091,12.1,.571,.000,.385,13.7,21.9,17.5,4.5,1.4,0.6,19.6,11.8,,1.8,2.1,4.0,.091,,-1.0,0.4,-0.6,0.7
247,Ricky Sobers,SG,31,WSB,81,2624,13.2,.514,.100,.237,2.3,5.7,4.0,22.2,2.2,0.4,15.3,23.6,,0.4,2.5,2.9,.053,,-0.5,-0.9,-1.4,0.4
248,Jim Spanarkel,SG,26,DAL,7,54,16.8,.552,.125,.813,10.8,4.3,7.5,11.9,5.4,0.0,15.6,19.9,,0.1,0.1,0.2,.141,,1.8,0.8,2.6,0.1
249,Rory Sparrow,PG,25,NYK,79,2436,12.4,.514,.053,.178,2.4,7.0,4.7,31.2,2.0,0.2,20.9,17.2,,1.1,3.1,4.2,.083,,-0.8,-0.2,-1.1,0.6
250,Larry Spriggs,SF,24,LAL,38,363,9.6,.596,.024,.610,5.4,13.1,9.5,9.7,1.5,0.6,24.6,15.3,,0.1,0.4,0.5,.062,,-2.5,-0.2,-2.8,-0.1
251,Brook Steppe,SG,24,IND,61,857,13.9,.559,.010,.513,5.6,10.2,7.9,13.2,1.9,0.4,17.7,22.5,,0.5,0.9,1.3,.074,,-1.9,-1.1,-3.0,-0.2
252,Steve Stipanovich,C,23,IND,81,2426,12.6,.526,.020,.298,5.3,20.2,12.8,9.9,1.4,1.6,14.9,18.4,,0.4,3.3,3.6,.072,,-2.5,1.3,-1.2,0.5
