Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
66,Greg Buckner,SG,25,DAL,44,885,13.3,.566,.081,.293,8.6,13.1,10.9,7.9,1.8,1.5,10.8,12.8,0,1.7,0.6,2.3,.126,0,0.7,0.8,1.6,0.8
67,Jud Buechler,SF,33,TOT,66,684,7.8,.463,.508,.034,4.7,14.3,9.5,6.5,1.6,0.8,11.1,8.8,0,0.2,0.6,0.8,.059,0,-2.6,0.1,-2.5,-0.1
68,Rodney Buford,SG,24,MEM,63,1769,10.1,.470,.118,.135,3.3,13.9,8.6,7.0,1.3,0.5,9.1,17.8,0,-0.2,1.0,0.8,.022,0,-3.3,-1.0,-4.3,-1.0
69,Matt Bullard,PF,34,CHH,31,350,6.8,.436,.496,.104,3.3,12.0,7.7,7.4,0.3,0.4,9.1,17.3,0,-0.1,0.2,0.1,.016,0,-3.0,-2.9,-5.9,-0.3
70,Mitchell Butler,SG,31,POR,11,90,9.4,.513,.130,.522,7.7,10.6,9.1,8.6,0.0,0.8,15.0,16.9,0,0.1,0.0,0.1,.057,0,-2.8,-2.6,-5.4,-0.1
71,Jason Caffey,PF,28,MIL,23,283,11.2,.544,.014,.597,10.3,10.1,10.2,6.7,0.8,1.3,17.3,18.2,0,0.2,0.1,0.3,.056,0,-2.5,-2.4,-4.8,-0.2
72,Marcus Camby,C,27,NYK,29,1007,15.1,.483,.003,.341,10.2,26.8,18.5,5.6,1.8,3.7,11.2,17.4,0,0.5,1.7,2.1,.102,0,-2.7,2.8,0.1,0.5
73,Elden Campbell,PF,33,CHH,77,2156,19.5,.558,.003,.484,7.0,21.0,14.0,8.5,1.5,4.6,12.5,23.3,0,4.0,3.5,7.6,.168,0,-0.5,1.8,1.3,1.8
74,Brian Cardinal,PF,24,DET,8,43,15.9,.612,.538,.154,5.5,10.9,8.2,8.0,1.2,0.0,0.0,15.2,0,0.1,0.0,0.2,.201,0,2.9,-2.9,0.0,0.0
75,Anthony Carter,PG,26,MIA,46,1050,8.9,.359,.073,.138,2.1,10.8,6.5,33.0,2.6,0.2,20.7,15.8,0,-1.4,1.6,0.2,.008,0,-4.6,0.7,-3.8,-0.5
76,Vince Carter,SG,25,TOR,60,2385,20.5,.515,.239,.235,6.4,8.7,7.5,19.9,2.1,1.3,9.6,30.5,0,4.6,2.4,7.0,.140,0,4.8,-0.7,4.1,3.7
77,Sam Cassell,PG,32,MIL,74,2605,21.3,.545,.170,.274,2.5,10.9,6.9,34.3,1.8,0.3,11.7,27.3,0,7.2,1.4,8.6,.158,0,4.2,-1.9,2.3,2.8
78,Kelvin Cato,C,27,HOU,75,1917,15.0,.599,.003,.595,10.4,21.1,15.7,2.5,1.1,3.4,11.4,11.2,0,3.6,1.7,5.3,.133,0,-1.2,0.7,-0.6,0.7
79,Tyson Chandler,C,19,CHI,71,1389,13.0,.543,.000,.730,9.3,19.8,14.4,6.5,1.1,5.0,19.8,16.6,0,0.4,1.4,1.8,.062,0,-3.6,1.5,-2.0,0.0
80,Calbert Cheaney,SG,30,DEN,68,1631,10.3,.499,.009,.144,3.8,13.4,8.4,11.3,1.1,1.0,12.4,15.5,0,0.6,0.6,1.2,.037,0,-2.7,-0.4,-3.1,-0.4
81,Chris Childs,PG,34,TOR,69,1576,8.8,.435,.405,.240,1.3,10.2,5.6,32.9,1.9,0.2,27.3,13.0,0,-0.4,1.5,1.1,.033,0,-3.3,-1.5,-4.7,-1.1
82,Doug Christie,SG,31,SAC,81,2798,15.2,.578,.348,.329,2.9,11.2,7.1,17.2,2.9,0.6,16.3,15.6,0,4.4,4.2,8.6,.148,0,1.9,2.0,3.9,4.2
83,Keon Clark,C,26,TOR,81,2185,16.7,.522,.006,.297,9.3,22.9,15.8,7.1,1.4,4.2,13.8,21.2,0,1.7,3.6,5.3,.116,0,-2.0,1.6,-0.5,0.8
84,Speedy Claxton,PG,23,PHI,67,1528,12.6,.469,.073,.301,3.5,8.4,5.9,21.9,3.4,0.3,15.7,18.2,0,0.4,2.4,2.8,.087,0,-1.6,1.0,-0.7,0.5
85,Mateen Cleaves,PG,24,SAC,32,153,8.8,.486,.118,.132,0.7,4.8,2.8,25.9,2.3,0.0,27.3,28.1,0,-0.4,0.2,-0.3,-0.082,0,-6.5,-3.3,-9.8,-0.3
86,Derrick Coleman,PF,34,PHI,58,2080,16.2,.524,.113,.309,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21.0,0,2.7,3.2,5.9,.135,0,-0.1,0.8,0.7,1.4
87,Bimbo Coles,PG,33,CLE,47,693,8.8,.459,.137,.253,2.1,7.2,4.7,23.3,1.0,0.4,16.0,12.8,0,0.4,0.0,0.4,.027,0,-2.8,-2.9,-5.7,-0.7
88,Jason Collier,C,24,HOU,25,365,11.1,.486,.011,.337,9.6,16.2,12.8,4.1,0.9,0.7,10.6,15.5,0,0.3,0.1,0.4,.057,0,-3.2,-2.1,-5.3,-0.3
89,Jarron Collins,C,23,UTA,70,1440,11.5,.532,.003,.528,11.5,13.3,12.4,6.6,1.1,1.2,11.7,15.0,0,2.3,1.0,3.3,.111,0,-0.5,-0.8,-1.3,0.2
90,Jason Collins,C,23,NJN,77,1407,10.7,.500,.007,.590,10.5,13.6,12.0,8.4,1.1,2.4,17.1,13.5,0,1.0,2.0,3.0,.104,0,-2.5,1.6,-0.9,0.4
91,Chris Crawford,PF,26,ATL,7,131,11.5,.514,.022,.333,7.8,14.0,10.9,6.7,0.8,2.8,16.2,21.3,0,0.0,0.1,0.1,.035,0,-3.7,-1.3,-5.0,-0.1
92,Jamal Crawford,PG,21,CHI,23,481,15.3,.555,.310,.070,1.2,7.2,4.1,21.8,2.0,0.8,14.2,21.5,0,0.4,0.2,0.6,.055,0,0.6,-2.8,-2.2,0.0
93,Joe Crispin,PG,22,TOT,21,156,17.1,.536,.574,.191,1.4,6.6,4.0,27.4,1.7,0.0,11.9,24.0,0,0.3,0.1,0.4,.136,0,2.8,-4.3,-1.6,0.0
94,Austin Croshere,PF,26,IND,76,1286,14.3,.518,.324,.254,6.7,18.8,12.9,10.1,1.1,1.6,11.9,19.9,0,1.2,1.4,2.6,.098,0,-0.6,-0.5,-1.1,0.3
95,John Crotty,PG,32,UTA,41,802,14.5,.599,.332,.317,2.4,8.9,5.6,29.2,1.3,0.1,17.7,16.2,0,1.8,0.4,2.2,.129,0,1.5,-3.1,-1.6,0.1
96,Vonteego Cummings,PG,25,PHI,58,501,11.8,.477,.246,.171,3.2,8.5,5.9,21.6,1.9,0.8,15.2,21.7,0,0.0,0.6,0.6,.060,0,-1.9,-1.5,-3.4,-0.2
97,Dell Curry,SG,37,TOR,56,886,12.0,.495,.378,.107,2.9,7.8,5.2,11.9,1.3,0.5,10.1,20.8,0,0.6,0.6,1.2,.063,0,-0.7,-2.7,-3.4,-0.3
98,Eddy Curry,C,19,CHI,72,1150,14.4,.540,.000,.424,11.0,16.8,13.8,4.0,0.7,3.4,13.4,20.7,0,1.0,0.8,1.8,.075,0,-2.6,-1.7,-4.4,-0.7
99,Michael Curry,SG,33,DET,82,1912,6.2,.521,.094,.330,0.9,9.4,5.2,10.1,1.3,0.4,16.0,9.3,0,0.7,1.6,2.3,.057,0,-3.2,0.4,-2.8,-0.4
100,Samuel Dalembert,C,20,PHI,34,177,13.2,.440,.000,.360,16.2,27.3,21.8,4.8,1.8,5.6,19.5,18.6,0,-0.2,0.4,0.3,.072,0,-5.7,2.2,-3.5,-0.1
101,Erick Dampier,C,26,GSW,73,1740,11.3,.484,.000,.440,10.0,13.9,11.9,7.8,0.5,6.5,21.4,17.6,0,-0.8,1.1,0.3,.009,0,-3.6,1.7,-1.9,0.0
102,Antonio Daniels,SG,26,SAS,82,2175,13.4,.534,.320,.343,1.3,7.8,4.7,17.2,1.2,0.4,9.0,16.6,0,3.7,2.3,5.9,.131,0,0.8,-0.7,0.2,1.2
103,Antonio Davis,PF,33,TOR,77,2978,14.8,.497,.001,.372,9.5,19.4,14.3,8.7,1.0,2.1,12.4,19.6,0,3.0,3.6,6.5,.105,0,-1.2,1.1,-0.1,1.4
104,Baron Davis,PG,22,CHH,82,3318,18.2,.498,.356,.252,3.2,8.8,6.0,37.3,2.8,1.0,14.2,23.9,0,4.4,3.8,8.2,.118,0,4.1,0.1,4.2,5.2
105,Dale Davis,C,32,POR,78,2447,16.6,.551,.000,.366,12.4,20.7,16.5,6.2,1.4,2.6,8.4,13.7,0,5.4,3.1,8.5,.168,0,0.6,1.8,2.4,2.7
106,Emanual Davis,PG,33,ATL,28,774,6.5,.449,.429,.091,2.8,8.2,5.5,13.7,1.8,0.5,20.2,15.1,0,-0.7,0.4,-0.3,-0.019,0,-2.8,-0.5,-3.3,-0.2
107,Hubert Davis,SG,31,WAS,51,1231,10.7,.544,.387,.064,0.7,6.7,3.6,13.9,1.2,0.2,11.6,14.2,0,1.3,0.4,1.7,.065,0,0.0,-2.0,-2.0,0.0
108,Ricky Davis,SF,22,CLE,82,1954,15.9,.539,.045,.318,3.8,10.7,7.3,16.6,1.9,0.9,14.3,24.4,0,1.9,0.8,2.8,.068,0,-0.2,-1.6,-1.8,0.1
109,Andrew DeClercq,C,28,ORL,61,633,10.1,.474,.000,.336,13.0,15.8,14.4,5.2,1.9,2.7,16.6,14.5,0,0.2,0.8,1.0,.073,0,-3.2,0.7,-2.4,-0.1
110,Vinny Del Negro,PG,35,PHO,2,6,7.1,.250,.000,.000,0.0,0.0,0.0,54.3,0.0,0.0,0.0,29.9,0,0.0,0.0,0.0,-0.141,0,-7.4,-12.6,-19.9,0.0
111,Tony Delk,SG,28,TOT,63,1447,13.8,.473,.364,.165,4.4,11.4,7.8,15.2,1.9,0.5,8.6,21.5,0,1.0,1.5,2.5,.084,0,0.1,-0.8,-0.7,0.5
112,Derrick Dial,SG,26,TOT,32,299,11.0,.387,.092,.200,5.2,16.0,10.6,18.6,1.8,1.0,10.9,22.1,0,-0.3,0.4,0.1,.020,0,-4.5,-0.2,-4.7,-0.2
113,Michael Dickerson,SG,26,MEM,4,124,6.4,.425,.438,.125,2.7,8.1,5.4,12.1,1.3,0.6,13.6,21.5,0,-0.2,0.0,-0.1,-0.050,0,-3.6,-2.7,-6.4,-0.1
114,DeSagana Diop,C,20,CLE,18,109,3.2,.401,.000,.172,5.4,12.8,9.2,7.3,0.5,6.7,27.8,18.2,0,-0.4,0.1,-0.3,-0.124,0,-9.1,1.1,-8.0,-0.2
115,Vlade Divac,C,33,SAC,80,2420,17.0,.513,.018,.475,9.2,20.2,14.8,17.9,1.6,2.6,15.4,18.4,0,3.1,4.2,7.3,.145,0,0.1,3.3,3.3,3.3
116,Michael Doleac,C,24,CLE,42,705,8.8,.468,.000,.246,7.9,20.0,14.0,5.6,1.1,1.1,15.1,15.9,0,-0.1,0.4,0.3,.022,0,-4.2,-1.2,-5.4,-0.6
117,Keyon Dooling,PG,21,LAC,14,155,7.4,.466,.246,.211,0.0,2.2,1.1,12.7,1.4,1.3,13.8,21.1,0,-0.1,0.0,0.0,-0.010,0,-3.9,-4.0,-7.9,-0.2
118,Bryce Drew,PG,27,CHH,61,774,12.4,.539,.401,.159,2.1,8.5,5.3,20.7,2.2,0.2,14.5,13.4,0,1.0,0.7,1.7,.105,0,-0.4,-1.1,-1.5,0.1
119,Predrag Drobnjak,C,26,SEA,64,1174,12.7,.490,.005,.176,7.7,14.2,11.0,6.9,0.9,2.0,10.3,19.7,0,0.8,0.8,1.6,.065,0,-2.7,-1.2,-4.0,-0.6
120,Chris Dudley,C,36,POR,43,327,7.1,.424,.040,.300,9.6,19.3,14.4,5.7,0.5,3.3,19.8,9.9,0,-0.1,0.4,0.3,.042,0,-4.9,1.2,-3.7,-0.1
121,Tim Duncan,PF,25,SAS,82,3329,27.0,.576,.007,.466,9.6,25.9,18.0,18.3,1.0,4.3,12.7,29.0,0,10.7,7.1,17.8,.257,0,3.9,3.8,7.6,8.1
122,Howard Eisley,PG,29,NYK,39,609,8.5,.435,.331,.280,1.7,7.6,4.7,26.7,2.1,0.4,21.2,19.1,0,-0.7,0.4,-0.3,-0.021,0,-3.6,-1.5,-5.1,-0.5
123,Obinna Ekezie,PF,26,LAC,29,152,11.0,.477,.000,1.026,9.0,16.2,12.7,3.0,0.7,2.7,15.0,19.8,0,0.0,0.1,0.2,.048,0,-5.2,-2.2,-7.4,-0.2
124,LaPhonso Ellis,SF,31,MIA,66,1684,9.1,.480,.274,.186,7.5,12.4,10.0,5.6,1.0,1.7,13.0,15.9,0,0.0,2.2,2.2,.063,0,-2.3,0.8,-1.5,0.2
125,Evan Eschmeyer,C,26,DAL,31,299,9.9,.480,.000,.660,13.2,23.1,18.2,4.1,1.7,2.2,19.9,12.2,0,0.2,0.4,0.5,.083,0,-3.1,0.8,-2.4,0.0
126,Maurice Evans,SG,23,MIN,10,45,11.5,.506,.158,.211,7.8,2.5,5.1,14.8,0.0,0.0,8.8,22.9,0,0.1,0.0,0.1,.079,0,0.2,-5.3,-5.1,0.0
127,Patrick Ewing*,C,39,ORL,65,901,14.4,.497,.003,.402,7.4,25.3,16.3,6.3,1.3,3.5,14.2,22.7,0,0.0,1.3,1.4,.073,0,-4.9,-0.3,-5.1,-0.7
128,Danny Ferry,SF,35,SAS,50,799,11.2,.594,.559,.203,2.2,10.4,6.5,9.4,1.1,0.8,10.2,12.5,0,1.4,0.9,2.3,.140,0,0.6,0.0,0.6,0.5
129,Michael Finley,SF,28,DAL,69,2754,17.6,.532,.182,.204,3.7,10.7,7.3,14.0,1.2,0.6,8.0,23.9,0,5.3,1.0,6.3,.110,0,2.3,-1.3,1.0,2.1
