Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
58,Mark Bryant,PF,37,TOT,16,100,0.4,.313,.000,.211,9.2,14.3,11.7,5.9,0.5,0.8,25.2,12.5,0,-0.2,0.1,-0.1,-0.068,0,-8.2,-1.5,-9.7,-0.2
59,Greg Buckner,SG,26,PHI,75,1514,11.6,.519,.138,.204,5.5,11.4,8.4,10.1,2.5,0.8,12.5,14.7,0,1.5,1.7,3.1,.100,0,-0.6,0.7,0.0,0.8
60,Pat Burke,C,29,ORL,62,783,8.3,.415,.024,.196,8.1,13.4,10.7,4.9,1.3,2.3,12.8,21.1,0,-1.0,0.6,-0.3,-0.021,0,-6.1,-1.6,-7.7,-1.1
61,Caron Butler,SF,22,MIA,78,2858,15.1,.502,.104,.363,5.3,10.9,8.0,14.1,2.6,0.9,13.8,22.9,0,1.6,3.6,5.1,.086,0,0.1,1.6,1.7,2.7
62,Rasual Butler,SG,23,MIA,72,1514,9.5,.437,.299,.182,2.1,12.3,7.1,11.4,0.8,2.2,11.1,21.6,0,-1.4,1.4,0.1,.002,0,-3.4,-0.4,-3.8,-0.7
63,Jason Caffey,PF,29,MIL,51,894,10.5,.501,.000,.427,8.9,14.2,11.5,6.7,1.1,1.2,16.0,18.3,0,0.3,0.3,0.6,.031,0,-2.9,-1.9,-4.8,-0.6
64,Marcus Camby,C,28,DEN,29,616,17.5,.444,.022,.220,13.5,26.4,19.7,14.4,1.7,5.2,9.8,19.9,0,0.3,1.2,1.5,.119,0,-1.7,3.7,2.0,0.6
65,Elden Campbell,C,34,TOT,56,869,14.1,.483,.003,.461,6.2,18.2,12.1,9.9,2.0,3.3,12.4,21.3,0,0.6,1.4,2.0,.109,0,-3.3,1.3,-2.0,0.0
66,Brian Cardinal,PF,25,WAS,5,15,13.8,.410,.250,.500,23.6,15.8,19.7,10.4,0.0,0.0,17.0,18.5,0,0.0,0.0,0.0,.051,0,-1.0,-3.2,-4.2,0.0
67,Anthony Carter,PG,27,MIA,49,912,9.9,.390,.034,.215,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,0,-1.3,1.1,-0.2,-0.012,0,-4.8,-0.5,-5.3,-0.8
68,Vince Carter,SG,26,TOR,43,1471,21.9,.532,.172,.211,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,0,3.4,0.8,4.2,.136,0,4.1,-1.4,2.7,1.7
69,Sam Cassell,PG,33,MIL,78,2700,22.3,.565,.140,.385,2.5,12.4,7.4,29.6,1.7,0.4,11.5,26.5,0,8.8,0.8,9.6,.171,0,4.5,-2.0,2.6,3.1
70,Kelvin Cato,C,28,HOU,73,1247,15.5,.535,.016,.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,0,1.3,2.5,3.8,.145,0,-2.8,1.8,-1.0,0.3
71,Tyson Chandler,C,20,CHI,75,1827,15.8,.565,.000,.601,10.4,20.6,15.5,6.8,1.0,4.2,18.1,18.1,0,1.8,2.1,3.9,.102,0,-1.5,1.2,-0.3,0.8
72,Calbert Cheaney,SG,31,UTA,81,2351,9.8,.514,.038,.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,0,1.0,1.7,2.8,.056,0,-1.2,-0.1,-1.2,0.5
73,Chris Childs,PG,35,NJN,12,106,6.2,.352,.300,.150,3.2,2.2,2.7,22.2,4.0,0.7,22.0,11.6,0,-0.1,0.2,0.1,.038,0,-4.5,0.3,-4.2,-0.1
74,Doug Christie,SG,32,SAC,80,2710,15.0,.590,.332,.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,0,4.2,4.7,8.9,.157,0,1.3,2.9,4.2,4.2
75,Keon Clark,C,27,SAC,80,1780,13.9,.528,.009,.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,0,1.3,3.4,4.7,.127,0,-2.5,3.6,1.1,1.4
76,Speedy Claxton,PG,24,SAS,30,471,15.9,.509,.076,.393,5.7,8.0,6.9,26.9,2.5,1.0,17.1,20.2,0,0.6,0.6,1.2,.125,0,-0.1,0.2,0.1,0.2
77,Mateen Cleaves,PG,25,SAC,12,55,-3.7,.323,.043,.174,2.1,13.0,7.8,25.7,1.8,0.0,36.1,31.1,0,-0.4,0.1,-0.4,-0.325,0,-14.8,-1.0,-15.8,-0.2
78,Derrick Coleman,C,35,PHI,64,1742,15.4,.525,.135,.343,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,0,2.1,2.4,4.5,.124,0,-0.5,1.6,1.1,1.4
79,Bimbo Coles,PG,34,TOT,35,691,6.7,.413,.190,.250,1.7,8.0,4.8,16.6,1.3,0.4,13.1,13.8,0,-0.2,0.2,0.0,.000,0,-4.3,-2.0,-6.3,-0.8
80,Jason Collier,C,25,HOU,13,104,15.0,.488,.000,.056,13.6,18.4,16.1,1.8,1.0,0.7,5.1,17.3,0,0.2,0.1,0.3,.126,0,-2.3,-3.4,-5.8,-0.1
81,Jarron Collins,C,24,UTA,22,421,8.2,.530,.012,.721,9.6,7.8,8.6,5.2,0.6,1.1,14.4,14.5,0,0.5,0.2,0.7,.078,0,-1.4,-1.4,-2.8,-0.1
82,Jason Collins,C,24,NJN,81,1900,9.9,.521,.012,.698,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,0,1.7,3.0,4.7,.119,0,-2.3,1.8,-0.6,0.7
83,Chris Crawford,PF,27,ATL,5,38,28.8,.726,.231,.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0,0.2,0.0,0.2,.316,0,5.1,-0.3,4.8,0.1
84,Jamal Crawford,PG,22,CHI,80,1992,15.4,.496,.300,.160,1.2,9.0,5.1,28.8,2.0,0.9,13.4,22.2,0,1.6,1.1,2.8,.067,0,0.9,-2.0,-1.0,0.5
85,Austin Croshere,PF,27,IND,49,633,16.1,.530,.330,.311,7.3,19.9,13.7,14.9,0.5,1.5,10.5,18.9,0,1.2,0.8,2.0,.151,0,0.6,-0.6,0.0,0.3
86,John Crotty,PG,33,DEN,12,180,7.6,.431,.317,.366,0.6,9.5,4.9,26.7,0.9,0.0,15.9,14.0,0,0.0,0.1,0.1,.031,0,-4.2,-2.8,-7.0,-0.2
87,Eddy Curry,C,20,CHI,81,1571,17.5,.607,.000,.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,0,2.3,1.1,3.5,.107,0,-1.0,-2.0,-3.0,-0.4
88,Michael Curry,SF,34,DET,78,1555,5.7,.474,.236,.197,1.2,8.6,4.8,10.8,1.6,0.2,14.7,9.0,0,0.2,1.7,2.0,.060,0,-3.2,0.9,-2.3,-0.1
89,Erick Dampier,C,27,GSW,82,1978,15.8,.543,.004,.425,13.5,15.7,14.6,4.6,0.7,5.1,15.3,15.7,0,3.1,1.0,4.1,.099,0,-0.2,0.3,0.1,1.1
90,Antonio Daniels,SG,27,POR,67,872,13.3,.572,.317,.409,1.5,8.4,5.0,14.9,2.0,0.8,12.7,13.3,0,1.6,0.8,2.3,.128,0,-0.3,-0.7,-0.9,0.2
91,Antonio Davis,C,34,TOR,53,1894,14.5,.483,.000,.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,0,1.0,1.1,2.2,.055,0,-2.0,-0.1,-2.1,0.0
92,Baron Davis,PG,23,NOH,50,1889,16.9,.500,.355,.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,0,2.2,2.2,4.5,.113,0,3.0,-0.3,2.7,2.2
93,Dale Davis,C,33,POR,78,2282,14.5,.566,.000,.379,12.3,17.5,14.9,6.4,1.2,2.3,12.2,11.8,0,4.3,2.6,6.9,.145,0,0.6,1.8,2.4,2.5
94,Emanual Davis,SG,34,ATL,24,340,8.0,.450,.330,.250,1.7,12.3,7.2,17.0,1.9,0.4,20.4,16.5,0,-0.3,0.2,-0.1,-0.013,0,-3.8,-1.5,-5.3,-0.3
95,Hubert Davis,SG,32,DET,43,328,8.8,.484,.456,.076,2.1,11.0,6.5,15.1,0.8,0.0,11.9,13.6,0,0.2,0.3,0.5,.071,0,-2.3,-1.5,-3.7,-0.1
96,Ricky Davis,SG,23,CLE,79,3131,16.1,.485,.139,.316,3.4,10.7,7.0,26.5,2.0,0.8,14.2,27.1,0,1.5,1.5,3.0,.046,0,1.0,-1.4,-0.3,1.3
97,Andrew DeClercq,C,29,ORL,77,1327,11.3,.562,.000,.373,11.9,17.5,14.6,6.2,1.5,2.0,20.5,13.8,0,1.3,1.3,2.6,.095,0,-2.0,0.6,-1.4,0.2
98,Tony Delk,PG,29,BOS,67,1873,13.7,.547,.543,.155,2.4,11.9,7.0,14.0,2.0,0.4,10.3,16.6,0,2.5,2.1,4.6,.117,0,0.5,-0.3,0.2,1.0
99,Dan Dickau,PG,24,ATL,50,515,9.9,.504,.359,.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,0,-0.1,0.1,0.0,.001,0,-2.2,-4.1,-6.3,-0.6
100,Michael Dickerson,SG,27,MEM,6,87,10.0,.553,.458,.208,1.3,6.4,3.9,14.1,3.0,0.8,18.6,16.7,0,0.1,0.0,0.1,.054,0,-0.8,-1.3,-2.1,0.0
101,DeSagana Diop,PF,21,CLE,80,943,6.7,.356,.000,.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,0,-1.4,1.2,-0.2,-0.012,0,-6.9,3.4,-3.5,-0.3
102,Vlade Divac,C,34,SAC,80,2384,15.6,.519,.038,.383,7.4,17.8,12.9,16.7,1.8,2.9,16.6,17.0,0,2.6,4.4,7.0,.141,0,-0.6,3.6,2.9,3.0
103,Juan Dixon,PG,24,WAS,42,647,11.0,.464,.310,.170,2.4,10.8,6.6,11.3,2.2,0.3,12.6,24.3,0,-0.5,0.5,0.1,.005,0,-2.3,-2.4,-4.7,-0.4
104,Michael Doleac,C,25,NYK,75,1041,8.9,.451,.000,.134,7.2,17.7,12.3,6.6,0.8,1.1,11.9,18.3,0,-0.4,0.7,0.3,.014,0,-4.5,-1.1,-5.6,-0.9
105,Keyon Dooling,SG,22,LAC,55,969,9.6,.494,.422,.173,1.1,7.3,4.2,15.7,1.3,0.4,14.5,19.3,0,0.2,0.2,0.3,.016,0,-1.3,-3.2,-4.4,-0.6
106,Bryce Drew,PG,28,NOH,13,79,9.4,.352,.259,.000,5.8,13.4,9.6,22.1,1.4,0.0,10.0,17.3,0,0.0,0.1,0.0,.020,0,-3.4,-1.4,-4.7,-0.1
107,Predrag Drobnjak,C,27,SEA,82,1984,12.5,.459,.108,.146,6.5,12.6,9.5,7.7,1.3,1.5,7.2,21.4,0,0.8,1.6,2.4,.057,0,-2.3,-1.0,-3.3,-0.6
108,Chris Dudley,C,37,POR,3,11,-1.7,.000,.000,.000,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4.2,0,0.0,0.0,0.0,.000,0,-3.8,-3.1,-6.9,0.0
109,Tim Duncan,PF,26,SAS,81,3181,26.9,.564,.016,.455,9.9,27.3,19.0,19.5,0.9,5.2,12.9,28.0,0,9.5,6.9,16.5,.248,0,3.3,4.2,7.4,7.6
110,Mike Dunleavy,SF,22,GSW,82,1305,12.5,.505,.360,.240,5.4,11.9,8.7,12.6,2.1,1.0,15.7,17.8,0,1.1,0.4,1.5,.055,0,0.1,-1.3,-1.3,0.2
111,Howard Eisley,PG,30,NYK,82,2243,14.1,.552,.537,.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,0,3.5,1.0,4.5,.097,0,1.8,-2.0,-0.2,1.0
112,LaPhonso Ellis,PF,32,MIA,55,784,11.0,.476,.408,.252,6.3,17.1,11.6,3.5,1.0,1.5,9.6,19.3,0,0.2,0.9,1.1,.065,0,-2.5,-1.5,-4.0,-0.4
113,Melvin Ely,C,24,LAC,52,802,10.8,.540,.000,.398,9.1,15.4,12.3,3.1,0.7,2.8,18.6,15.1,0,0.4,0.4,0.8,.048,0,-3.4,-0.9,-4.4,-0.5
114,Evan Eschmeyer,C,27,DAL,17,135,7.4,.409,.000,.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9.0,0,0.0,0.3,0.2,.088,0,-3.6,5.1,1.5,0.1
115,Reggie Evans,PF,22,SEA,67,1365,10.4,.510,.000,1.100,14.2,24.3,19.2,3.7,1.5,0.6,20.0,8.9,0,1.3,1.7,3.0,.105,0,-2.7,0.9,-1.8,0.1
116,Danny Ferry,SF,36,SAS,64,601,5.1,.459,.484,.105,4.0,10.1,7.2,5.3,0.6,1.0,17.2,12.1,0,-0.2,0.6,0.3,.028,0,-3.6,-0.6,-4.2,-0.3
117,Michael Finley,SF,29,DAL,69,2642,17.6,.514,.270,.193,4.5,12.3,8.4,12.8,1.5,0.6,8.1,24.2,0,4.3,2.5,6.7,.123,0,2.2,-0.6,1.6,2.4
118,Derek Fisher,PG,28,LAL,82,2829,11.9,.520,.274,.161,1.6,8.0,4.8,16.1,1.7,0.4,10.2,14.5,0,3.8,1.4,5.2,.088,0,0.3,-1.2,-0.9,0.8
119,Marcus Fizer,PF,24,CHI,38,809,17.9,.503,.016,.350,11.1,18.3,14.8,11.2,0.9,1.5,11.4,27.4,0,0.8,0.6,1.4,.082,0,-0.5,-1.9,-2.4,-0.1
120,Alton Ford,PF,21,PHO,11,31,-2.2,.339,.000,.333,0.0,22.1,10.9,4.9,0.0,0.0,16.2,17.8,0,-0.1,0.0,-0.1,-0.113,0,-11.0,-2.6,-13.6,-0.1
121,Joseph Forte,SG,21,SEA,17,86,3.4,.319,.086,.171,5.4,9.7,7.5,20.9,2.5,0.0,21.0,26.0,0,-0.4,0.1,-0.3,-0.176,0,-8.7,-1.5,-10.2,-0.2
122,Danny Fortson,PF,26,GSW,17,223,9.9,.442,.019,.537,13.5,21.3,17.4,7.9,2.1,0.0,18.3,15.6,0,0.0,0.2,0.2,.041,0,-2.3,-1.0,-3.3,-0.1
123,Greg Foster,C,34,TOR,29,539,4.7,.445,.033,.262,6.1,15.9,10.8,3.8,0.1,1.2,18.1,14.1,0,-0.4,0.1,-0.3,-0.025,0,-5.9,-1.9,-7.9,-0.8
124,Jeff Foster,C,26,IND,77,802,12.0,.394,.011,.354,16.9,22.0,19.5,9.8,1.8,1.9,14.2,13.5,0,0.2,1.4,1.6,.098,0,-2.5,2.0,-0.5,0.3
125,Tremaine Fowlkes,SF,26,LAC,37,573,12.4,.533,.070,.461,8.2,12.2,10.2,6.5,2.3,0.2,11.5,13.7,0,0.9,0.4,1.2,.102,0,-0.8,-0.5,-1.3,0.1
126,Rick Fox,SF,33,LAL,76,2181,11.9,.523,.451,.111,3.3,13.5,8.3,17.7,1.6,0.5,15.7,15.7,0,2.0,1.6,3.6,.079,0,0.4,-0.8,-0.4,0.9
127,Adonal Foyle,C,27,GSW,82,1787,15.3,.563,.003,.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11.0,0,2.3,1.7,4.0,.106,0,-1.2,2.7,1.5,1.6
128,Steve Francis,PG,25,HOU,81,3318,20.6,.541,.183,.454,5.7,11.5,8.7,28.0,2.3,0.9,16.0,26.1,0,7.4,3.7,11.1,.160,0,4.1,0.8,4.9,5.8
129,Lawrence Funderburke,PF,32,SAC,27,229,11.8,.466,.000,.236,8.4,16.9,12.9,5.2,0.2,3.2,7.0,16.5,0,0.1,0.3,0.5,.097,0,-4.0,-0.3,-4.3,-0.1
