
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
121,Dan Issel*,C,36,DEN,77,1684,16.9,.528,.009,.403,4.8,17.0,10.5,10.7,1.7,1.0,9.1,23.0,,2.7,1.7,4.3,.124,,-0.5,-1.3,-1.7,0.1
122,Ralph Jackson,PG,22,IND,1,12,15.6,.333,.000,.000,8.7,0.0,4.4,41.7,7.6,0.0,25.0,13.1,,0.0,0.0,0.0,.069,,-1.9,1.0,-0.9,0.0
123,Clemon Johnson,C,28,PHI,58,875,11.9,.526,.004,.209,12.0,16.5,14.2,5.1,0.8,2.9,14.4,13.8,,0.8,0.9,1.7,.095,,-1.3,0.4,-0.9,0.3
124,Dennis Johnson*,PG,30,BOS,80,2976,14.4,.522,.024,.287,3.5,8.0,5.9,23.4,1.5,0.7,15.0,19.3,,3.5,2.8,6.4,.103,,0.3,-0.1,0.2,1.7
125,Eddie Johnson,SG,29,ATL,73,2367,15.8,.546,.076,.351,1.8,7.0,4.4,35.4,0.9,0.2,18.3,23.3,,2.8,1.4,4.2,.084,,1.2,-2.5,-1.2,0.4
126,Eddie Johnson,SF,25,KCK,82,3029,16.2,.542,.035,.238,5.7,9.6,7.7,13.4,1.3,0.4,11.5,25.5,,4.4,0.9,5.3,.083,,1.4,-1.7,-0.3,1.3
127,Frank Johnson,PG,26,WSB,46,925,15.0,.535,.047,.268,2.7,4.9,3.8,22.1,2.2,0.2,12.8,20.7,,0.9,1.1,1.9,.101,,-0.3,-1.2,-1.5,0.1
128,George Johnson,C,36,NJN,65,800,8.3,.589,.013,.342,10.0,16.1,13.0,3.2,1.1,5.7,30.0,6.6,,0.2,1.1,1.3,.081,,-3.5,3.5,0.0,0.4
129,George Johnson,SF,28,PHI,55,756,9.9,.459,.038,.213,7.2,17.1,12.2,6.9,2.0,1.2,14.6,17.9,,-0.2,0.9,0.7,.047,,-3.4,0.1,-3.3,-0.3
130,Magic Johnson*,PG,25,LAL,77,2781,23.2,.637,.041,.516,4.1,14.4,9.7,42.5,1.9,0.5,21.7,20.5,,9.5,3.2,12.7,.220,,4.9,0.5,5.4,5.2
131,Marques Johnson,SF,28,LAC,72,2448,14.3,.489,.012,.238,8.8,10.5,9.7,14.6,1.4,0.7,12.7,23.1,,1.2,1.5,2.7,.053,,0.1,-0.3,-0.2,1.1
132,Mickey Johnson,PF,32,GSW,66,1565,17.2,.513,.042,.443,9.8,19.3,14.2,13.9,2.1,1.3,14.3,24.9,,1.6,1.1,2.7,.083,,0.3,-0.2,0.0,0.8
133,Steve Johnson,C,27,CHI,74,1659,14.1,.593,.006,.488,10.5,19.8,15.3,5.5,1.1,2.1,19.4,19.6,,1.4,1.7,3.1,.090,,-0.9,-0.2,-1.1,0.4
134,Vinnie Johnson,SG,28,DET,82,2093,14.9,.500,.029,.262,6.4,6.1,6.3,20.3,1.6,0.5,11.4,21.7,,2.5,1.7,4.2,.097,,1.1,-0.6,0.4,1.3
135,Bobby Jones,PF,33,PHI,80,1633,15.2,.625,.010,.561,7.3,13.1,10.3,12.8,2.4,1.8,19.7,14.7,,2.8,2.0,4.8,.142,,1.1,1.9,3.0,2.1
136,Caldwell Jones,C,34,CHI,42,885,6.9,.523,.017,.409,6.6,20.7,13.8,4.7,0.7,2.0,22.8,8.3,,0.1,0.8,0.9,.048,,-3.3,1.6,-1.7,0.1
137,Charles Jones,C,23,PHO,78,1565,14.4,.566,.009,.619,10.2,18.2,14.3,11.1,1.3,2.2,19.8,18.7,,0.8,2.1,2.9,.089,,-1.4,1.4,0.0,0.8
138,Charles Jones,C-PF,27,TOT,31,667,14.9,.570,.000,.457,11.5,19.1,15.2,4.9,1.6,6.8,14.1,11.1,,0.9,1.4,2.2,.161,,-1.7,5.1,3.4,0.9
139,Earl Jones,C,24,LAL,2,7,-11.0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.6,,0.0,0.0,0.0,-0.307,,-14.2,-1.3,-15.5,0.0
140,Edgar Jones,PF,28,TOT,44,769,11.7,.528,.015,.404,7.2,17.1,12.2,5.0,1.2,2.1,15.9,20.1,,0.1,0.8,0.9,.057,,-3.1,-0.5,-3.6,-0.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
141,Major Jones,PF,31,DET,47,418,11.1,.589,.000,.586,11.5,20.8,16.0,4.2,1.0,1.8,24.2,13.3,,0.2,0.5,0.7,.081,,-2.9,0.5,-2.4,0.0
142,Ozell Jones,C,24,SAS,67,888,11.4,.566,.006,.461,8.5,21.4,15.2,7.7,1.6,3.6,22.0,12.5,,0.1,1.2,1.3,.073,,-2.4,2.4,0.0,0.4
143,Michael Jordan*,SG,21,CHI,82,3144,25.8,.592,.032,.459,6.3,13.2,9.8,25.3,3.0,1.3,13.0,29.8,,10.3,3.7,14.0,.213,,6.8,1.4,8.2,8.1
144,Rich Kelley,C,31,UTA,77,1276,8.5,.547,.009,.519,9.8,18.4,14.2,11.8,1.5,1.3,31.9,12.1,,-0.5,2.2,1.7,.066,,-3.3,2.9,-0.4,0.5
145,Clark Kellogg,PF,23,IND,77,2449,18.9,.557,.013,.356,9.6,21.7,15.6,15.3,1.6,0.6,15.2,24.4,,3.1,3.0,6.1,.119,,1.5,0.6,2.1,2.6
146,Greg Kelser,SF,27,IND,10,114,13.0,.475,.019,.528,5.5,12.1,8.8,16.3,2.8,0.0,15.5,26.7,,-0.1,0.1,0.1,.025,,-2.8,-1.2,-4.0,-0.1
147,Jerome Kersey,SF,22,POR,77,958,15.3,.524,.008,.487,11.1,12.9,12.0,8.8,2.4,1.7,12.8,21.4,,1.0,1.2,2.2,.111,,-0.4,-0.3,-0.7,0.3
148,Albert King,SF,25,NJN,42,860,17.7,.531,.017,.226,8.8,12.0,10.4,10.2,2.3,0.6,11.4,26.8,,1.0,0.9,1.9,.106,,0.5,-1.4,-0.9,0.2
149,Bernard King*,SF,28,NYK,55,2063,25.2,.585,.008,.424,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,,5.7,1.5,7.1,.166,,5.8,-1.5,4.3,3.3
150,Reggie King,SF,27,SEA,60,860,6.9,.477,.000,.396,5.9,10.5,8.2,8.1,1.6,0.7,19.4,10.6,,-0.2,0.7,0.5,.028,,-4.3,0.8,-3.5,-0.3
151,Greg Kite,C,23,BOS,55,424,3.9,.431,.000,.364,10.4,12.7,11.6,4.6,0.3,1.3,22.1,12.6,,-0.3,0.4,0.1,.006,,-4.9,-0.7,-5.6,-0.4
152,Billy Knight,SF-SG,32,TOT,68,800,11.7,.501,.071,.206,7.3,9.4,8.4,13.5,0.9,0.1,15.3,22.8,,0.1,0.3,0.4,.025,,-1.9,-2.8,-4.7,-0.6
153,Joe Kopicki,PF,24,DEN,42,308,15.3,.610,.032,.568,9.4,21.1,14.9,11.6,1.9,0.2,19.1,18.0,,0.5,0.3,0.9,.135,,-0.4,-0.7,-1.1,0.1
154,Mitch Kupchak,PF,30,LAL,58,716,12.5,.539,.000,.373,11.9,16.9,14.6,3.5,1.2,1.5,14.5,18.7,,0.5,0.9,1.4,.094,,-1.9,-1.4,-3.4,-0.2
155,Tom LaGarde,C,29,NJN,1,8,-5.0,.266,.000,2.000,13.6,14.5,14.0,0.0,0.0,0.0,34.7,14.5,,0.0,0.0,0.0,-0.170,,-11.6,-4.8,-16.4,0.0
156,Bill Laimbeer,C,27,DET,82,2892,18.0,.548,.015,.260,10.2,27.0,18.3,7.0,1.1,1.4,9.0,19.1,,5.6,4.1,9.8,.162,,0.9,1.0,1.9,2.9
157,Allen Leavell,PG,27,HOU,42,536,11.4,.487,.177,.273,1.7,6.0,3.9,24.4,2.0,0.4,17.9,21.0,,0.1,0.5,0.6,.051,,-2.0,-2.3,-4.3,-0.3
158,Ronnie Lester,PG,26,LAL,32,278,11.9,.465,.012,.378,1.8,8.2,5.3,32.8,2.5,0.6,25.1,18.6,,-0.1,0.3,0.2,.039,,-3.7,-1.4,-5.0,-0.2
159,Fat Lever,PG,24,DEN,82,2559,16.7,.479,.024,.260,5.8,11.7,8.6,29.5,3.5,0.7,15.6,19.2,,2.1,3.2,5.2,.098,,1.0,1.4,2.3,2.8
160,Cliff Levingston,PF,24,ATL,74,2017,14.6,.560,.004,.402,12.7,18.0,15.4,7.1,1.7,1.9,17.0,16.0,,2.0,2.8,4.7,.113,,0.1,2.0,2.1,2.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
161,Alton Lister,C,26,MIL,81,2091,15.0,.559,.002,.438,11.7,22.6,17.2,8.1,1.1,4.7,20.4,17.5,,1.0,4.3,5.3,.121,,-1.4,3.5,2.1,2.2
162,Lewis Lloyd,SG,25,HOU,82,2128,15.2,.558,.009,.253,5.1,7.0,6.1,18.0,1.6,0.7,15.5,21.2,,2.8,1.9,4.7,.105,,0.8,-0.7,0.1,1.1
163,John Long,SG,28,DET,66,1820,14.2,.518,.017,.139,4.5,6.5,5.4,9.8,1.8,0.4,9.4,21.9,,1.8,1.6,3.3,.087,,0.1,-0.9,-0.7,0.6
164,Sidney Lowe,PG,25,TOT,21,190,9.6,.459,.037,.296,2.3,6.8,4.6,31.7,2.8,0.0,29.9,9.3,,0.1,0.2,0.3,.067,,-3.5,-1.0,-4.6,-0.1
165,John Lucas,PG,31,HOU,47,1158,17.4,.533,.148,.289,2.0,6.2,4.1,35.8,2.5,0.1,16.9,20.6,,2.0,1.2,3.2,.134,,1.5,-2.1,-0.6,0.4
166,Maurice Lucas,PF,32,PHO,63,1670,15.1,.517,.006,.275,9.5,28.0,18.9,12.8,1.1,0.6,15.6,23.5,,0.1,2.4,2.5,.072,,-1.9,0.5,-1.4,0.3
167,Kyle Macy,PG,27,PHO,65,2018,13.8,.555,.146,.241,1.9,8.1,5.0,25.3,2.0,0.1,14.7,15.2,,2.7,1.9,4.6,.110,,0.4,-0.5,-0.1,1.0
168,Rick Mahorn,PF,26,WSB,77,2072,10.4,.526,.000,.252,7.8,25.0,16.2,7.4,1.4,2.9,22.5,11.9,,-0.3,3.9,3.6,.083,,-3.8,3.9,0.1,1.1
169,Jeff Malone,SG,23,WSB,76,2613,15.0,.543,.059,.206,2.5,6.3,4.3,10.7,1.0,0.2,7.5,22.8,,3.4,2.3,5.7,.105,,0.6,-1.6,-1.0,0.6
170,Moses Malone*,C,29,PHI,79,2957,22.5,.577,.002,.704,14.8,24.4,19.7,6.6,1.1,2.4,14.5,26.8,,7.9,4.0,11.9,.193,,2.0,-0.5,1.5,2.6
171,Pace Mannion,SF,24,UTA,34,190,12.4,.479,.016,.365,6.7,5.8,6.3,19.3,3.8,0.9,19.8,19.0,,-0.1,0.3,0.2,.055,,-2.6,1.5,-1.1,0.0
172,Wes Matthews,PG,25,CHI,78,1523,11.9,.523,.041,.220,1.2,3.8,2.5,31.1,2.3,0.5,22.7,15.0,,0.7,0.9,1.6,.049,,-1.9,-2.7,-4.6,-1.0
173,Cedric Maxwell,SF,29,BOS,57,1495,14.2,.634,.005,.737,7.6,10.2,8.9,8.4,1.1,0.5,16.4,16.3,,3.2,1.4,4.6,.147,,0.9,-0.3,0.6,1.0
174,Bob McAdoo*,C,33,LAL,66,1254,15.4,.559,.002,.297,7.9,17.9,13.4,6.9,0.7,2.3,13.3,23.0,,1.4,1.5,2.9,.110,,-1.3,-1.0,-2.4,-0.1
175,Tim McCormick,C,22,SEA,78,1584,14.7,.606,.002,.545,10.7,18.4,14.6,7.4,0.5,1.2,16.0,18.8,,2.3,1.5,3.8,.114,,-0.7,-0.9,-1.6,0.2
176,Rodney McCray,SF,23,HOU,82,3001,15.5,.576,.007,.352,7.5,12.6,10.0,15.0,1.4,1.4,14.8,15.9,,5.3,3.3,8.5,.137,,1.8,1.7,3.5,4.1
177,Scooter McCray,PF,24,SEA,6,93,4.8,.638,.000,.400,7.5,13.7,10.6,9.8,0.5,1.8,46.0,9.8,,-0.1,0.1,0.0,-0.012,,-5.6,1.0,-4.6,-0.1
178,Hank McDowell,PF,25,HOU,34,132,9.8,.506,.024,.238,5.9,12.7,9.3,8.6,1.1,2.1,14.7,16.3,,0.0,0.1,0.2,.069,,-3.3,-0.3,-3.6,-0.1
179,Mike McGee,SF,25,LAL,76,1170,17.3,.567,.100,.261,10.4,6.0,8.0,8.4,1.6,0.3,10.6,26.4,,2.1,0.9,3.0,.122,,2.1,-3.1,-1.1,0.3
180,Kevin McHale*,PF,27,BOS,79,2653,20.7,.617,.006,.440,10.0,19.2,14.8,7.4,0.5,2.4,11.0,21.9,,7.6,3.4,11.0,.199,,2.5,-0.2,2.3,2.9
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
181,Kevin McKenna,SG,26,NJN,29,535,10.9,.539,.097,.321,4.1,6.3,5.1,13.4,2.7,0.8,17.3,14.0,,0.4,0.5,0.9,.082,,-1.4,0.5,-0.9,0.1
182,Tom McMillen,C,32,WSB,69,1547,10.4,.519,.009,.253,4.5,10.7,7.5,4.6,0.2,0.6,6.9,17.2,,1.2,1.4,2.7,.082,,-2.6,-1.4,-4.0,-0.8
183,Mark McNamara,C,25,TOT,45,273,12.9,.542,.000,.816,13.1,17.7,15.4,2.8,1.2,1.6,15.5,17.7,,0.2,0.2,0.4,.062,,-2.7,-2.7,-5.4,-0.2
184,Joe Meriweather,C,31,KCK,76,1061,10.2,.570,.008,.510,10.2,18.0,14.1,3.1,0.7,1.4,14.4,12.9,,1.3,0.6,1.8,.083,,-1.8,-1.3,-3.1,-0.3
185,Larry Micheaux,PF,24,TOT,57,565,14.8,.600,.019,.274,12.3,15.9,14.1,6.8,1.7,2.1,17.0,14.9,,0.8,0.8,1.6,.137,,-0.2,0.9,0.7,0.4
186,Mike Mitchell,SF,29,SAS,82,2853,16.5,.533,.015,.222,5.9,10.5,8.3,8.0,1.0,0.5,7.8,26.0,,4.4,1.6,6.0,.101,,0.5,-2.6,-2.1,-0.1
187,Paul Mokeski,C,28,MIL,79,1586,10.1,.511,.005,.270,7.5,21.1,14.3,8.1,0.8,1.3,15.0,14.5,,0.7,2.6,3.4,.102,,-2.6,1.2,-1.4,0.3
188,Sidney Moncrief,PG,27,MIL,73,2734,20.1,.565,.028,.472,6.1,9.8,7.9,20.1,2.1,0.8,11.6,23.6,,7.3,3.9,11.2,.197,,3.7,1.0,4.7,4.6
189,Johnny Moore,PG,26,SAS,82,2689,18.3,.513,.098,.273,4.1,11.6,7.9,38.9,3.9,0.4,18.8,18.7,,3.7,3.5,7.2,.128,,2.2,1.2,3.4,3.7
190,Jay Murphy,PF,22,LAC,23,149,-0.9,.236,.020,.420,4.6,25.2,15.2,3.2,0.3,0.7,11.9,18.4,,-0.6,0.1,-0.5,-0.154,,-11.9,-2.7,-14.6,-0.5
191,Larry Nance,PF,25,PHO,61,2202,20.6,.612,.002,.290,10.2,17.3,13.8,11.1,1.9,2.6,12.1,20.8,,4.7,3.2,7.9,.173,,3.0,2.2,5.2,4.0
192,Calvin Natt,PF,28,DEN,78,2657,21.8,.604,.002,.449,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,,8.0,2.3,10.2,.185,,3.7,-1.0,2.7,3.1
193,Kenny Natt,SG,26,TOT,8,29,4.7,.387,.000,.667,7.6,3.5,5.5,11.2,3.2,0.0,27.9,14.7,,-0.1,0.0,0.0,-0.063,,-7.1,-1.4,-8.5,0.0
194,Ed Nealy,PF,24,KCK,22,225,9.6,.592,.000,.432,7.7,14.6,11.2,9.9,0.6,0.2,18.6,11.3,,0.2,0.1,0.3,.058,,-1.4,-1.0,-2.4,0.0
195,Chuck Nevitt,C,25,LAL,11,59,2.1,.292,.000,.471,10.7,26.4,19.3,5.6,0.0,13.7,32.8,20.9,,-0.3,0.1,-0.2,-0.158,,-13.1,5.9,-7.2,-0.1
196,Kurt Nimphius,C,26,DAL,82,2010,10.9,.504,.014,.323,7.5,15.8,11.6,11.4,0.7,3.6,16.1,12.3,,1.3,2.0,3.3,.079,,-1.6,2.5,0.9,1.4
197,Norm Nixon,PG,29,LAC,81,2894,15.6,.507,.077,.170,2.2,6.0,4.2,35.7,1.6,0.1,16.5,23.2,,2.5,1.2,3.7,.061,,1.1,-2.4,-1.3,0.5
198,Audie Norris,C,24,POR,78,1117,10.6,.600,.012,.829,9.1,16.0,12.5,5.2,1.7,1.6,23.0,15.4,,0.6,1.4,1.9,.083,,-2.1,0.2,-1.9,0.0
199,Mike O'Koren,SF,26,NJN,43,1119,12.4,.518,.053,.170,4.5,12.4,8.3,12.2,1.4,0.8,10.8,17.1,,0.9,1.0,1.9,.081,,-0.9,-0.1,-1.0,0.3
200,Hakeem Olajuwon*,C,22,HOU,82,2914,21.1,.564,.000,.438,16.9,20.4,18.7,5.3,1.6,4.3,13.5,23.5,,5.3,4.9,10.2,.168,,2.0,1.4,3.4,4.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
201,Mark Olberding,PF,28,KCK,81,2277,12.2,.603,.006,.667,7.0,18.6,12.9,13.2,1.1,0.3,21.3,15.0,,2.8,1.3,4.1,.085,,-0.1,0.5,0.4,1.4
202,Jawann Oldham,C,27,CHI,63,993,9.7,.495,.005,.260,9.5,17.9,13.8,4.0,0.5,7.3,21.3,11.4,,-0.2,1.3,1.0,.050,,-3.8,3.4,-0.5,0.4
203,Louis Orr,PF,26,NYK,79,2452,13.8,.552,.013,.436,7.9,10.7,9.2,7.6,2.0,0.7,13.1,17.7,,2.9,1.9,4.8,.093,,0.2,0.5,0.7,1.7
204,Robert Parish*,C,31,BOS,79,2850,17.6,.586,.000,.387,10.7,21.4,16.3,5.8,0.9,1.9,13.5,19.7,,5.0,4.0,9.0,.151,,0.7,0.4,1.0,2.2
205,Billy Paultz,C,36,UTA,62,370,5.0,.413,.000,.322,6.9,19.6,13.4,5.4,0.7,1.6,23.2,13.9,,-0.6,0.6,0.0,-0.006,,-7.4,0.9,-6.6,-0.4
206,Jim Paxson,SG,27,POR,68,2253,17.3,.555,.039,.251,3.4,7.6,5.5,16.6,2.1,0.1,9.0,21.2,,4.6,1.9,6.5,.138,,2.1,-1.1,1.0,1.7
207,John Paxson,PG,24,SAS,78,1259,12.6,.566,.088,.260,1.8,4.3,3.1,21.9,1.7,0.1,15.9,16.2,,1.7,0.6,2.3,.088,,-0.5,-2.8,-3.3,-0.4
208,Sam Perkins,PF,23,DAL,82,2317,15.0,.535,.049,.332,9.1,20.9,14.9,7.8,1.3,1.6,10.8,17.1,,3.2,2.6,5.8,.120,,-0.1,0.9,0.8,1.7
209,Jim Petersen,PF,22,HOU,60,714,6.6,.549,.000,.458,6.9,16.1,11.5,4.8,0.9,2.5,29.1,13.5,,-0.5,0.9,0.3,.023,,-4.8,0.9,-3.9,-0.3
210,Ricky Pierce,SG,25,MIL,44,882,15.8,.599,.013,.404,6.2,8.5,7.4,15.0,1.9,0.3,14.8,19.6,,1.8,1.2,3.0,.162,,1.4,0.0,1.3,0.7
211,Charles Pittman,SF,26,PHO,68,1001,9.1,.555,.009,.643,10.3,15.3,12.8,8.9,0.9,1.2,25.6,15.9,,-0.1,1.0,0.9,.044,,-3.3,0.4,-2.9,-0.2
212,Gary Plummer,PF,22,GSW,66,702,7.5,.459,.017,.397,7.9,14.0,10.7,4.9,1.0,1.1,15.5,18.0,,-0.4,0.2,-0.2,-0.012,,-4.6,-2.2,-6.8,-0.9
213,David Pope,SF,22,KCK,22,129,2.1,.349,.019,.245,8.0,7.9,8.0,4.9,1.1,1.3,10.7,20.1,,-0.3,0.0,-0.2,-0.088,,-6.7,-2.8,-9.4,-0.2
214,Ben Poquette,PF,29,CLE,79,1656,12.6,.514,.037,.300,9.7,21.2,15.5,6.4,1.3,1.9,11.9,14.2,,1.4,2.1,3.5,.102,,-1.5,1.6,0.1,0.9
215,Paul Pressey,SF,26,MIL,80,2876,17.6,.577,.022,.450,5.8,10.7,8.3,25.8,2.2,1.2,18.2,19.2,,5.2,4.4,9.6,.160,,2.4,2.0,4.4,4.7
216,Kurt Rambis,PF,26,LAL,82,1617,12.7,.577,.000,.315,12.8,23.4,18.6,4.8,2.4,1.6,20.7,11.7,,1.3,2.8,4.1,.120,,-0.6,2.3,1.7,1.5
217,Kelvin Ransey,PG,26,NJN,81,1689,15.3,.505,.017,.217,2.6,6.2,4.3,28.2,2.4,0.2,13.6,19.8,,1.9,1.5,3.4,.096,,-0.3,-1.7,-2.1,0.0
218,Leo Rautins,SF,24,ATL,4,12,-1.8,.000,.000,.000,9.3,9.0,9.1,28.8,0.0,0.0,33.3,10.3,,0.0,0.0,0.0,-0.126,,-8.6,-1.1,-9.7,0.0
219,Robert Reid,SF,29,HOU,82,1763,11.8,.507,.025,.194,5.1,12.2,8.6,12.6,1.3,0.7,12.6,18.0,,1.2,1.8,3.0,.082,,-1.3,-0.2,-1.5,0.2
220,Clint Richardson,SG,28,PHI,74,1531,9.1,.500,.007,.220,4.5,6.9,5.7,13.7,1.2,0.6,15.0,13.7,,0.9,0.9,1.8,.058,,-1.5,-0.6,-2.0,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
221,Micheal Ray Richardson,PG,29,NJN,82,3127,19.8,.513,.078,.213,5.4,11.2,8.2,30.5,3.7,0.4,13.4,24.0,,4.5,4.2,8.7,.134,,3.5,1.7,5.1,5.6
222,Doc Rivers,PG,23,ATL,69,2126,18.1,.561,.051,.539,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,,3.4,3.0,6.3,.143,,2.1,1.8,3.9,3.2
223,Fred Roberts,PF,24,TOT,74,1178,13.5,.569,.002,.435,7.1,9.4,8.3,10.3,1.1,1.0,15.2,19.8,,1.3,1.3,2.6,.106,,-0.9,-0.7,-1.5,0.1
224,Alvin Robertson,SG,22,SAS,79,1685,15.3,.538,.018,.282,8.0,9.7,8.9,21.5,3.5,0.8,19.8,20.0,,1.1,2.0,3.1,.087,,0.7,1.3,2.0,1.7
225,Rick Robey,C,29,PHO,4,48,-2.6,.253,.000,.222,7.2,11.6,9.4,12.3,2.0,0.0,44.7,15.2,,-0.2,0.1,-0.2,-0.191,,-10.8,1.2,-9.6,-0.1
226,Cliff Robinson,PF,24,WSB,60,1870,16.4,.507,.003,.238,8.1,24.5,16.1,12.0,1.3,1.4,14.0,25.6,,-0.3,3.2,2.9,.075,,-1.8,1.1,-0.7,0.6
227,Truck Robinson,PF,33,NYK,2,35,7.3,.340,.000,.400,19.3,10.2,14.9,10.6,2.8,5.2,46.0,12.9,,-0.1,0.0,-0.1,-0.082,,-5.3,5.1,-0.2,0.0
228,Tree Rollins,C,29,ATL,70,1750,12.3,.578,.000,.274,7.2,20.3,13.8,3.9,1.0,5.4,17.4,10.8,,1.1,2.7,3.8,.105,,-2.5,3.8,1.3,1.5
229,Lorenzo Romar,PG,26,TOT,9,51,3.9,.302,.188,.313,0.0,0.0,0.0,26.2,3.6,0.0,21.6,17.8,,-0.1,0.1,-0.1,-0.073,,-8.7,-5.5,-14.2,-0.2
230,Dan Roundfield,PF,31,DET,56,1492,13.9,.524,.004,.352,11.7,20.3,15.8,8.4,0.8,2.0,17.4,18.2,,0.9,1.8,2.7,.087,,-1.1,1.2,0.1,0.8
231,Jeff Ruland,C,26,WSB,37,1436,17.0,.617,.005,.665,9.5,22.3,15.7,15.8,1.0,1.1,24.0,21.6,,1.1,2.2,3.3,.111,,0.2,2.2,2.5,1.6
232,Campy Russell,SF,33,CLE,3,24,-2.6,.361,.143,.429,0.0,22.5,11.3,15.7,0.0,0.0,37.5,22.3,,-0.1,0.0,-0.1,-0.246,,-12.7,-1.0,-13.7,-0.1
233,Walker Russell,PG,24,ATL,21,377,9.0,.589,.016,.270,2.4,9.2,5.8,22.5,2.2,0.6,36.2,12.1,,-0.2,0.4,0.2,.029,,-3.5,0.7,-2.8,-0.1
234,Ralph Sampson*,PF,24,HOU,82,3086,17.4,.533,.004,.299,8.2,22.6,15.4,10.4,1.2,3.1,16.1,25.9,,1.4,4.8,6.2,.096,,-0.7,1.5,0.8,2.1
235,Mike Sanders,SF,24,PHO,21,418,15.0,.535,.000,.337,10.5,13.6,12.1,10.2,2.6,0.5,14.5,22.9,,0.3,0.6,0.8,.093,,-0.6,0.1,-0.4,0.2
236,Wayne Sappleton,PF,24,NJN,33,298,7.7,.471,.000,.391,10.2,18.3,14.1,3.0,1.1,0.8,17.1,16.7,,-0.2,0.3,0.1,.012,,-5.1,-1.8,-6.8,-0.4
237,Danny Schayes,C,25,DEN,56,542,12.8,.580,.000,.752,8.9,20.2,14.2,8.1,1.6,2.6,20.4,15.0,,0.6,0.7,1.2,.109,,-2.2,0.7,-1.5,0.1
238,Tom Scheffler,C,30,POR,39,268,6.9,.435,.000,.392,7.5,24.1,15.9,4.8,1.4,2.2,20.1,11.1,,-0.2,0.4,0.2,.037,,-5.6,1.0,-4.6,-0.2
239,John Schweitz,SG,24,SEA,19,110,5.8,.364,.054,.135,6.3,15.8,11.1,27.1,0.0,0.5,15.2,35.2,,-0.5,0.1,-0.4,-0.191,,-6.9,-3.3,-10.2,-0.2
240,Alvin Scott,SF,29,PHO,77,1238,8.0,.473,.019,.286,4.3,10.4,7.4,12.9,1.5,1.1,17.1,11.6,,-0.1,1.2,1.2,.045,,-3.6,1.0,-2.5,-0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
241,Byron Scott,SG,23,LAL,81,2305,16.8,.587,.060,.227,3.1,6.9,5.2,13.8,2.0,0.4,11.1,21.8,,4.8,2.1,6.9,.143,,1.9,-1.0,0.9,1.7
242,Tom Sewell,SG,22,WSB,21,87,-2.7,.265,.056,.111,2.5,2.6,2.5,8.8,1.7,0.7,15.6,21.4,,-0.5,0.1,-0.4,-0.201,,-11.1,-2.0,-13.1,-0.2
243,Lonnie Shelton,PF,29,CLE,57,1244,9.0,.462,.014,.212,7.1,16.1,11.6,10.3,1.7,0.8,15.7,15.2,,-0.4,1.3,0.9,.036,,-2.7,1.6,-1.0,0.3
244,Purvis Short,SF,27,GSW,78,3081,18.9,.533,.084,.344,5.3,9.6,7.2,12.3,1.8,0.5,10.5,29.1,,5.4,0.8,6.2,.097,,2.6,-2.3,0.3,1.8
245,Jerry Sichting,PG,28,IND,70,1808,13.6,.567,.059,.205,1.4,5.3,3.3,20.8,1.2,0.1,13.0,17.0,,2.5,1.0,3.5,.094,,-0.1,-2.4,-2.5,-0.2
