Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
18,Giannis Antetokounmpo,SG,20,MIL,81,2541,14.8,.552,.056,.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,0,2.2,4.0,6.2,.117,0,-1.7,2.1,0.5,1.6
19,Carmelo Anthony,SF,30,NYK,40,1428,21.5,.531,.222,.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,0,2.2,0.6,2.9,.097,0,3.5,-2.2,1.4,1.2
20,Joel Anthony,C,32,DET,49,406,14.7,.607,.000,.355,8.2,17.0,12.4,1.8,1.5,9.5,14.3,9.1,0,0.5,0.7,1.2,.142,0,-3.4,4.8,1.4,0.3
21,Pero Antic,PF,32,ATL,63,1037,9.5,.508,.584,.416,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,0,0.5,1.0,1.5,.070,0,-1.3,-1.4,-2.7,-0.2
22,Trevor Ariza,SF,29,HOU,82,2930,12.7,.539,.610,.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,0,2.7,3.9,6.6,.108,0,0.6,1.3,1.9,2.9
23,Darrell Arthur,PF,26,DEN,58,988,11.5,.466,.286,.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,0,-0.1,0.9,0.9,.042,0,-1.8,0.7,-1.1,0.2
24,Omer Asik,C,28,NOP,76,1982,15.5,.545,.000,.546,14.0,28.8,21.4,5.4,0.8,2.1,15.7,14.0,0,2.8,2.2,5.0,.120,0,-1.3,0.6,-0.7,0.6
25,D.J. Augustin,PG,27,TOT,82,1964,13.9,.527,.380,.317,1.1,7.9,4.4,28.2,1.3,0.1,16.4,19.8,0,2.5,0.9,3.4,.083,0,0.2,-2.7,-2.5,-0.3
26,Jeff Ayres,PF,27,SAS,51,383,14.4,.618,.000,.379,11.2,23.3,17.3,5.5,1.1,1.6,19.0,16.3,0,0.6,0.6,1.2,.147,0,-2.1,0.4,-1.7,0.0
27,Luke Babbitt,SF,25,NOP,63,830,11.1,.639,.599,.099,1.6,13.5,7.6,4.3,1.1,1.0,11.5,12.4,0,1.1,0.5,1.6,.092,0,0.0,-1.4,-1.4,0.1
28,Cameron Bairstow,PF,24,CHI,18,64,2.1,.309,.000,.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,0,-0.1,0.0,-0.1,-0.048,0,-6.7,-1.0,-7.7,-0.1
29,Leandro Barbosa,SG,32,GSW,66,982,15.3,.558,.290,.192,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,0,1.6,1.2,2.8,.137,0,0.4,-1.2,-0.8,0.3
30,Jose Barea,PG,30,DAL,77,1362,15.1,.502,.312,.175,1.8,9.0,5.4,29.5,1.2,0.1,10.8,21.2,0,2.1,0.6,2.7,.096,0,1.0,-2.5,-1.5,0.2
31,Andrea Bargnani,C,29,NYK,29,785,16.6,.527,.114,.296,4.6,14.4,9.3,11.3,0.1,2.9,9.3,26.4,0,0.8,0.2,0.9,.058,0,-1.0,-2.7,-3.7,-0.3
32,Harrison Barnes,SF,22,GSW,82,2318,13.4,.573,.328,.229,5.6,15.1,10.5,6.9,1.3,0.6,9.0,14.9,0,3.7,3.0,6.7,.139,0,0.5,0.6,1.1,1.8
33,Matt Barnes,SF,34,LAC,76,2271,11.3,.574,.603,.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,0,2.2,2.1,4.3,.091,0,0.9,0.7,1.6,2.1
34,Earl Barron,C,33,PHO,16,143,5.0,.361,.103,.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1,15.1,0,-0.1,0.1,0.0,-0.011,0,-5.0,-0.9,-5.9,-0.1
35,Will Barton,SG,24,TOT,58,983,13.6,.503,.241,.266,2.8,15.3,8.9,13.0,2.5,1.5,13.4,20.2,0,0.2,1.1,1.3,.063,0,-1.7,1.1,-0.6,0.3
36,Brandon Bass,PF,29,BOS,82,1929,16.3,.557,.047,.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,0,3.4,1.9,5.3,.132,0,-0.4,-0.1,-0.5,0.7
37,Nicolas Batum,SF,26,POR,71,2380,13.1,.516,.515,.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,0,2.0,3.2,5.2,.105,0,0.6,2.6,3.1,3.1
38,Jerryd Bayless,PG,26,MIL,77,1717,11.1,.519,.233,.266,1.5,12.5,7.0,21.0,1.8,0.6,18.8,18.6,0,0.3,2.0,2.4,.066,0,-2.3,-0.3,-2.6,-0.3
39,Aron Baynes,C,28,SAS,70,1122,15.9,.618,.012,.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,0,2.3,1.6,3.9,.166,0,-0.7,-0.2,-1.0,0.3
40,Kent Bazemore,SG,25,ATL,75,1324,9.7,.520,.399,.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,0,-0.4,1.9,1.6,.057,0,-3.1,1.3,-1.8,0.1
41,Bradley Beal,SG,21,WAS,63,2107,14.0,.521,.304,.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,0,1.3,2.4,3.7,.085,0,0.5,-0.1,0.5,1.3
42,Michael Beasley,SF,26,MIA,24,505,10.6,.474,.160,.123,2.9,17.9,10.6,11.5,1.6,2.2,14.2,24.2,0,-0.6,0.5,-0.1,-0.007,0,-4.3,-0.4,-4.7,-0.3
43,Marco Belinelli,SG,28,SAS,62,1388,12.4,.553,.489,.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,0,1.5,1.4,2.9,.100,0,0.6,-1.1,-0.5,0.5
44,Jerrelle Benimon,PF,23,UTA,2,3,4.7,0,0,0,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,0,0.0,0.0,0.0,-0.215,0,-20.3,-6.6,-26.9,0.0
45,Anthony Bennett,PF,21,MIN,57,894,11.4,.458,.077,.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,0,-0.1,0.4,0.3,.017,0,-3.6,-1.2,-4.8,-0.6
46,Patrick Beverley,PG,26,HOU,56,1727,11.3,.509,.607,.113,4.3,10.8,7.6,17.2,1.7,1.0,12.9,16.1,0,1.7,1.8,3.5,.096,0,0.5,0.3,0.8,1.2
47,Sim Bhullar,C,22,SAC,3,3,44.3,.500,.000,.000,0.0,36.5,18.9,78.5,0.0,26.3,0.0,29.4,0,0.0,0.0,0.0,.389,0,9.4,17.1,26.6,0.0
48,Bismack Biyombo,C,22,CHO,64,1243,15.2,.578,.000,.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,0,1.8,2.2,4.0,.156,0,-3.2,2.8,-0.4,0.5
49,Tarik Black,C,23,TOT,63,1196,14.7,.583,.004,.432,12.8,21.4,17.0,5.6,0.8,1.6,12.9,13.8,0,2.2,0.9,3.1,.124,0,-1.0,-0.6,-1.6,0.1
50,DeJuan Blair,PF,25,WAS,29,180,7.7,.469,.000,.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9,18.3,0,-0.2,0.3,0.1,.033,0,-6.4,-1.0,-7.4,-0.2
51,Steve Blake,PG,34,POR,81,1529,9.5,.507,.670,.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,0,0.7,1.4,2.1,.066,0,-1.2,-0.9,-2.1,0.0
52,Eric Bledsoe,PG,25,PHO,81,2800,18.4,.555,.260,.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,0,4.1,2.9,7.0,.119,0,1.7,0.9,2.6,3.3
53,Vander Blue,SG,22,LAL,2,74,4.0,.342,.333,.167,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,0,-0.3,0.0,-0.2,-0.156,0,-6.0,-2.5,-8.5,-0.1
54,Bojan Bogdanovic,SF,25,BRK,78,1854,11.6,.562,.444,.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,0,1.7,0.7,2.4,.062,0,0.0,-1.9,-1.8,0.1
55,Andrew Bogut,C,30,GSW,67,1583,15.8,.565,.000,.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,0,1.9,3.4,5.2,.159,0,-1.4,5.5,4.1,2.4
56,Matt Bonner,PF,34,SAS,72,935,10.1,.536,.548,.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,0,1.3,0.9,2.1,.110,0,-0.2,-0.7,-0.9,0.3
57,Trevor Booker,PF,27,UTA,79,1564,15.3,.536,.181,.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,0,1.7,1.9,3.6,.110,0,-0.6,0.7,0.2,0.9
58,Carlos Boozer,PF,33,LAL,71,1692,16.4,.517,.000,.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,0,1.2,1.0,2.2,.062,0,-1.8,-1.5,-3.3,-0.6
59,Chris Bosh,C,30,MIA,44,1556,19.8,.548,.226,.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,0,2.1,1.5,3.6,.111,0,1.0,-1.0,-0.1,0.8
60,Avery Bradley,SG,24,BOS,77,2428,11.5,.507,.348,.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,0,0.4,2.1,2.5,.049,0,-0.8,-0.9,-1.7,0.2
61,Elton Brand,PF,35,ATL,36,486,9.4,.457,.011,.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,0,-0.1,0.8,0.7,.070,0,-4.5,3.1,-1.4,0.1
62,Corey Brewer,SF,28,TOT,80,2087,13.9,.507,.292,.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,0,1.0,2.1,3.1,.071,0,-0.8,-0.3,-1.1,0.5
63,Aaron Brooks,PG,30,CHI,82,1885,14.4,.534,.383,.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,0,1.7,1.5,3.3,.083,0,1.0,-2.4,-1.4,0.3
64,Jabari Brown,SG,22,LAL,19,568,11.0,.547,.365,.500,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,0,0.4,0.0,0.4,.033,0,-0.8,-3.0,-3.8,-0.3
65,Lorenzo Brown,PG,24,MIN,29,549,11.0,.468,.230,.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,0,0.1,0.2,0.3,.025,0,-1.9,-0.6,-2.6,-0.1
66,Markel Brown,SG,23,BRK,47,781,9.1,.459,.305,.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,0,-0.2,0.7,0.5,.031,0,-3.0,0.3,-2.7,-0.1
67,Shannon Brown,SG,29,MIA,5,89,4.4,.482,.368,.211,0.0,1.3,0.7,5.2,2.4,0.0,16.2,13.1,0,-0.1,0.0,0.0,-0.016,0,-4.2,-1.9,-6.1,-0.1
68,Kobe Bryant,SG,36,LAL,35,1207,17.6,.477,.258,.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,0,-0.4,0.6,0.2,.006,0,1.6,-1.3,0.3,0.7
69,Chase Budinger,SF,26,MIN,67,1286,12.2,.537,.367,.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,0,1.1,0.2,1.3,.049,0,-0.9,-1.9,-2.8,-0.3
70,Reggie Bullock,SF,23,TOT,36,338,6.2,.466,.657,.129,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,0,-0.2,0.3,0.1,.019,0,-3.6,-0.4,-4.0,-0.2
71,Trey Burke,PG,22,UTA,76,2288,12.6,.455,.388,.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,0,0.8,1.6,2.4,.050,0,0.0,-1.9,-1.9,0.1
72,Alec Burks,SG,23,UTA,27,899,13.0,.524,.227,.430,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,0,1.1,0.6,1.7,.089,0,-0.4,-1.1,-1.6,0.1
73,Caron Butler,SF,34,DET,78,1623,9.3,.544,.553,.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,0,1.3,1.0,2.4,.070,0,-1.0,-0.5,-1.5,0.2
74,Jimmy Butler,SG,25,CHI,65,2513,21.3,.583,.212,.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,0,8.2,3.0,11.2,.214,0,4.1,0.6,4.7,4.2
75,Rasual Butler,SF,35,WAS,75,1505,11.4,.531,.455,.130,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,0,1.0,1.6,2.6,.084,0,-0.8,-0.8,-1.7,0.1
76,Dwight Buycks,PG,25,LAL,6,123,13.1,.586,.275,.250,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,0,0.1,0.0,0.1,.027,0,-1.6,-3.3,-4.9,-0.1
77,Will Bynum,SG,32,WAS,7,67,4.8,.336,.290,.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6,27.6,0,-0.2,0.1,-0.2,-0.132,0,-5.8,-3.3,-9.1,-0.1
78,Bruno Caboclo,SF,19,TOR,8,23,-1.8,.417,.250,.000,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,0,-0.1,0.0,-0.1,-0.275,0,-12.6,-6.3,-18.9,-0.1
79,Nick Calathes,SG,25,MEM,58,838,12.3,.455,.174,.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,0,-0.4,1.5,1.1,.065,0,-2.1,1.8,-0.3,0.4
80,Jose Calderon,PG,33,NYK,42,1270,11.3,.519,.401,.090,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,0,0.8,0.1,0.9,.033,0,-0.5,-2.6,-3.2,-0.4
81,Kentavious Caldwell-Pope,SG,21,DET,82,2587,11.2,.501,.457,.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,0,1.1,1.8,2.8,.052,0,-0.2,-0.9,-1.0,0.6
82,Isaiah Canaan,PG,23,TOT,47,938,12.4,.534,.651,.159,2.1,8.3,5.1,18.7,1.5,0.3,13.3,21.6,0,0.8,0.7,1.4,.072,0,0.7,-2.9,-2.2,-0.1
83,Clint Capela,C,20,HOU,12,90,12.1,.409,.000,.793,12.3,31.8,22.1,3.6,0.6,7.8,11.3,21.3,0,-0.2,0.2,0.0,.019,0,-8.8,1.0,-7.8,-0.1
84,DeMarre Carroll,SF,28,ATL,70,2189,15.9,.603,.466,.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,0,4.3,2.8,7.0,.154,0,2.4,0.5,2.9,2.7
85,Vince Carter,SG,38,MEM,66,1091,9.6,.445,.571,.140,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,0,-0.5,1.4,1.0,.043,0,-1.1,-0.3,-1.4,0.2
86,Michael Carter-Williams,PG,23,TOT,66,2149,14.1,.461,.166,.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,0,-2.1,2.9,0.8,.017,0,-1.6,0.9,-0.7,0.7
87,Omri Casspi,SF,26,SAC,67,1416,14.4,.580,.204,.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,0,2.0,0.6,2.7,.091,0,0.0,-1.3,-1.3,0.3
88,Mario Chalmers,PG,28,MIA,80,2368,11.7,.521,.374,.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,0,0.8,2.0,2.8,.056,0,-0.6,-0.4,-1.0,0.6
89,Tyson Chandler,C,32,DAL,75,2286,20.1,.697,.000,.584,14.1,27.4,20.7,5.3,0.9,3.2,16.0,12.8,0,7.2,3.1,10.3,.216,0,1.9,2.3,4.2,3.6
90,Wilson Chandler,SF,27,DEN,78,2471,13.2,.523,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,0,2.1,1.5,3.6,.071,0,0.5,-0.4,0.2,1.3
91,Will Cherry,PG,23,CLE,8,69,5.8,.347,.474,.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,0,-0.1,0.1,0.0,-0.021,0,-4.4,0.7,-3.7,0.0
92,Patrick Christopher,SG,26,UTA,4,29,-2.6,.250,.333,.000,8.0,15.9,12.0,0.0,1.8,0.0,7.7,20.6,0,-0.1,0.0,-0.1,-0.150,0,-10.6,-5.7,-16.3,-0.1
93,Earl Clark,PF,27,BRK,10,93,6.7,.425,.467,.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,0,-0.2,0.1,-0.1,-0.037,0,-6.6,0.5,-6.1,-0.1
94,Ian Clark,SG,23,TOT,30,192,8.8,.483,.545,.164,2.4,7.1,4.8,9.7,2.4,1.2,13.2,16.0,0,0.0,0.2,0.2,.050,0,-2.0,-0.8,-2.8,0.0
95,Jordan Clarkson,PG,22,LAL,59,1476,16.9,.528,.203,.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,0,2.0,0.4,2.4,.078,0,1.4,-1.7,-0.3,0.6
96,Victor Claver,SF,26,POR,10,76,9.2,.600,.550,.000,4.3,23.5,14.1,1.9,0.7,0.9,16.7,14.1,0,0.0,0.1,0.1,.086,0,-2.9,-1.3,-4.2,0.0
97,Norris Cole,PG,26,TOT,75,1831,10.9,.483,.315,.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,0,0.4,1.0,1.4,.036,0,-1.5,-1.5,-3.0,-0.5
98,Darren Collison,PG,27,SAC,45,1565,17.5,.575,.293,.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,0,3.0,0.8,3.8,.116,0,2.8,-1.3,1.5,1.4
99,Nick Collison,PF,34,OKC,66,1101,11.2,.485,.237,.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,0,1.0,1.2,2.2,.097,0,-1.1,1.2,0.1,0.6
100,Mike Conley,PG,27,MEM,70,2225,18.6,.558,.314,.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,0,4.2,2.7,6.8,.147,0,3.2,-0.5,2.7,2.6
101,Jack Cooley,PF,23,UTA,16,87,11.4,.432,.000,.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,0,0.0,0.2,0.2,.092,0,-4.4,0.4,-4.0,0.0
102,Chris Copeland,SF,30,IND,50,828,7.4,.468,.539,.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,0,-0.9,0.8,-0.1,-0.008,0,-2.8,-1.5,-4.3,-0.5
103,Bryce Cotton,PG,22,UTA,15,159,14.5,.520,.290,.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5,25.6,0,0.1,0.1,0.2,.067,0,-1.2,-3.2,-4.4,-0.1
104,DeMarcus Cousins,C,24,SAC,59,2013,25.2,.545,.008,.508,10.8,30.6,21.1,20.4,2.3,4.0,16.3,34.1,0,2.8,3.2,6.0,.144,0,1.4,3.3,4.7,3.4
105,Robert Covington,SF,24,PHI,70,1956,14.7,.554,.590,.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,0,1.6,2.3,4.0,.097,0,0.6,-0.5,0.2,1.1
106,Allen Crabbe,SG,22,POR,51,683,8.7,.525,.556,.105,1.1,10.1,5.7,8.1,1.4,1.6,8.6,11.5,0,0.5,0.8,1.3,.088,0,-1.3,1.0,-0.3,0.3
107,Jamal Crawford,SG,34,LAC,64,1703,16.6,.532,.434,.300,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,0,2.5,1.2,3.6,.102,0,1.7,-2.7,-1.0,0.4
108,Jae Crowder,SF,24,TOT,82,1647,13.9,.517,.382,.259,4.7,14.9,9.7,8.6,2.2,1.2,7.5,17.5,0,1.9,2.0,3.9,.113,0,-0.1,0.6,0.6,1.1
109,Dante Cunningham,PF,27,NOP,66,1652,8.9,.473,.029,.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,0,0.5,1.2,1.6,.047,0,-2.6,1.0,-1.6,0.2
110,Jared Cunningham,SG,23,LAC,19,89,7.3,.452,.394,.394,1.3,9.9,5.7,16.4,1.7,0.0,15.3,23.2,0,-0.1,0.1,0.0,-0.023,0,-4.0,-2.7,-6.7,-0.1
111,Seth Curry,PG,24,PHO,2,8,-11.4,.000,.333,.000,0.0,27.7,13.7,15.6,0.0,0.0,0.0,16.5,0,-0.1,0.0,0.0,-0.298,0,-14.3,-1.6,-15.9,0.0
112,Stephen Curry,PG,26,GSW,80,2613,28.0,.638,.482,.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,0,11.5,4.1,15.7,.288,0,9.6,0.3,9.9,7.9
113,Samuel Dalembert,C,33,NYK,32,544,11.8,.461,.000,.154,10.9,25.1,17.8,8.6,1.4,6.3,21.9,15.0,0,-0.4,0.7,0.3,.023,0,-5.2,3.0,-2.2,0.0
114,Troy Daniels,SG,23,TOT,47,397,9.6,.515,.715,.079,2.2,7.2,4.7,9.2,0.8,0.2,10.5,21.3,0,0.1,0.1,0.2,.022,0,-0.3,-4.6,-4.9,-0.3
115,Luigi Datome,SF,27,TOT,21,209,15.1,.587,.449,.011,1.5,13.9,7.6,7.6,0.5,2.6,9.1,20.7,0,0.2,0.2,0.4,.095,0,-0.3,-1.8,-2.1,0.0
116,Brandon Davies,PF,23,TOT,27,423,10.5,.463,.248,.270,9.4,12.1,10.7,12.4,2.1,1.3,15.9,18.9,0,-0.2,0.4,0.2,.028,0,-3.1,-0.1,-3.2,-0.1
117,Anthony Davis,PF,21,NOP,68,2455,30.8,.591,.010,.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,0,9.9,4.2,14.0,.274,0,4.2,3.0,7.1,5.7
118,Ed Davis,PF,25,LAL,79,1840,20.0,.594,.000,.403,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,0,4.6,1.6,6.3,.164,0,1.1,1.9,3.0,2.3
119,Glen Davis,PF,29,LAC,74,904,10.8,.495,.016,.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,0,0.2,1.1,1.4,.072,0,-3.5,1.0,-2.5,-0.1
120,Andre Dawkins,SG,23,MIA,4,22,-5.0,.250,1.000,.000,0.0,10.7,5.5,6.6,0.0,0.0,14.3,15.0,0,-0.1,0.0,-0.1,-0.172,0,-7.5,-3.9,-11.5,-0.1
121,Austin Daye,SF,26,TOT,34,344,8.2,.449,.504,.043,3.4,21.0,12.4,7.5,1.8,1.1,13.8,22.1,0,-0.6,0.5,0.0,-0.001,0,-4.4,-1.0,-5.4,-0.3
122,Dewayne Dedmon,C,25,ORL,59,845,13.3,.568,.006,.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,0,0.7,1.0,1.7,.099,0,-3.6,0.3,-3.3,-0.3
123,Matthew Dellavedova,SG,24,CLE,67,1380,8.5,.493,.544,.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,0,1.4,0.5,1.9,.067,0,-0.6,-2.0,-2.6,-0.2
124,Luol Deng,SF,29,MIA,72,2421,15.5,.561,.280,.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,0,3.7,1.6,5.4,.106,0,1.1,-0.6,0.5,1.5
125,DeMar DeRozan,SG,25,TOR,60,2100,17.4,.510,.089,.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,0,2.6,1.4,4.0,.090,0,-0.2,-1.4,-1.6,0.2
126,Boris Diaw,PF,32,SAS,81,1984,12.7,.526,.267,.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,0,1.3,2.3,3.6,.088,0,-0.6,0.7,0.1,1.1
127,Gorgui Dieng,C,25,MIN,73,2193,17.2,.573,.012,.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15.0,0,3.4,1.5,4.9,.108,0,0.1,2.4,2.5,2.5
128,Spencer Dinwiddie,PG,21,DET,34,455,10.2,.394,.385,.201,0.9,10.9,5.7,34.9,2.2,1.0,15.2,21.1,0,-0.3,0.4,0.1,.009,0,-2.6,-1.5,-4.2,-0.2
