
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
174,Lindsey Hunter,PG,25,DET,80,48,2138,239,628,.381,117,289,.405,122,339,.360,.474,84,120,.700,44,150,194,188,84,18,80,185,679
175,Bobby Hurley,PG,24,SAC,72,22,1059,65,230,.283,22,76,.289,43,154,.279,.330,68,85,.800,12,63,75,216,28,3,86,121,220
176,Jaren Jackson,SG,28,HOU,4,0,33,0,8,.000,0,5,.000,0,3,.000,.000,8,10,.800,0,3,3,0,1,0,0,5,8
177,Jim Jackson,SG,25,DAL,82,82,2820,569,1308,.435,121,333,.363,448,975,.459,.481,345,418,.825,173,237,410,235,47,22,191,165,1604
178,Mark Jackson,PG,30,IND,81,81,2643,296,626,.473,64,149,.430,232,477,.486,.524,150,191,.785,66,241,307,635,100,5,201,153,806
179,Henry James,PF,30,HOU,7,0,58,10,24,.417,5,15,.333,5,9,.556,.521,5,5,1.000,3,3,6,2,0,0,4,13,30
180,Avery Johnson,PG,30,SAS,82,82,3084,438,887,.494,6,31,.194,432,856,.505,.497,189,262,.721,37,169,206,789,119,21,195,179,1071
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Darryl Johnson,PG,30,CLE,11,0,28,5,12,.417,0,1,.000,5,11,.455,.417,2,2,1.000,2,0,2,1,0,0,1,3,12
182,Eddie Johnson,SF,36,IND,62,1,1002,180,436,.413,45,128,.352,135,308,.438,.464,70,79,.886,45,108,153,69,20,4,56,104,475
183,Ervin Johnson,C,28,SEA,81,60,1519,180,352,.511,1,3,.333,179,349,.513,.513,85,127,.669,129,304,433,48,40,129,98,245,446
184,Kevin Johnson,PG,29,PHO,56,55,2007,342,674,.507,21,57,.368,321,617,.520,.523,342,398,.859,42,179,221,517,82,13,170,144,1047
185,Larry Johnson,PF,26,CHH,81,81,3274,583,1225,.476,67,183,.366,516,1042,.495,.503,427,564,.757,249,434,683,355,55,43,182,173,1660
186,Magic Johnson*,PF,36,LAL,32,9,958,137,294,.466,22,58,.379,115,236,.487,.503,172,201,.856,40,143,183,220,26,13,103,48,468
187,Charles Jones,PF,38,HOU,46,0,297,6,19,.316,0,0,,6,19,.316,.316,4,13,.308,28,46,74,12,5,24,3,44,16
188,Eddie Jones,SG,24,LAL,70,66,2184,337,685,.492,83,227,.366,254,458,.555,.553,136,184,.739,45,188,233,246,129,45,99,162,893
189,Popeye Jones,PF,25,DAL,68,68,2322,327,733,.446,14,39,.359,313,694,.451,.456,102,133,.767,260,477,737,132,54,27,109,262,770
190,Michael Jordan*,SG,32,CHI,82,82,3090,916,1850,.495,111,260,.427,805,1590,.506,.525,548,657,.834,148,395,543,352,180,42,197,195,2491
191,Reggie Jordan,PG,28,ATL,24,0,247,36,71,.507,0,0,,36,71,.507,.507,22,38,.579,23,29,52,29,12,7,19,30,94
192,Adam Keefe,PF,25,UTA,82,0,1708,180,346,.520,0,4,.000,180,342,.526,.520,139,201,.692,176,279,455,64,51,41,88,174,499
193,Shawn Kemp,PF,26,SEA,79,76,2631,526,937,.561,5,12,.417,521,925,.563,.564,493,664,.742,276,628,904,173,93,127,315,299,1550
194,Tim Kempton,PF,32,ATL,3,0,11,0,0,,0,0,,0,0,,,0,0,,0,2,2,1,0,0,1,5,0
195,Steve Kerr,PG,30,CHI,82,0,1919,244,482,.506,122,237,.515,122,245,.498,.633,78,84,.929,25,85,110,192,63,2,42,109,688
196,Jerome Kersey,SF,33,GSW,76,58,1620,205,500,.410,3,17,.176,202,483,.418,.413,97,147,.660,154,209,363,114,91,45,75,205,510
197,Randolph Keys,SF,29,MIL,69,1,816,87,208,.418,22,71,.310,65,137,.474,.471,36,43,.837,41,84,125,65,32,14,33,139,232
198,Jason Kidd,PG,22,DAL,81,81,3034,493,1293,.381,133,396,.336,360,897,.401,.433,229,331,.692,203,350,553,783,175,26,328,155,1348
199,Chris King,SF,26,VAN,80,66,1930,250,585,.427,44,113,.389,206,472,.436,.465,90,136,.662,102,183,285,104,68,33,103,163,634
200,Frankie King,PG,23,LAL,6,0,20,3,11,.273,0,1,.000,3,10,.300,.273,1,3,.333,1,1,2,2,2,0,2,4,7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Jimmy King,SG,22,TOR,62,1,868,110,255,.431,5,34,.147,105,221,.475,.441,54,77,.701,43,67,110,88,21,13,60,76,279
202,Stacey King,PF,29,MIA,15,0,156,17,36,.472,0,0,,17,36,.472,.472,4,8,.500,9,14,23,2,7,2,18,39,38
203,Joe Kleine,C,34,PHO,56,9,663,71,169,.420,2,7,.286,69,162,.426,.426,20,25,.800,36,96,132,44,13,6,37,113,164
204,Jon Koncak,C,32,ORL,67,35,1288,84,175,.480,3,9,.333,81,166,.488,.489,32,57,.561,63,209,272,51,27,44,41,226,203
205,Toni Kukoc,SF,27,CHI,81,20,2103,386,787,.490,87,216,.403,299,571,.524,.546,206,267,.772,115,208,323,287,64,28,114,150,1065
206,Christian Laettner,C,26,TOT,74,71,2495,442,907,.487,9,39,.231,433,868,.499,.492,324,396,.818,184,354,538,197,71,71,187,276,1217
207,Andrew Lang,C,29,TOT,71,69,2365,353,790,.447,1,5,.200,352,785,.448,.447,125,156,.801,153,302,455,65,42,126,124,241,832
208,Antonio Lang,SF,23,CLE,41,0,367,41,77,.532,0,2,.000,41,75,.547,.532,34,47,.723,17,36,53,12,14,12,24,61,116
209,Eric Leckner,C,29,DET,18,8,155,18,29,.621,0,0,,18,29,.621,.621,8,13,.615,8,26,34,1,2,4,11,30,44
210,Tim Legler,SG,29,WSB,77,0,1775,233,460,.507,128,245,.522,105,215,.488,.646,132,153,.863,29,111,140,136,45,12,45,141,726
211,Voshon Lenard,SG,22,MIA,30,0,323,53,141,.376,36,101,.356,17,40,.425,.504,34,43,.791,12,40,52,31,6,1,23,31,176
212,Cedric Lewis,C,26,WSB,3,0,4,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,0,2,0,1,0,0,0,4
213,Martin Lewis,SF,20,TOR,16,0,189,29,60,.483,2,7,.286,27,53,.509,.500,15,25,.600,15,14,29,3,8,3,14,21,75
214,Alton Lister,C,37,TOT,64,19,735,51,105,.486,0,0,,51,105,.486,.486,41,64,.641,67,213,280,19,6,42,48,136,143
215,Brad Lohaus,PF,31,TOT,55,8,598,71,175,.406,51,122,.418,20,53,.377,.551,4,5,.800,7,57,64,44,10,17,20,70,197
216,Grant Long,PF,29,ATL,82,82,3008,395,838,.471,31,86,.360,364,752,.484,.490,257,337,.763,248,540,788,183,108,34,157,233,1078
217,Luc Longley,C,27,CHI,62,62,1641,242,502,.482,0,0,,242,502,.482,.482,80,103,.777,104,214,318,119,22,84,114,223,564
218,George Lynch,SF,25,LAL,76,6,1012,117,272,.430,4,13,.308,113,259,.436,.438,53,80,.663,82,127,209,51,47,10,40,106,291
219,Sam Mack,SF,25,HOU,31,20,868,121,287,.422,54,135,.400,67,152,.441,.516,39,46,.848,18,80,98,79,22,9,28,75,335
220,Don MacLean,SF,26,DEN,56,5,1107,233,547,.426,14,49,.286,219,498,.440,.439,145,198,.732,62,143,205,89,21,5,68,105,625
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Mark Macon,PG,26,DET,23,0,287,29,67,.433,7,15,.467,22,52,.423,.485,9,11,.818,10,12,22,16,15,0,9,34,74
222,Rick Mahorn,C,37,NJN,50,0,450,43,122,.352,0,1,.000,43,121,.355,.352,34,47,.723,31,79,110,16,14,13,30,72,120
223,Dan Majerle,SF,30,CLE,82,15,2367,303,748,.405,146,414,.353,157,334,.470,.503,120,169,.710,70,235,305,214,81,34,93,131,872
224,Jeff Malone,SG,34,TOT,32,3,510,76,193,.394,5,16,.313,71,177,.401,.407,29,32,.906,8,32,40,26,16,0,22,25,186
225,Karl Malone*,PF,32,UTA,82,82,3113,789,1520,.519,16,40,.400,773,1480,.522,.524,512,708,.723,175,629,804,345,138,56,199,245,2106
226,Danny Manning,PF,29,PHO,33,4,816,178,388,.459,3,14,.214,175,374,.468,.463,82,109,.752,30,113,143,65,38,24,77,121,441
227,Rich Manning,PF,25,VAN,29,0,311,49,113,.434,0,1,.000,49,112,.438,.434,9,14,.643,16,39,55,7,3,6,17,37,107
228,Sarunas Marciulionis*,SG,31,SAC,53,0,1039,176,389,.452,64,157,.408,112,232,.483,.535,155,200,.775,20,57,77,118,52,4,96,112,571
229,Donny Marshall,SF,23,CLE,34,0,208,24,68,.353,7,30,.233,17,38,.447,.404,22,35,.629,9,17,26,7,8,2,7,26,77
230,Donyell Marshall,SF,22,GSW,62,6,934,125,314,.398,28,94,.298,97,220,.441,.443,64,83,.771,65,148,213,49,22,31,48,83,342
231,Cuonzo Martin,SG,24,VAN,4,0,19,3,5,.600,3,3,1.000,0,2,.000,.900,0,2,.000,1,1,2,2,1,0,1,1,9
232,Darrick Martin,PG,24,TOT,59,16,1149,147,362,.406,20,69,.290,127,293,.433,.434,101,120,.842,16,66,82,217,53,3,107,123,415
233,Jamal Mashburn,SF,23,DAL,18,18,669,145,383,.379,35,102,.343,110,281,.391,.424,97,133,.729,37,60,97,50,14,3,55,39,422
234,Anthony Mason,SF,29,NYK,82,82,3457,449,798,.563,0,0,,449,798,.563,.563,298,414,.720,220,544,764,363,69,34,211,246,1196
235,Tony Massenburg,PF,28,TOT,54,28,1463,214,432,.495,0,3,.000,214,429,.499,.495,111,157,.707,127,225,352,30,28,20,73,140,539
236,Vernon Maxwell,PG,30,PHI,75,57,2467,410,1052,.390,146,460,.317,264,592,.446,.459,251,332,.756,39,190,229,330,96,12,215,182,1217
237,Lee Mayberry,PG,25,MIL,82,20,1705,153,364,.420,75,189,.397,78,175,.446,.523,41,68,.603,21,69,90,302,64,10,89,144,422
238,Bob McCann,PF,31,WSB,62,0,653,76,153,.497,1,2,.500,75,151,.497,.500,35,74,.473,46,97,143,24,21,15,42,116,188
239,George McCloud,SF,28,DAL,79,63,2846,530,1281,.414,257,678,.379,273,603,.453,.514,180,224,.804,116,263,379,212,113,38,166,212,1497
240,Clint McDaniel,SG,23,SAC,12,0,71,8,23,.348,2,6,.333,6,17,.353,.391,12,16,.750,3,7,10,7,5,0,2,10,30
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
241,Antonio McDyess,PF,21,DEN,76,75,2280,427,881,.485,0,4,.000,427,877,.487,.485,166,243,.683,229,343,572,75,54,114,154,250,1020
242,Jim McIlvaine,C,23,WSB,80,6,1195,62,145,.428,0,0,,62,145,.428,.428,58,105,.552,66,164,230,11,21,166,36,171,182
243,Derrick McKey,SF,29,IND,75,75,2440,346,712,.486,17,68,.250,329,644,.511,.498,170,221,.769,123,238,361,262,83,44,143,246,879
244,Aaron McKie,SG,23,POR,81,73,2259,337,722,.467,38,117,.325,299,605,.494,.493,152,199,.764,86,218,304,205,92,21,135,205,864
245,Nate McMillan,PG,31,SEA,55,14,1261,100,238,.420,46,121,.380,54,117,.462,.517,29,41,.707,41,169,210,197,95,18,75,143,275
246,Loren Meyer,C,23,DAL,72,21,1266,145,330,.439,3,11,.273,142,319,.445,.444,70,102,.686,114,205,319,57,20,32,67,224,363
247,Anthony Miller,PF,24,LAL,27,0,123,15,35,.429,0,2,.000,15,33,.455,.429,6,10,.600,11,14,25,4,4,1,8,19,36
248,Oliver Miller,PF,25,TOR,76,72,2516,418,795,.526,0,11,.000,418,784,.533,.526,146,221,.661,177,385,562,219,108,143,202,277,982
249,Reggie Miller*,SG,30,IND,76,76,2621,504,1066,.473,168,410,.410,336,656,.512,.552,430,498,.863,38,176,214,253,77,13,189,175,1606
250,Chris Mills,SF,26,CLE,80,80,3060,454,971,.468,79,210,.376,375,761,.493,.508,218,263,.829,112,331,443,188,73,52,121,241,1205
251,Terry Mills,PF,28,DET,82,5,1656,283,675,.419,82,207,.396,201,468,.429,.480,121,157,.771,108,244,352,98,42,20,98,197,769
252,Harold Miner,SG,24,CLE,19,0,136,23,52,.442,2,10,.200,21,42,.500,.462,13,13,1.000,4,8,12,8,0,0,14,23,61
253,Greg Minor,SG,24,BOS,78,47,1761,320,640,.500,7,27,.259,313,613,.511,.505,99,130,.762,93,164,257,146,36,11,78,161,746
254,Sam Mitchell,SF,32,MIN,78,42,2145,303,618,.490,1,18,.056,302,600,.503,.491,237,291,.814,107,232,339,74,49,26,87,220,844
255,Eric Mobley,C,25,TOT,39,4,676,74,138,.536,1,2,.500,73,136,.537,.540,39,87,.448,54,86,140,22,14,24,50,87,188
256,Eric Montross,C,24,BOS,61,59,1432,196,346,.566,0,0,,196,346,.566,.566,50,133,.376,119,233,352,43,19,29,83,181,442
257,Tracy Moore,SG,30,HOU,8,2,190,30,76,.395,13,30,.433,17,46,.370,.480,18,19,.947,10,12,22,6,2,0,8,16,91
258,Chris Morris,SG,30,UTA,66,33,1424,265,606,.437,63,197,.320,202,409,.494,.489,98,127,.772,100,129,229,77,63,20,71,140,691
259,Lawrence Moten,SG,23,VAN,44,3,573,112,247,.453,18,55,.327,94,192,.490,.490,49,75,.653,36,25,61,50,29,8,44,54,291
260,Alonzo Mourning*,C,25,MIA,70,70,2671,563,1076,.523,9,30,.300,554,1046,.530,.527,488,712,.685,218,509,727,159,70,189,262,245,1623
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
261,Chris Mullin*,SF,32,GSW,55,19,1617,269,539,.499,59,150,.393,210,389,.540,.554,137,160,.856,44,115,159,194,75,32,122,127,734
262,Todd Mundt,C,25,TOT,33,0,151,16,41,.390,0,0,,16,41,.390,.390,5,8,.625,11,17,28,3,2,5,3,29,37
263,Eric Murdock,PG,27,TOT,73,14,1673,244,587,.416,45,145,.310,199,442,.450,.454,114,143,.797,26,143,169,327,135,9,132,140,647
264,Gheorghe Muresan,C,24,WSB,76,76,2242,466,798,.584,0,1,.000,466,797,.585,.584,172,278,.619,248,480,728,56,52,172,143,297,1104
265,Lamond Murray,SF,22,LAC,77,32,1816,257,575,.447,37,116,.319,220,459,.479,.479,99,132,.750,89,157,246,84,61,25,108,151,650
266,Tracy Murray,SF,24,TOR,82,37,2458,496,1092,.454,151,358,.422,345,734,.470,.523,182,219,.831,114,238,352,131,87,40,132,208,1325
267,Dikembe Mutombo*,C,29,DEN,74,74,2713,284,569,.499,0,1,.000,284,568,.500,.499,246,354,.695,249,622,871,108,38,332,150,258,814
268,Pete Myers,SG,32,TOT,71,2,1092,91,247,.368,14,58,.241,77,189,.407,.397,80,122,.656,35,105,140,145,34,17,81,132,276
269,Howard Nathan,PG,24,ATL,5,0,15,5,9,.556,0,1,.000,5,8,.625,.556,3,4,.750,0,0,0,2,3,0,8,2,13
270,Johnny Newman,SG,32,MIL,82,82,2690,321,649,.495,61,162,.377,260,487,.534,.542,186,232,.802,66,134,200,154,90,15,108,257,889
271,Ken Norman,SF,31,ATL,34,28,770,127,273,.465,33,84,.393,94,189,.497,.526,17,48,.354,40,92,132,63,15,16,46,68,304
272,Ed O'Bannon,SG,23,NJN,64,29,1253,156,400,.390,10,56,.179,146,344,.424,.403,77,108,.713,65,103,168,63,44,11,62,95,399
273,Shaquille O'Neal,C,23,ORL,54,52,1946,592,1033,.573,1,2,.500,591,1031,.573,.574,249,511,.487,182,414,596,155,34,115,155,193,1434
274,Dan O'Sullivan,C,27,TOR,5,2,139,13,35,.371,0,1,.000,13,34,.382,.371,7,8,.875,13,19,32,2,2,4,5,13,33
275,Charles Oakley,PF,32,NYK,53,51,1775,211,448,.471,7,26,.269,204,422,.483,.479,175,210,.833,162,298,460,137,58,14,104,195,604
276,Hakeem Olajuwon*,C,33,HOU,72,72,2797,768,1494,.514,3,14,.214,765,1480,.517,.515,397,548,.724,176,608,784,257,113,207,247,242,1936
277,Greg Ostertag,C,22,UTA,57,10,661,86,182,.473,0,0,,86,182,.473,.473,36,54,.667,57,118,175,5,5,63,25,91,208
278,Bo Outlaw,PF,24,LAC,80,3,985,107,186,.575,0,3,.000,107,183,.585,.575,72,162,.444,87,113,200,50,44,91,45,127,286
279,Doug Overton,PG,26,DEN,55,0,607,67,178,.376,8,26,.308,59,152,.388,.399,40,55,.727,8,55,63,106,13,5,40,49,182
280,Billy Owens,SF,26,TOT,62,51,1982,323,673,.480,5,18,.278,318,655,.485,.484,157,247,.636,143,268,411,204,49,38,164,192,808
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
281,Robert Pack,PG,26,WSB,31,31,1084,190,444,.428,26,98,.265,164,346,.474,.457,154,182,.846,29,103,132,242,62,1,114,68,560
282,Robert Parish*,C,42,CHH,74,34,1086,120,241,.498,0,0,,120,241,.498,.498,50,71,.704,89,214,303,29,21,54,50,80,290
283,Cherokee Parks,C,23,DAL,64,3,869,101,247,.409,7,26,.269,94,221,.425,.423,41,62,.661,66,150,216,29,25,32,31,100,250
284,Gary Payton*,PG,27,SEA,81,81,3162,618,1276,.484,98,299,.328,520,977,.532,.523,229,306,.748,104,235,339,608,231,19,260,221,1563
285,Anthony Peeler,SG,26,LAL,73,12,1608,272,602,.452,105,254,.413,167,348,.480,.539,61,86,.709,45,92,137,118,59,10,56,139,710
286,Mike Peplowski,C,25,TOT,7,0,17,3,5,.600,0,0,,3,5,.600,.600,1,3,.333,1,3,4,1,1,2,2,10,7
287,Will Perdue,C,30,SAS,80,22,1396,173,331,.523,0,1,.000,173,330,.524,.523,67,125,.536,175,310,485,33,28,75,86,183,413
288,Sam Perkins,PF,34,SEA,82,20,2169,325,797,.408,129,363,.355,196,434,.452,.489,191,241,.793,101,266,367,120,83,48,82,174,970
289,Elliot Perry,PG,26,PHO,81,26,1668,261,549,.475,24,59,.407,237,490,.484,.497,151,194,.778,34,102,136,353,87,5,146,140,697
290,Tim Perry,PF,30,TOT,30,1,254,31,65,.477,4,8,.500,27,57,.474,.508,5,9,.556,21,27,48,8,4,13,10,16,71
291,Chuck Person,SF,31,SAS,80,16,2131,308,705,.437,190,463,.410,118,242,.488,.572,67,104,.644,76,337,413,100,49,26,91,197,873
292,Wesley Person,SG,24,PHO,82,47,2609,390,877,.445,117,313,.374,273,564,.484,.511,148,192,.771,56,265,321,138,55,22,89,148,1045
293,Bobby Phills,SG,26,CLE,72,69,2530,386,826,.467,93,211,.441,293,615,.476,.524,186,240,.775,62,199,261,271,102,27,126,192,1051
294,Eric Piatkowski,SG,25,LAC,65,1,784,98,242,.405,38,114,.333,60,128,.469,.483,67,82,.817,40,63,103,48,24,10,45,83,301
295,Ricky Pierce,SG,36,IND,76,2,1404,264,590,.447,35,104,.337,229,486,.471,.477,174,205,.849,40,96,136,101,57,6,93,188,737
296,Ed Pinckney,PF,32,TOT,74,47,1710,171,335,.510,0,3,.000,171,332,.515,.510,136,179,.760,189,269,458,72,64,28,77,156,478
297,Scottie Pippen*,SF,30,CHI,77,77,2825,563,1216,.463,150,401,.374,413,815,.507,.525,220,324,.679,152,344,496,452,133,57,207,198,1496
298,Olden Polynice,C,31,SAC,81,80,2441,431,818,.527,1,3,.333,430,815,.528,.528,122,203,.601,257,507,764,58,52,66,127,250,985
299,Terry Porter,PG,32,MIN,82,40,2072,269,608,.442,71,226,.314,198,382,.518,.501,164,209,.785,36,176,212,452,89,15,173,154,773
300,Brent Price,PG,27,WSB,81,50,2042,252,534,.472,139,301,.462,113,233,.485,.602,167,191,.874,38,190,228,416,78,4,153,184,810
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Mark Price,PG,31,WSB,7,1,127,18,60,.300,10,30,.333,8,30,.267,.383,10,10,1.000,1,6,7,18,6,0,10,7,56
302,Kevin Pritchard,PG,28,WSB,2,0,22,2,3,.667,1,1,1.000,1,2,.500,.833,2,3,.667,0,2,2,7,2,0,0,3,7
303,Dino Radja,PF,28,BOS,53,52,1984,426,852,.500,0,0,,426,852,.500,.500,191,275,.695,113,409,522,83,48,81,117,161,1043
304,Theo Ratliff,C,22,DET,75,2,1305,128,230,.557,0,1,.000,128,229,.559,.557,85,120,.708,110,187,297,13,16,116,56,144,341
305,Eldridge Recasner,SG,28,HOU,63,27,1275,149,359,.415,81,191,.424,68,168,.405,.528,57,66,.864,31,113,144,170,23,5,61,111,436
306,Bryant Reeves,C,22,VAN,77,63,2460,401,877,.457,0,3,.000,401,874,.459,.457,219,299,.732,178,392,570,109,43,55,157,226,1021
307,Khalid Reeves,PG,23,TOT,51,12,833,95,227,.419,28,91,.308,67,136,.493,.480,61,82,.744,18,61,79,118,37,3,63,115,279
308,Don Reid,PF,22,DET,69,46,997,106,187,.567,0,0,,106,187,.567,.567,51,77,.662,78,125,203,11,47,40,41,199,263
309,J.R. Reid,PF,27,TOT,65,21,1313,160,324,.494,0,1,.000,160,323,.495,.494,107,142,.754,73,182,255,42,43,17,79,187,427
310,Terrence Rencher,PG,22,TOT,36,1,405,33,100,.330,9,29,.310,24,71,.338,.375,31,46,.674,9,35,44,54,16,2,43,37,106
311,Shawn Respert,SG,23,MIL,62,0,845,113,292,.387,42,122,.344,71,170,.418,.459,35,42,.833,28,46,74,68,32,4,42,67,303
312,Jerry Reynolds,SF,33,MIL,19,0,191,21,53,.396,1,10,.100,20,43,.465,.406,13,21,.619,13,20,33,12,15,6,16,20,56
313,Glen Rice,SF,28,CHH,79,79,3142,610,1296,.471,171,403,.424,439,893,.492,.537,319,381,.837,86,292,378,232,91,19,163,217,1710
314,Pooh Richardson,PG,29,LAC,63,61,2013,281,664,.423,94,245,.384,187,419,.446,.494,78,105,.743,35,123,158,340,77,13,95,134,734
315,Mitch Richmond*,SG,30,SAC,81,81,2946,611,1368,.447,225,515,.437,386,853,.453,.529,425,491,.866,54,215,269,255,125,19,220,233,1872
316,Isaiah Rider,SG,24,MIN,75,68,2594,560,1206,.464,102,275,.371,458,931,.492,.507,248,296,.838,99,210,309,213,48,23,201,204,1470
317,Eric Riley,C,25,MIN,25,10,310,35,74,.473,0,1,.000,35,73,.479,.473,22,28,.786,32,44,76,5,8,16,17,42,92
318,Doc Rivers,PG,34,SAS,78,0,1235,108,290,.372,47,137,.343,61,153,.399,.453,48,64,.750,30,108,138,123,73,21,57,175,311
319,Fred Roberts,C,35,LAL,33,1,317,48,97,.495,4,14,.286,44,83,.530,.515,22,28,.786,18,29,47,26,16,4,24,24,122
320,Stanley Roberts,C,25,LAC,51,7,795,141,304,.464,0,0,,141,304,.464,.464,74,133,.556,42,120,162,41,15,39,48,153,356
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
321,Alvin Robertson,SG,33,TOR,77,69,2478,285,607,.470,41,151,.272,244,456,.535,.503,107,158,.677,110,232,342,323,166,36,183,268,718
322,Clifford Robinson,SF,29,POR,78,76,2980,553,1306,.423,178,471,.378,375,835,.449,.492,360,542,.664,123,320,443,190,86,68,194,248,1644
323,David Robinson*,C,30,SAS,82,82,3019,711,1378,.516,3,9,.333,708,1369,.517,.517,626,823,.761,319,681,1000,247,111,271,190,262,2051
324,Glenn Robinson,SF,23,MIL,82,82,3249,627,1382,.454,90,263,.342,537,1119,.480,.486,316,389,.812,136,368,504,293,95,42,282,236,1660
325,James Robinson,PG,25,POR,76,5,1627,229,574,.399,102,284,.359,127,290,.438,.488,89,135,.659,44,113,157,150,34,16,111,146,649
326,Rumeal Robinson,PG,29,POR,43,14,715,92,221,.416,30,79,.380,62,142,.437,.484,33,51,.647,19,59,78,142,26,5,72,79,247
327,Dennis Rodman*,PF,34,CHI,64,57,2088,146,304,.480,3,27,.111,143,277,.516,.485,56,106,.528,356,596,952,160,36,27,138,196,351
328,Lou Roe,SF,23,DET,49,2,372,32,90,.356,2,9,.222,30,81,.370,.367,24,32,.750,30,48,78,15,10,8,17,42,90
329,Carlos Rogers,PF,24,TOR,56,18,1043,178,344,.517,3,21,.143,175,323,.542,.522,71,130,.546,80,90,170,35,25,48,61,87,430
330,Rodney Rogers,SF,24,LAC,67,51,1950,306,641,.477,49,153,.320,257,488,.527,.516,113,180,.628,113,173,286,167,75,35,144,216,774
331,Sean Rooks,C,26,TOT,65,7,1117,144,285,.505,1,7,.143,143,278,.514,.507,135,202,.668,81,174,255,47,23,42,80,141,424
332,Jalen Rose,SG,23,DEN,80,37,2134,290,604,.480,32,108,.296,258,496,.520,.507,191,277,.690,46,214,260,495,53,39,234,229,803
333,Donald Royal,SF,29,ORL,64,7,963,106,216,.491,0,2,.000,106,214,.495,.491,125,164,.762,57,96,153,42,29,15,52,97,337
334,Clifford Rozier,C,23,GSW,59,1,723,79,135,.585,0,2,.000,79,133,.594,.585,26,55,.473,71,100,171,22,19,30,40,135,184
335,Trevor Ruffin,PG,25,PHI,61,23,1551,263,648,.406,104,284,.366,159,364,.437,.486,148,182,.813,21,111,132,269,43,2,149,132,778
336,Stefano Rusconi,PF,27,PHO,7,0,30,3,9,.333,0,0,,3,9,.333,.333,2,5,.400,3,3,6,3,0,2,3,10,8
337,Bryon Russell,SF,25,UTA,59,9,577,56,142,.394,14,40,.350,42,102,.412,.444,48,67,.716,28,62,90,29,29,8,36,66,174
338,Arvydas Sabonis*,C,31,POR,73,21,1735,394,723,.545,39,104,.375,355,619,.574,.572,231,305,.757,147,441,588,130,64,78,154,211,1058
339,John Salley,PF,31,TOT,42,6,673,63,140,.450,0,0,,63,140,.450,.450,59,85,.694,46,94,140,54,19,27,55,110,185
340,Danny Schayes,C,36,MIA,32,6,399,32,94,.340,0,0,,32,94,.340,.340,37,46,.804,29,60,89,9,11,16,23,60,101
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Steve Scheffler,C,28,SEA,35,2,181,24,45,.533,1,5,.200,23,40,.575,.544,9,19,.474,15,18,33,2,6,2,8,25,58
342,Dwayne Schintzius,C,27,IND,33,8,297,49,110,.445,0,0,,49,110,.445,.445,13,21,.619,23,55,78,14,9,12,19,53,111
343,Detlef Schrempf,SF,33,SEA,63,60,2200,360,740,.486,73,179,.408,287,561,.512,.536,287,370,.776,73,255,328,276,56,8,146,179,1080
344,Byron Scott,SG,34,VAN,80,0,1894,271,676,.401,74,221,.335,197,455,.433,.456,203,243,.835,40,152,192,123,63,22,100,126,819
345,Dennis Scott,SF,27,ORL,82,82,3041,491,1117,.440,267,628,.425,224,489,.458,.559,182,222,.820,63,246,309,243,90,29,122,169,1431
