
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
173,Jerome Kersey,SF,27,POR,82,82,2843,519,1085,.478,3,20,.150,516,1065,.485,.480,269,390,.690,251,439,690,188,121,63,144,304,1310
174,Randolph Keys,SF,23,TOT,80,18,1615,293,678,.432,14,43,.326,279,635,.439,.442,101,140,.721,100,153,253,88,68,8,84,224,701
175,Stan Kimbrough,PG,23,DET,10,0,50,7,16,.438,0,0,,7,16,.438,.438,2,2,1.000,4,3,7,5,4,0,4,4,16
176,Bernard King*,SF,33,WSB,82,82,2687,711,1459,.487,3,23,.130,708,1436,.493,.488,412,513,.803,129,275,404,376,51,7,248,230,1837
177,Stacey King,PF,23,CHI,82,2,1777,267,530,.504,0,1,.000,267,529,.505,.504,194,267,.727,169,215,384,87,38,58,119,215,728
178,Greg Kite,C,28,SAC,71,47,1515,101,234,.432,1,1,1.000,100,233,.429,.434,27,54,.500,131,246,377,76,31,51,76,201,230
179,Joe Kleine,C,28,BOS,81,4,1365,176,367,.480,0,4,.000,176,363,.485,.480,83,100,.830,117,238,355,46,15,27,64,170,435
180,Jon Koncak,C,26,ATL,54,28,977,78,127,.614,0,1,.000,78,126,.619,.614,42,79,.532,58,168,226,23,38,34,47,182,198
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Frank Kornet,PF,23,MIL,57,0,438,42,114,.368,5,20,.250,37,94,.394,.390,24,39,.615,25,46,71,21,14,3,23,54,113
182,Larry Krystkowiak,PF,25,MIL,16,7,381,43,118,.364,0,2,.000,43,116,.371,.364,26,33,.788,16,60,76,25,10,2,19,41,112
183,Bill Laimbeer,C,32,DET,81,81,2675,380,785,.484,57,158,.361,323,627,.515,.520,164,192,.854,166,614,780,171,57,84,98,278,981
184,Jerome Lane,PF,23,DEN,67,46,956,145,309,.469,0,5,.000,145,304,.477,.469,44,120,.367,144,217,361,105,53,17,85,189,334
185,Andrew Lang,C,23,PHO,74,0,1011,97,174,.557,0,0,,97,174,.557,.557,64,98,.653,83,188,271,21,22,133,41,171,258
186,Jeff Lebo,SG,23,SAS,4,0,32,2,7,.286,0,0,,2,7,.286,.286,2,2,1.000,2,2,4,3,2,0,1,7,6
187,Eric Leckner,C,23,UTA,77,0,764,125,222,.563,0,0,,125,222,.563,.563,81,109,.743,48,144,192,19,15,23,63,157,331
188,Tim Legler,SG,23,PHO,11,0,83,11,29,.379,0,1,.000,11,28,.393,.379,6,6,1.000,4,4,8,6,2,0,4,12,28
189,Gary Leonard,C,22,MIN,22,0,127,13,31,.419,0,1,.000,13,30,.433,.419,6,14,.429,10,17,27,1,3,9,8,26,32
190,Jim Les,PG,26,TOT,7,0,92,5,14,.357,0,1,.000,5,13,.385,.357,13,17,.765,3,4,7,21,3,0,10,9,23
191,Clifford Lett,PG,24,CHI,4,0,28,2,8,.250,0,0,,2,8,.250,.250,0,0,,0,0,0,1,0,0,2,8,4
192,Fat Lever,SG,29,DEN,79,79,2832,568,1283,.443,36,87,.414,532,1196,.445,.457,271,337,.804,230,504,734,517,168,13,156,172,1443
193,Cliff Levingston,PF,29,ATL,75,5,1706,216,424,.509,1,5,.200,215,419,.513,.511,83,122,.680,113,206,319,80,55,41,49,216,516
194,Ralph Lewis,SG,26,TOT,7,0,26,4,7,.571,0,0,,4,7,.571,.571,2,2,1.000,4,2,6,0,1,0,2,3,10
195,Reggie Lewis,SG,24,BOS,79,54,2522,540,1089,.496,4,15,.267,536,1074,.499,.498,256,317,.808,109,238,347,225,88,63,120,216,1340
196,Todd Lichti,SG,23,DEN,79,4,1326,250,514,.486,0,14,.000,250,500,.500,.486,130,174,.747,49,102,151,116,55,13,95,145,630
197,Alton Lister,C,31,GSW,3,0,40,4,8,.500,0,1,.000,4,7,.571,.500,4,7,.571,5,3,8,2,1,0,0,8,12
198,Lewis Lloyd,SG,30,TOT,21,0,123,30,53,.566,0,0,,30,53,.566,.566,9,16,.563,8,10,18,11,3,0,20,12,69
199,Brad Lohaus,PF,25,TOT,80,41,1943,305,663,.460,47,137,.343,258,526,.490,.495,75,103,.728,98,300,398,168,58,88,109,211,732
200,Grant Long,PF,23,MIA,81,31,1856,257,532,.483,0,3,.000,257,529,.486,.483,172,241,.714,156,246,402,96,91,38,139,300,686
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,John Long,SG,33,ATL,48,19,1030,174,384,.453,10,29,.345,164,355,.462,.466,46,55,.836,26,57,83,85,45,5,75,66,404
202,Sidney Lowe,PG,30,MIN,80,38,1744,73,229,.319,2,9,.222,71,220,.323,.323,39,54,.722,41,122,163,337,73,4,63,114,187
203,John Lucas,PG,36,HOU,49,18,938,109,291,.375,26,87,.299,83,204,.407,.419,42,55,.764,19,71,90,238,45,2,85,59,286
204,Rick Mahorn,PF,31,PHI,75,66,2271,313,630,.497,2,9,.222,311,621,.501,.498,183,256,.715,167,401,568,98,44,103,104,251,811
205,Dan Majerle,SG,24,PHO,73,23,2244,296,698,.424,19,80,.238,277,618,.448,.438,198,260,.762,144,286,430,188,100,32,82,177,809
206,Jeff Malone,SG,28,WSB,75,74,2567,781,1592,.491,1,6,.167,780,1586,.492,.491,257,293,.877,54,152,206,243,48,6,125,116,1820
207,Karl Malone*,PF,26,UTA,82,82,3122,914,1627,.562,16,43,.372,898,1584,.567,.567,696,913,.762,232,679,911,226,121,50,304,259,2540
208,Moses Malone*,C,34,ATL,81,81,2735,517,1077,.480,1,9,.111,516,1068,.483,.481,493,631,.781,364,448,812,130,47,84,232,158,1528
209,Danny Manning,PF,23,LAC,71,42,2269,440,826,.533,0,5,.000,440,821,.536,.533,274,370,.741,142,280,422,187,91,39,188,261,1154
210,Roy Marble,SG,23,ATL,24,0,162,16,58,.276,0,2,.000,16,56,.286,.276,19,29,.655,15,9,24,11,7,1,14,16,51
211,Sarunas Marciulionis*,SG,25,GSW,75,3,1695,289,557,.519,10,39,.256,279,518,.539,.528,317,403,.787,84,137,221,121,94,7,137,230,905
212,Jeff Martin,SG,23,LAC,69,23,1351,170,414,.411,2,15,.133,168,399,.421,.413,91,129,.705,78,81,159,44,41,16,47,97,433
213,Anthony Mason,PF,23,NJN,21,0,108,14,40,.350,0,0,,14,40,.350,.350,9,15,.600,11,23,34,7,2,2,11,20,37
214,Wes Matthews,PG,30,ATL,1,0,13,1,3,.333,0,1,.000,1,2,.500,.333,2,2,1.000,0,0,0,5,0,0,0,0,4
215,Vernon Maxwell,SG,24,TOT,79,12,1987,275,627,.439,28,105,.267,247,522,.473,.461,136,211,.645,50,178,228,296,84,10,143,148,714
216,Bob McCann,SF,25,DAL,10,0,62,7,21,.333,0,0,,7,21,.333,.333,12,14,.857,4,8,12,6,2,2,6,7,26
217,Mel McCants,SF,22,LAL,13,0,65,8,26,.308,0,0,,8,26,.308,.308,6,8,.750,1,5,6,2,3,1,1,11,22
218,George McCloud,SF,22,IND,44,0,413,45,144,.313,13,40,.325,32,104,.308,.358,15,19,.789,12,30,42,45,19,3,36,56,118
219,Tim McCormick,C,27,HOU,18,0,116,10,29,.345,0,0,,10,29,.345,.345,10,19,.526,8,19,27,3,3,1,10,24,30
220,Rodney McCray,SF,28,SAC,82,82,3238,537,1043,.515,11,42,.262,526,1001,.525,.520,273,348,.784,192,477,669,377,60,70,174,176,1358
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Xavier McDaniel,SF,26,SEA,69,67,2432,611,1233,.496,5,17,.294,606,1216,.498,.498,244,333,.733,165,282,447,171,73,36,187,231,1471
222,Mike McGee,SF,30,PHO,14,7,280,42,87,.483,8,23,.348,34,64,.531,.529,10,21,.476,11,25,36,16,8,1,14,28,102
223,Kevin McHale*,PF,32,BOS,82,25,2722,648,1181,.549,23,69,.333,625,1112,.562,.558,393,440,.893,201,476,677,172,30,157,183,250,1712
224,Derrick McKey,SF,23,SEA,80,80,2748,468,949,.493,3,23,.130,465,926,.502,.495,315,403,.782,170,319,489,187,87,81,192,247,1254
225,Carlton McKinney,SG,25,LAC,7,0,104,8,32,.250,0,1,.000,8,31,.258,.250,2,4,.500,4,8,12,7,6,1,7,15,18
226,Nate McMillan,SG,25,SEA,82,69,2338,207,438,.473,11,31,.355,196,407,.482,.485,98,153,.641,127,276,403,598,140,37,187,289,523
227,Mark McNamara,C,30,LAL,33,1,190,38,86,.442,0,0,,38,86,.442,.442,26,40,.650,22,41,63,3,2,1,21,31,102
228,Scott Meents,PF,26,SEA,26,0,148,19,44,.432,0,0,,19,44,.432,.432,17,23,.739,7,23,30,7,4,3,9,12,55
229,Reggie Miller*,SG,24,IND,82,82,3192,661,1287,.514,150,362,.414,511,925,.552,.572,544,627,.868,95,200,295,311,110,18,222,175,2016
230,Sam Mitchell,PF,26,MIN,80,30,2414,372,834,.446,0,9,.000,372,825,.451,.446,268,349,.768,180,282,462,89,66,54,96,301,1012
231,Paul Mokeski,C,33,CLE,38,1,449,63,150,.420,0,1,.000,63,149,.423,.420,25,36,.694,27,72,99,17,8,10,26,76,151
232,Johnny Moore,PG,31,SAS,53,8,516,47,126,.373,8,34,.235,39,92,.424,.405,16,27,.593,16,36,52,82,32,3,39,55,118
233,Chris Morris,SF,24,NJN,80,76,2449,449,1065,.422,61,193,.316,388,872,.445,.450,228,316,.722,194,228,422,143,130,79,185,219,1187
234,Mike Morrison,SG,22,PHO,36,1,153,23,68,.338,2,7,.286,21,61,.344,.353,24,30,.800,7,13,20,11,2,0,23,20,72
235,John Morton,SG,22,CLE,37,3,402,48,161,.298,7,30,.233,41,131,.313,.320,43,62,.694,7,25,32,67,18,4,51,30,146
236,Chris Mullin*,SF,26,GSW,78,78,2830,682,1272,.536,87,234,.372,595,1038,.573,.570,505,568,.889,130,333,463,319,123,45,239,142,1956
237,Tod Murphy,C,26,MIN,82,59,2493,260,552,.471,16,43,.372,244,509,.479,.486,144,203,.709,207,357,564,106,76,60,61,229,680
238,Pete Myers,SG,26,TOT,52,2,751,89,225,.396,0,7,.000,89,218,.408,.396,66,100,.660,33,63,96,135,35,11,76,109,244
239,Larry Nance,PF,30,CLE,62,53,2065,412,807,.511,1,1,1.000,411,806,.510,.511,186,239,.778,162,354,516,161,54,122,110,185,1011
240,Calvin Natt,SF,33,IND,14,0,164,20,31,.645,0,0,,20,31,.645,.645,17,22,.773,10,25,35,9,1,0,5,14,57
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
241,Ed Nealy,PF,29,CHI,46,0,503,37,70,.529,0,2,.000,37,68,.544,.529,30,41,.732,46,92,138,28,16,4,17,67,104
242,Chuck Nevitt,C,30,HOU,3,0,9,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,3,3,1,0,1,2,3,4
243,Johnny Newman,SF,26,NYK,80,69,2277,374,786,.476,45,142,.317,329,644,.511,.504,239,299,.799,60,131,191,180,95,22,143,254,1032
244,Kurt Nimphius,C,31,PHI,38,1,314,38,91,.418,0,1,.000,38,90,.422,.418,14,30,.467,22,39,61,6,4,18,12,45,90
245,Dyron Nix,SF,22,IND,20,0,109,14,39,.359,0,0,,14,39,.359,.359,11,16,.688,8,18,26,5,3,1,7,15,39
246,Ken Norman,SF,25,LAC,70,64,2334,484,949,.510,7,16,.438,477,933,.511,.514,153,242,.632,143,327,470,160,78,59,190,196,1128
247,Charles Oakley,PF,26,NYK,61,61,2196,336,641,.524,0,3,.000,336,638,.527,.524,217,285,.761,258,469,727,146,64,16,165,220,889
248,Hakeem Olajuwon*,C,27,HOU,82,82,3124,806,1609,.501,1,6,.167,805,1603,.502,.501,382,536,.713,299,850,1149,234,174,376,316,314,1995
249,Jawann Oldham,C,32,TOT,6,0,45,3,6,.500,0,0,,3,6,.500,.500,3,7,.429,4,12,16,1,2,3,4,9,9
250,Jose Ortiz,PF,26,UTA,13,0,64,19,42,.452,1,2,.500,18,40,.450,.464,3,5,.600,8,7,15,7,2,1,5,15,42
251,Robert Parish*,C,36,BOS,79,78,2396,505,871,.580,0,0,,505,871,.580,.580,233,312,.747,259,537,796,103,38,69,169,189,1243
252,Zarko Paspalj,SF,23,SAS,28,1,181,27,79,.342,0,1,.000,27,78,.346,.342,18,22,.818,15,15,30,10,3,7,21,37,72
253,Jim Paxson,PG,32,BOS,72,25,1283,191,422,.453,5,20,.250,186,402,.463,.459,73,90,.811,24,53,77,137,33,5,54,115,460
254,John Paxson,PG,29,CHI,82,82,2365,365,708,.516,33,92,.359,332,616,.539,.539,56,68,.824,27,92,119,335,83,6,85,176,819
255,Kenny Payne,SF,23,PHI,35,4,216,47,108,.435,4,10,.400,43,98,.439,.454,16,18,.889,11,15,26,10,7,6,20,37,114
256,Will Perdue,C,24,CHI,77,11,884,111,268,.414,0,5,.000,111,263,.422,.414,72,104,.692,88,126,214,46,19,26,65,150,294
257,Sam Perkins,SF,28,DAL,76,70,2668,435,883,.493,6,28,.214,429,855,.502,.496,330,424,.778,209,363,572,175,88,64,148,225,1206
258,Tim Perry,C,24,PHO,60,18,612,100,195,.513,1,1,1.000,99,194,.510,.515,53,90,.589,79,73,152,17,21,22,47,76,254
259,Chuck Person,SF,25,IND,77,73,2714,605,1242,.487,94,253,.372,511,989,.517,.525,211,270,.781,126,319,445,230,53,20,170,217,1515
260,Jim Petersen,C,27,GSW,43,19,592,60,141,.426,0,1,.000,60,140,.429,.426,52,73,.712,49,111,160,23,17,20,36,103,172
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
261,Drazen Petrovic*,SG,25,POR,77,0,967,207,427,.485,34,74,.459,173,353,.490,.525,135,160,.844,50,61,111,116,23,2,96,134,583
262,Ricky Pierce,SG,30,MIL,59,0,1709,503,987,.510,46,133,.346,457,854,.535,.533,307,366,.839,64,103,167,133,50,7,129,158,1359
263,Ed Pinckney,PF,26,BOS,77,50,1082,135,249,.542,0,1,.000,135,248,.544,.542,92,119,.773,93,132,225,68,34,42,56,126,362
264,Scottie Pippen*,SF,24,CHI,82,82,3148,562,1150,.489,28,112,.250,534,1038,.514,.501,199,295,.675,150,397,547,444,211,101,278,298,1351
265,Olden Polynice,C,25,SEA,79,7,1085,156,289,.540,1,2,.500,155,287,.540,.542,47,99,.475,128,172,300,15,25,21,35,187,360
266,Terry Porter,PG,26,POR,80,80,2781,448,969,.462,89,238,.374,359,731,.491,.508,421,472,.892,59,213,272,726,151,4,245,150,1406
267,Paul Pressey,SG,31,MIL,57,2,1400,239,506,.472,6,43,.140,233,463,.503,.478,144,190,.758,59,113,172,244,71,23,109,149,628
268,Harold Pressley,SF,26,SAC,72,10,1603,240,566,.424,46,148,.311,194,418,.464,.465,110,141,.780,94,215,309,149,58,36,88,148,636
269,Mark Price,PG,25,CLE,73,73,2706,489,1066,.459,152,374,.406,337,692,.487,.530,300,338,.888,66,185,251,666,114,5,214,89,1430
270,Brian Quinnett,SG,23,NYK,31,0,193,19,58,.328,0,2,.000,19,56,.339,.328,2,3,.667,9,19,28,11,3,4,4,27,40
271,Kurt Rambis,PF,31,TOT,74,61,1904,190,373,.509,0,3,.000,190,370,.514,.509,82,127,.646,156,369,525,135,100,37,104,208,462
272,Blair Rasmussen,C,27,DEN,81,55,1995,445,895,.497,0,1,.000,445,894,.498,.497,111,134,.828,174,420,594,82,40,104,75,300,1001
273,J.R. Reid,C,21,CHH,82,82,2757,358,814,.440,0,5,.000,358,809,.443,.440,192,289,.664,199,492,691,101,92,54,172,292,908
274,Robert Reid,SF,34,TOT,72,28,1202,175,447,.391,10,32,.313,165,415,.398,.403,54,86,.628,34,117,151,90,38,16,45,153,414
275,Jerry Reynolds,SF,27,ORL,67,40,1817,309,741,.417,1,14,.071,308,727,.424,.418,239,322,.742,91,232,323,180,93,64,139,162,858
276,Glen Rice,SF,22,MIA,77,60,2311,470,1071,.439,17,69,.246,453,1002,.452,.447,91,124,.734,100,252,352,138,67,27,113,198,1048
277,Pooh Richardson,PG,23,MIN,82,48,2581,426,925,.461,23,83,.277,403,842,.479,.473,63,107,.589,55,162,217,554,133,25,141,143,938
278,Mitch Richmond*,SG,24,GSW,78,78,2799,640,1287,.497,34,95,.358,606,1192,.508,.510,406,469,.866,98,262,360,223,98,24,201,210,1720
279,David Rivers,PG,25,LAC,52,11,724,80,197,.406,0,5,.000,80,192,.417,.406,59,78,.756,30,55,85,155,31,0,88,53,219
280,Doc Rivers,PG,28,ATL,48,44,1526,218,480,.454,24,66,.364,194,414,.469,.479,138,170,.812,47,153,200,264,116,22,98,151,598
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
281,Fred Roberts,PF,29,MIL,82,66,2235,330,666,.495,2,11,.182,328,655,.501,.497,195,249,.783,107,204,311,147,56,25,130,210,857
282,Alvin Robertson,SG,27,MIL,81,81,2599,476,946,.503,4,26,.154,472,920,.513,.505,197,266,.741,230,329,559,445,207,17,217,280,1153
283,Clifford Robinson,PF,23,POR,82,0,1565,298,751,.397,12,44,.273,286,707,.405,.405,138,251,.550,110,198,308,72,53,53,129,226,746
284,David Robinson*,C,24,SAS,82,81,3002,690,1300,.531,0,2,.000,690,1298,.532,.531,613,837,.732,303,680,983,164,138,319,257,259,1993
285,Dennis Rodman*,PF,28,DET,82,43,2377,288,496,.581,1,9,.111,287,487,.589,.582,142,217,.654,336,456,792,72,52,60,90,276,719
286,Tree Rollins,C,34,CLE,48,19,674,57,125,.456,0,1,.000,57,124,.460,.456,11,16,.688,58,95,153,24,13,53,35,83,125
287,Doug Roth,C,22,WSB,42,0,412,37,86,.430,0,1,.000,37,85,.435,.430,7,14,.500,44,76,120,20,8,13,16,70,81
288,Scott Roth,SF,26,MIN,71,3,1061,159,420,.379,18,52,.346,141,368,.383,.400,150,201,.746,34,78,112,115,51,6,85,144,486
289,Jim Rowinski,PF,29,MIA,14,0,112,14,32,.438,0,0,,14,32,.438,.438,22,26,.846,17,12,29,5,1,2,10,19,50
290,Brian Rowsom,PF,24,CHH,44,2,559,78,179,.436,1,2,.500,77,177,.435,.439,68,83,.819,44,87,131,22,18,11,25,58,225
291,Donald Royal,SF,23,MIN,66,0,746,117,255,.459,0,1,.000,117,254,.461,.459,153,197,.777,69,68,137,43,32,8,81,107,387
292,Delaney Rudd,PG,27,UTA,77,2,850,111,259,.429,16,56,.286,95,203,.468,.459,35,53,.660,12,43,55,177,22,1,88,81,273
293,John Salley,PF,25,DET,82,12,1914,209,408,.512,1,4,.250,208,404,.515,.513,174,244,.713,154,285,439,67,51,153,97,282,593
294,Ralph Sampson*,C,29,SAC,26,7,417,48,129,.372,1,4,.250,47,125,.376,.376,12,23,.522,11,73,84,28,14,22,34,66,109
295,Jeff Sanders,PF,24,CHI,31,0,182,13,40,.325,0,0,,13,40,.325,.325,2,4,.500,17,22,39,9,4,4,15,27,28
296,Mike Sanders,SF,29,IND,82,13,1531,225,479,.470,5,14,.357,220,465,.473,.475,55,75,.733,78,152,230,89,43,23,79,220,510
297,Danny Schayes,C,30,DEN,53,22,1194,163,330,.494,0,4,.000,163,326,.500,.494,225,264,.852,117,225,342,61,41,45,72,200,551
298,Detlef Schrempf,PF,27,IND,78,18,2573,424,822,.516,17,48,.354,407,774,.526,.526,402,490,.820,149,471,620,247,59,16,180,271,1267
299,Byron Scott,SG,28,LAL,77,77,2593,472,1005,.470,93,220,.423,379,785,.483,.516,160,209,.766,51,191,242,274,77,31,122,180,1197
300,Rony Seikaly,C,24,MIA,74,72,2409,486,968,.502,0,1,.000,486,967,.503,.502,256,431,.594,253,513,766,78,78,124,236,258,1228
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Brad Sellers,PF,27,TOT,59,0,700,103,254,.406,0,5,.000,103,249,.414,.406,58,73,.795,39,50,89,33,17,22,46,74,264
302,Charles Shackleford,C,23,NJN,70,37,1557,247,535,.462,0,1,.000,247,534,.463,.462,79,115,.687,180,299,479,56,40,35,116,183,573
303,John Shasky,C,25,GSW,14,0,51,4,14,.286,0,0,,4,14,.286,.286,2,6,.333,4,9,13,1,1,2,2,10,10
304,Purvis Short,SF,32,NJN,82,24,2213,432,950,.455,10,35,.286,422,915,.461,.460,198,237,.835,101,147,248,145,66,20,119,202,1072
305,Dexter Shouse,PG,26,PHI,3,0,18,0,4,.000,0,1,.000,0,3,.000,.000,0,0,,0,0,0,2,1,1,2,2,0
306,Jerry Sichting,PG,33,TOT,35,8,496,50,125,.400,3,12,.250,47,113,.416,.412,18,22,.818,3,16,19,94,16,2,22,40,121
307,Jack Sikma,C,34,MIL,71,70,2250,344,827,.416,68,199,.342,276,628,.439,.457,230,260,.885,109,383,492,229,76,48,139,244,986
308,Scott Skiles,PG,25,ORL,70,32,1460,190,464,.409,52,132,.394,138,332,.416,.466,104,119,.874,23,136,159,334,36,4,90,126,536
309,Charles Smith,PG,22,BOS,60,0,519,59,133,.444,0,7,.000,59,126,.468,.444,53,76,.697,14,55,69,103,35,3,36,75,171
310,Charles Smith,PF,24,LAC,78,76,2732,595,1145,.520,1,12,.083,594,1133,.524,.520,454,572,.794,177,347,524,114,86,119,162,294,1645
311,Derek Smith,SF,28,PHI,75,7,1405,261,514,.508,16,36,.444,245,478,.513,.523,130,186,.699,62,110,172,109,35,20,85,198,668
312,Kenny Smith,PG,24,TOT,79,51,2421,378,811,.466,26,83,.313,352,728,.484,.482,161,196,.821,18,139,157,445,79,8,169,143,943
313,Larry Smith,PF,32,HOU,74,0,1300,101,213,.474,0,2,.000,101,211,.479,.474,20,55,.364,180,272,452,69,56,28,70,203,222
314,Michael Smith,PF,24,BOS,65,7,620,136,286,.476,2,28,.071,134,258,.519,.479,53,64,.828,40,60,100,79,9,1,54,51,327
315,Otis Smith,SF,26,ORL,65,35,1644,348,708,.492,10,40,.250,338,668,.506,.499,169,222,.761,117,183,300,147,76,57,102,174,875
316,Rik Smits,C,23,IND,82,82,2404,515,967,.533,0,1,.000,515,966,.533,.533,241,297,.811,135,377,512,142,45,169,143,328,1271
317,Mike Smrek,C,27,GSW,13,3,107,10,24,.417,0,0,,10,24,.417,.417,1,6,.167,11,23,34,1,4,11,9,18,21
318,Rory Sparrow,PG,31,MIA,82,25,1756,210,510,.412,8,40,.200,202,470,.430,.420,59,77,.766,37,101,138,298,49,4,99,140,487
319,John Stockton*,PG,27,UTA,78,78,2915,472,918,.514,47,113,.416,425,805,.528,.540,354,432,.819,57,149,206,1134,207,18,272,233,1345
320,Greg Stokes,PF,26,SAC,11,0,34,1,9,.111,0,0,,1,9,.111,.111,2,2,1.000,2,3,5,0,0,0,3,8,4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
321,Rod Strickland,PG,23,TOT,82,24,2140,343,756,.454,8,30,.267,335,726,.461,.459,174,278,.626,90,169,259,468,127,14,170,160,868
322,Jon Sundvold,SG,28,MIA,63,2,867,148,363,.408,44,100,.440,104,263,.395,.468,44,52,.846,15,56,71,102,25,0,52,69,384
323,Roy Tarpley,PF,25,DAL,45,35,1648,314,696,.451,0,6,.000,314,690,.455,.451,130,172,.756,189,400,589,67,79,70,117,160,758
324,Jay Taylor,SG,22,NJN,17,0,114,21,52,.404,3,13,.231,18,39,.462,.433,6,9,.667,5,6,11,5,5,3,10,9,51
325,Leonard Taylor,PF,23,GSW,10,0,37,0,6,.000,0,1,.000,0,5,.000,.000,11,16,.688,4,8,12,1,0,0,5,4,11
326,Terry Teagle,SF,29,GSW,82,49,2376,538,1122,.480,3,14,.214,535,1108,.483,.481,244,294,.830,114,253,367,155,91,15,144,231,1323
327,Reggie Theus,SG,32,ORL,76,71,2350,517,1178,.439,26,105,.248,491,1073,.458,.450,378,443,.853,75,146,221,407,60,12,226,194,1438
328,Isiah Thomas*,PG,28,DET,81,81,2993,579,1322,.438,42,136,.309,537,1186,.453,.454,292,377,.775,74,234,308,765,139,19,322,206,1492
329,Billy Thompson,SF,26,MIA,79,45,2142,375,727,.516,2,4,.500,373,723,.516,.517,115,185,.622,238,313,551,166,54,89,156,237,867
330,LaSalle Thompson,C,28,IND,82,60,2126,223,471,.473,1,5,.200,222,466,.476,.475,107,134,.799,175,455,630,106,65,71,150,313,554
331,Mychal Thompson,C,35,LAL,70,70,1883,281,562,.500,0,0,,281,562,.500,.500,144,204,.706,173,304,477,43,33,73,79,207,706
332,Bob Thornton,PF,27,PHI,56,0,592,48,112,.429,1,3,.333,47,109,.431,.433,26,51,.510,45,88,133,17,20,12,35,105,123
333,Otis Thorpe,PF,27,HOU,82,82,2947,547,998,.548,0,10,.000,547,988,.554,.548,307,446,.688,258,476,734,261,66,24,229,270,1401
334,Sedale Threatt,PG,28,SEA,65,18,1481,303,599,.506,8,32,.250,295,567,.520,.513,130,157,.828,43,72,115,216,65,8,77,164,744
335,Wayman Tisdale,PF,25,SAC,79,79,2937,726,1383,.525,0,6,.000,726,1377,.527,.525,306,391,.783,185,410,595,108,54,54,153,251,1758
336,Tom Tolbert,PF,24,GSW,70,21,1347,218,442,.493,5,18,.278,213,424,.502,.499,175,241,.726,122,241,363,58,23,25,79,191,616
337,Sedric Toney,PG,27,TOT,64,9,968,87,250,.348,23,63,.365,64,187,.342,.394,67,83,.807,14,46,60,174,33,0,73,106,264
338,Kelly Tripucka,SF,30,CHH,79,73,2404,442,1029,.430,38,104,.365,404,925,.437,.448,310,351,.883,82,240,322,224,75,16,176,220,1232
339,Trent Tucker,SG,30,NYK,81,2,1725,253,606,.417,95,245,.388,158,361,.438,.496,66,86,.767,57,117,174,173,74,8,73,159,667
340,Andre Turner,PG,25,TOT,11,0,115,11,38,.289,0,2,.000,11,36,.306,.289,4,4,1.000,4,4,8,23,8,0,12,6,26
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Henry Turner,PF,23,SAC,36,1,315,58,122,.475,0,3,.000,58,119,.487,.475,40,65,.615,22,28,50,22,17,7,26,40,156
342,Jeff Turner,PF,27,ORL,60,15,1105,132,308,.429,2,10,.200,130,298,.436,.432,42,54,.778,52,175,227,53,23,12,61,161,308
343,Melvin Turpin,C,29,WSB,59,12,818,110,209,.526,0,2,.000,110,207,.531,.526,56,71,.789,88,133,221,27,15,47,45,135,276
344,Kelvin Upshaw,SG,27,TOT,40,0,387,64,146,.438,4,15,.267,60,131,.458,.452,28,37,.757,9,32,41,54,27,1,27,53,160
