
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
174,Allan Houston,SG,25,NYK,81,81,2681,437,1032,.423,148,384,.385,289,648,.446,.495,175,218,.803,43,197,240,179,41,18,167,233,1197
175,Juwan Howard,SF,23,WSB,82,82,3324,638,1313,.486,0,2,.000,638,1311,.487,.486,294,389,.756,202,450,652,311,93,23,246,259,1570
176,Stephen Howard,SF,26,TOT,49,0,418,62,108,.574,0,0,,62,108,.574,.574,52,81,.642,29,56,85,11,19,12,25,62,176
177,Lindsey Hunter,PG,26,DET,82,76,3023,421,1042,.404,166,468,.355,255,574,.444,.484,158,203,.778,59,174,233,154,129,24,96,206,1166
178,Bobby Hurley,PG,25,SAC,49,12,632,46,125,.368,14,45,.311,32,80,.400,.424,37,53,.698,9,29,38,146,27,3,55,53,143
179,Allen Iverson,PG,21,PHI,76,74,3045,625,1504,.416,155,455,.341,470,1049,.448,.467,382,544,.702,115,197,312,567,157,24,337,233,1787
180,Jaren Jackson,SG,29,WSB,75,0,1133,134,329,.407,53,158,.335,81,171,.474,.488,53,69,.768,31,101,132,65,45,16,60,131,374
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Jim Jackson,SG-SF,26,TOT,77,77,2831,444,1029,.431,86,247,.348,358,782,.458,.473,252,310,.813,132,279,411,316,86,32,208,194,1226
182,Mark Jackson,PG,31,TOT,82,82,3054,289,679,.426,66,178,.371,223,501,.445,.474,168,213,.789,91,304,395,935,97,12,274,161,812
183,Henry James,PF,31,ATL,53,15,945,125,306,.408,76,181,.420,49,125,.392,.533,30,36,.833,27,54,81,21,11,1,29,98,356
184,Chris Jent,SF,27,NYK,3,0,10,2,6,.333,2,3,.667,0,3,.000,.500,0,0,,1,0,1,1,0,0,0,2,6
185,Avery Johnson,PG,31,SAS,76,76,2472,327,685,.477,6,26,.231,321,659,.487,.482,140,203,.690,32,115,147,513,96,15,146,158,800
186,Eddie Johnson,SF,37,TOT,52,2,913,160,362,.442,49,131,.374,111,231,.481,.510,55,68,.809,27,111,138,52,15,2,47,81,424
187,Ervin Johnson,C,29,DEN,82,82,2599,243,467,.520,0,2,.000,243,465,.523,.520,96,156,.615,231,682,913,71,65,227,118,288,582
188,Kevin Johnson,PG,30,PHO,70,70,2658,441,890,.496,89,202,.441,352,688,.512,.546,439,515,.852,54,199,253,653,102,12,217,141,1410
189,Larry Johnson,SF,27,NYK,76,76,2613,376,735,.512,34,105,.324,342,630,.543,.535,190,274,.693,165,228,393,174,64,36,136,249,976
190,Charles Jones,PF,39,HOU,12,0,93,2,5,.400,0,0,,2,5,.400,.400,0,0,,5,8,13,3,2,4,0,8,4
191,Eddie Jones,SG,25,LAL,80,80,2998,473,1081,.438,152,389,.391,321,692,.464,.508,276,337,.819,90,236,326,270,189,49,169,226,1374
192,Popeye Jones,PF,26,TOR,79,61,2421,258,537,.480,1,13,.077,257,524,.490,.481,99,121,.818,270,410,680,84,58,39,116,269,616
193,Michael Jordan*,SG,33,CHI,82,82,3106,920,1892,.486,111,297,.374,809,1595,.507,.516,480,576,.833,113,369,482,352,140,44,166,156,2431
194,Reggie Jordan,SG,29,TOT,19,0,130,16,26,.615,0,0,,16,26,.615,.615,8,17,.471,11,16,27,12,7,3,8,15,40
195,Adam Keefe,C,26,UTA,62,0,915,82,160,.513,0,1,.000,82,159,.516,.513,71,103,.689,75,141,216,32,30,13,45,97,235
196,Shawn Kemp,PF,27,SEA,81,75,2750,526,1032,.510,12,33,.364,514,999,.515,.516,452,609,.742,275,532,807,156,125,81,280,320,1516
197,Tim Kempton,PF,33,SAS,10,0,59,1,5,.200,0,0,,1,5,.200,.200,2,2,1.000,3,5,8,2,1,1,7,4,4
198,Steve Kerr,PG,31,CHI,82,0,1861,249,467,.533,110,237,.464,139,230,.604,.651,54,67,.806,29,101,130,175,67,3,43,98,662
199,Jerome Kersey,SF,34,LAL,70,44,1766,194,449,.432,17,65,.262,177,384,.461,.451,71,118,.602,112,251,363,89,119,49,74,219,476
200,Jason Kidd,PG,23,TOT,55,45,1964,213,529,.403,61,165,.370,152,364,.418,.460,112,165,.679,64,185,249,496,124,20,142,114,599
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Frankie King,SG,24,PHI,7,0,59,7,17,.412,1,2,.500,6,15,.400,.441,5,5,1.000,4,10,14,5,4,0,3,7,20
202,Jimmy King,SG,23,DEN,2,0,22,2,6,.333,0,0,,2,6,.333,.333,2,4,.500,2,0,2,2,3,0,1,2,6
203,Stacey King,C,30,TOT,11,0,103,11,22,.500,0,0,,11,22,.500,.500,2,7,.286,11,16,27,1,2,1,6,14,24
204,Kerry Kittles,SG,22,NJN,82,57,3012,507,1189,.426,158,419,.377,349,770,.453,.493,175,227,.771,106,213,319,249,157,35,127,165,1347
205,Joe Kleine,C,35,TOT,59,10,848,69,170,.406,2,3,.667,67,167,.401,.412,28,38,.737,62,141,203,35,17,18,41,110,168
206,Travis Knight,C,22,LAL,71,14,1156,140,275,.509,0,0,,140,275,.509,.509,62,100,.620,130,189,319,39,31,58,49,170,342
207,Larry Krystkowiak,PF,32,LAL,3,0,11,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,2,3,5,3,2,0,1,3,3
208,Toni Kukoc,SF,28,CHI,57,15,1610,285,605,.471,50,151,.331,235,454,.518,.512,134,174,.770,94,167,261,256,60,29,91,97,754
209,Christian Laettner,PF,27,ATL,82,82,3140,548,1128,.486,31,88,.352,517,1040,.497,.500,359,440,.816,212,508,720,223,102,64,218,277,1486
210,Andrew Lang,C,30,MIL,52,52,1194,115,248,.464,0,0,,115,248,.464,.464,44,61,.721,94,184,278,25,26,47,39,140,274
211,Antonio Lang,PF,24,CLE,64,1,843,68,162,.420,0,6,.000,68,156,.436,.420,35,48,.729,52,75,127,33,33,30,50,111,171
212,Priest Lauderdale,C,23,ATL,35,0,180,49,89,.551,0,1,.000,49,88,.557,.551,13,23,.565,16,27,43,12,1,9,37,39,111
213,Eric Leckner,C,30,TOT,20,1,126,14,33,.424,0,0,,14,33,.424,.424,6,12,.500,5,31,36,5,3,2,10,35,34
214,Tim Legler,SG,30,WSB,15,0,182,15,48,.313,8,29,.276,7,19,.368,.396,6,7,.857,0,21,21,7,3,5,9,21,44
215,Voshon Lenard,SG,23,MIA,73,47,2111,314,684,.459,183,442,.414,131,242,.541,.593,86,105,.819,38,179,217,161,50,18,109,168,897
216,Martin Lewis,SF,21,TOR,9,0,50,6,14,.429,1,3,.333,5,11,.455,.464,1,2,.500,4,2,6,4,1,2,1,8,14
217,Alton Lister,C,38,BOS,53,2,516,32,77,.416,0,0,,32,77,.416,.416,23,31,.742,66,102,168,13,8,14,30,95,87
218,Randy Livingston,PG,21,HOU,64,0,981,100,229,.437,9,22,.409,91,207,.440,.456,42,65,.646,32,62,94,155,39,12,102,107,251
219,Horacio Llamas Grey,C,23,PHO,20,2,101,15,28,.536,0,0,,15,28,.536,.536,4,8,.500,4,14,18,4,10,5,11,25,34
220,Brad Lohaus,PF,32,TOR,6,0,45,4,15,.267,2,7,.286,2,8,.250,.333,0,0,,1,6,7,1,1,0,1,6,10
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Grant Long,PF,30,DET,65,24,1166,123,275,.447,17,47,.362,106,228,.465,.478,63,84,.750,88,134,222,39,43,6,48,106,326
222,John Long,SG,40,TOR,32,0,370,46,117,.393,12,34,.353,34,83,.410,.444,25,28,.893,6,34,40,21,9,2,24,28,129
223,Luc Longley,C,28,CHI,59,59,1472,221,485,.456,0,2,.000,221,483,.458,.456,95,120,.792,121,211,332,141,23,66,111,191,537
224,George Lynch,SF,26,VAN,41,27,1059,137,291,.471,8,31,.258,129,260,.496,.485,60,97,.619,98,163,261,76,63,17,64,97,342
225,Sam Mack,SF,26,HOU,52,10,904,105,262,.401,47,142,.331,58,120,.483,.490,35,42,.833,20,86,106,58,29,6,42,67,292
226,Don MacLean,SF,27,PHI,37,2,733,163,365,.447,12,38,.316,151,327,.462,.463,64,97,.660,41,99,140,37,12,10,47,71,402
227,Rick Mahorn,C,38,DET,22,7,218,20,54,.370,0,1,.000,20,53,.377,.370,16,22,.727,19,34,53,6,4,3,10,34,56
228,Dan Majerle,SF,31,MIA,36,26,1264,141,347,.406,68,201,.338,73,146,.500,.504,40,59,.678,45,117,162,116,54,14,50,75,390
229,Karl Malone*,PF,33,UTA,82,82,2998,864,1571,.550,0,13,.000,864,1558,.555,.550,521,690,.755,193,616,809,368,113,48,233,217,2249
230,Matt Maloney,PG,25,HOU,82,82,2386,271,615,.441,154,381,.404,117,234,.500,.566,71,93,.763,19,141,160,303,82,1,122,125,767
231,Danny Manning,PF,30,PHO,77,17,2134,426,795,.536,7,36,.194,419,759,.552,.540,181,251,.721,137,332,469,173,81,74,161,268,1040
232,Rich Manning,PF,26,TOT,26,2,201,32,82,.390,2,4,.500,30,78,.385,.402,9,14,.643,16,23,39,3,4,2,7,29,75
233,Stephon Marbury,PG,19,MIN,67,64,2324,355,871,.408,102,288,.354,253,583,.434,.466,245,337,.727,54,130,184,522,67,19,210,159,1057
234,Sarunas Marciulionis*,SG,32,DEN,17,0,255,38,101,.376,11,30,.367,27,71,.380,.431,29,36,.806,12,18,30,25,12,1,40,38,116
235,Donny Marshall,SF,24,CLE,56,0,548,52,160,.325,33,87,.379,19,73,.260,.428,38,54,.704,22,48,70,24,24,3,32,60,175
236,Donyell Marshall,SF,23,GSW,61,20,1022,174,421,.413,35,111,.315,139,310,.448,.455,61,98,.622,92,184,276,54,25,46,55,96,444
237,Cuonzo Martin,SG,25,MIL,3,0,13,0,7,.000,0,2,.000,0,5,.000,.000,0,0,,1,0,1,1,0,0,1,1,0
238,Darrick Martin,PG,25,LAC,82,64,1820,292,718,.407,91,234,.389,201,484,.415,.470,218,250,.872,26,87,113,339,57,2,127,165,893
239,Jamal Mashburn,SF,24,TOT,69,51,2164,286,743,.385,90,277,.325,196,466,.421,.445,160,228,.702,69,225,294,204,78,12,114,186,822
240,Anthony Mason,PF,30,CHH,73,73,3143,433,825,.525,1,3,.333,432,822,.526,.525,319,428,.745,186,643,829,414,76,33,165,202,1186
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
241,Tony Massenburg,PF,29,NJN,79,49,1954,219,452,.485,0,1,.000,219,451,.486,.485,130,206,.631,222,295,517,23,38,50,91,217,568
242,Vernon Maxwell,SG,31,SAS,72,31,2068,340,906,.375,115,372,.309,225,534,.421,.439,134,180,.744,27,132,159,153,87,19,121,168,929
243,Lee Mayberry,PG,26,VAN,80,38,1952,149,370,.403,83,221,.376,66,149,.443,.515,29,46,.630,29,105,134,329,60,8,90,159,410
244,Walter McCarty,PF,22,NYK,35,0,192,26,68,.382,4,14,.286,22,54,.407,.412,8,14,.571,8,15,23,13,7,9,17,38,64
245,Amal McCaskill,C,23,ORL,17,1,109,10,32,.313,0,2,.000,10,30,.333,.313,8,12,.667,4,18,22,7,3,5,11,7,28
246,George McCloud,SF,29,TOT,64,28,1493,238,578,.412,99,254,.390,139,324,.429,.497,83,101,.822,36,143,179,109,61,8,61,126,658
247,Xavier McDaniel,PF,33,NJN,62,5,1170,138,355,.389,5,25,.200,133,330,.403,.396,65,89,.730,124,194,318,65,36,17,70,144,346
248,Antonio McDyess,PF,22,DEN,74,73,2565,536,1157,.463,6,35,.171,530,1122,.472,.466,274,387,.708,155,382,537,106,62,126,199,276,1352
249,Jim McIlvaine,C,24,SEA,82,79,1477,130,276,.471,1,7,.143,129,269,.480,.473,53,107,.495,132,198,330,23,39,164,62,247,314
250,Jeff McInnis,PG,22,DEN,13,0,117,23,49,.469,12,26,.462,11,23,.478,.592,7,10,.700,2,4,6,18,2,1,13,16,65
251,Derrick McKey,SF,30,IND,50,49,1449,148,379,.391,15,58,.259,133,321,.414,.410,89,123,.724,80,161,241,135,47,30,83,141,400
252,Aaron McKie,SG,24,TOT,83,11,1625,150,365,.411,41,103,.398,109,262,.416,.467,92,110,.836,40,181,221,161,77,22,90,130,433
253,Nate McMillan,PG,32,SEA,37,2,798,61,149,.409,28,84,.333,33,65,.508,.503,19,29,.655,15,103,118,140,58,6,32,78,169
254,Loren Meyer,PF,24,TOT,54,33,708,108,244,.443,4,7,.571,104,237,.439,.451,46,64,.719,53,92,145,19,11,15,62,125,266
255,Anthony Miller,PF,25,ATL,1,0,14,0,5,.000,0,0,,0,5,.000,.000,0,0,,2,5,7,0,0,0,0,2,0
256,Oliver Miller,C,26,TOT,61,8,1152,123,238,.517,0,2,.000,123,236,.521,.517,48,79,.608,105,201,306,87,47,63,90,181,294
257,Reggie Miller*,SG,31,IND,81,81,2966,552,1244,.444,229,536,.427,323,708,.456,.536,418,475,.880,53,233,286,273,75,25,166,172,1751
258,Chris Mills,SF,27,CLE,80,79,3167,405,894,.453,86,220,.391,319,674,.473,.501,176,209,.842,118,379,497,198,86,41,120,222,1072
259,Terry Mills,PF,29,DET,79,5,1997,312,702,.444,175,415,.422,137,287,.477,.569,58,70,.829,68,309,377,99,35,27,85,161,857
260,Greg Minor,SF,25,BOS,23,15,547,94,196,.480,1,8,.125,93,188,.495,.482,31,36,.861,30,50,80,34,15,2,22,45,220
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
261,Sam Mitchell,SF,33,MIN,82,5,2044,269,603,.446,4,25,.160,265,578,.458,.449,224,295,.759,112,214,326,79,51,20,93,232,766
262,Eric Mobley,C,26,VAN,28,8,307,28,63,.444,0,0,,28,63,.444,.444,16,30,.533,30,28,58,14,5,10,29,44,72
263,Eric Montross,C,25,TOT,78,77,1828,159,349,.456,0,0,,159,349,.456,.456,21,62,.339,181,337,518,61,20,73,77,268,339
264,Tracy Moore,SG,31,HOU,27,1,237,33,85,.388,11,43,.256,22,42,.524,.453,22,31,.710,11,15,26,20,5,0,14,19,99
265,Chris Morris,SF,31,UTA,73,1,977,122,299,.408,31,113,.274,91,186,.489,.460,39,54,.722,37,125,162,43,29,24,45,121,314
266,Lawrence Moten,SG,24,VAN,67,18,1214,171,441,.388,41,141,.291,130,300,.433,.434,64,99,.646,43,76,119,129,48,24,81,83,447
267,Alonzo Mourning*,C,26,MIA,66,65,2320,473,885,.534,1,9,.111,472,876,.539,.535,363,565,.642,189,467,656,104,56,189,226,272,1310
268,Chris Mullin*,SF,33,GSW,79,63,2733,438,792,.553,83,202,.411,355,590,.602,.605,184,213,.864,75,242,317,322,130,33,192,155,1143
269,Eric Murdock,PG,28,DEN,12,0,114,15,33,.455,4,10,.400,11,23,.478,.515,11,12,.917,1,10,11,24,9,2,11,9,45
270,Gheorghe Muresan,C,25,WSB,73,69,1849,327,541,.604,0,0,,327,541,.604,.604,123,199,.618,141,340,481,29,43,96,117,230,777
271,Lamond Murray,SF,23,LAC,74,1,1295,181,435,.416,31,91,.341,150,344,.436,.452,156,211,.739,85,148,233,57,53,29,86,113,549
272,Tracy Murray,SF,25,WSB,82,1,1814,288,678,.425,106,300,.353,182,378,.481,.503,135,161,.839,84,169,253,78,69,19,86,150,817
273,Dikembe Mutombo*,C,30,ATL,80,80,2973,380,721,.527,0,0,,380,721,.527,.527,306,434,.705,268,661,929,110,49,264,186,249,1066
274,Martin Muursepp,PF,22,TOT,42,0,348,54,131,.412,4,24,.167,50,107,.467,.427,44,70,.629,35,32,67,20,12,11,18,58,156
275,Steve Nash,PG,22,PHO,65,2,684,74,175,.423,23,55,.418,51,120,.425,.489,42,51,.824,16,47,63,138,20,0,63,92,213
276,Ruben Nembhard,SG-PG,24,TOT,10,0,113,16,37,.432,0,6,.000,16,31,.516,.432,8,10,.800,3,5,8,17,9,0,8,12,40
277,Ivano Newbill,PF,26,ATL,72,2,850,40,91,.440,0,0,,40,91,.440,.440,20,52,.385,76,128,204,24,28,15,42,115,100
278,Johnny Newman,SF,33,MIL,82,4,2060,246,547,.450,34,98,.347,212,449,.472,.481,189,247,.765,66,120,186,116,73,17,115,257,715
279,Gaylon Nickerson,SG,27,TOT,4,0,42,4,12,.333,0,2,.000,4,10,.400,.333,7,7,1.000,1,4,5,1,1,1,1,1,15
280,Ken Norman,SF,32,ATL,17,0,220,27,94,.287,6,38,.158,21,56,.375,.319,4,12,.333,8,31,39,12,7,3,18,17,64
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
281,Moochie Norris,PG,23,VAN,8,0,89,4,22,.182,2,10,.200,2,12,.167,.227,2,5,.400,3,9,12,23,4,0,5,5,12
282,Ed O'Bannon,SF,24,TOT,64,5,809,93,279,.333,18,70,.257,75,209,.359,.366,31,35,.886,50,98,148,39,29,12,20,97,235
283,Jermaine O'Neal,PF,18,POR,45,0,458,69,153,.451,0,1,.000,69,152,.454,.451,47,78,.603,39,85,124,8,2,26,27,46,185
284,Shaquille O'Neal,C,24,LAL,51,51,1941,552,991,.557,0,4,.000,552,987,.559,.557,232,479,.484,195,445,640,159,46,147,146,180,1336
285,Charles Oakley,PF,33,NYK,80,80,2873,339,694,.488,5,19,.263,334,675,.495,.492,181,224,.808,246,535,781,221,111,21,171,305,864
286,Hakeem Olajuwon*,C,34,HOU,78,78,2852,727,1426,.510,5,16,.313,722,1410,.512,.512,351,446,.787,173,543,716,236,117,173,281,249,1810
287,Jimmy Oliver,SG,27,TOR,4,0,43,4,13,.308,1,6,.167,3,7,.429,.346,2,2,1.000,1,4,5,1,2,0,3,2,11
288,Greg Ostertag,C,23,UTA,77,70,1818,210,408,.515,0,4,.000,210,404,.520,.515,139,205,.678,180,385,565,27,24,152,74,233,559
289,Bo Outlaw,PF,25,LAC,82,25,2195,254,417,.609,0,8,.000,254,409,.621,.609,117,232,.504,174,280,454,157,94,142,107,227,625
290,Doug Overton,PG,27,PHI,61,4,634,81,190,.426,10,40,.250,71,150,.473,.453,45,48,.938,18,50,68,101,24,0,39,44,217
291,Billy Owens,SF,27,SAC,66,56,1995,299,640,.467,25,72,.347,274,568,.482,.487,101,145,.697,134,258,392,187,62,25,133,187,724
292,Ray Owes,PF,24,GSW,57,1,592,75,180,.417,1,5,.200,74,175,.423,.419,26,46,.565,64,99,163,15,15,20,23,86,177
293,Robert Pack,PG,27,TOT,54,42,1782,272,693,.392,31,112,.277,241,581,.415,.415,196,243,.807,28,118,146,452,94,6,217,139,771
294,Robert Parish*,C,43,CHI,43,3,406,70,143,.490,0,0,,70,143,.490,.490,21,31,.677,42,47,89,22,6,19,28,40,161
295,Cherokee Parks,PF,24,MIN,76,0,961,103,202,.510,0,1,.000,103,201,.512,.510,46,76,.605,83,112,195,34,41,48,32,150,252
296,Gary Payton*,PG,28,SEA,82,82,3213,706,1482,.476,119,380,.313,587,1102,.533,.517,254,355,.715,106,272,378,583,197,13,215,208,1785
297,Anthony Peeler,SG,27,VAN,72,57,2291,402,1011,.398,128,343,.373,274,668,.410,.461,109,133,.820,54,193,247,256,105,17,157,168,1041
298,Will Perdue,C,31,SAS,65,34,1918,233,410,.568,0,0,,233,410,.568,.568,99,171,.579,251,387,638,38,32,102,87,184,565
299,Sam Perkins,C,35,SEA,81,4,1976,290,661,.439,122,309,.395,168,352,.477,.531,187,229,.817,74,226,300,103,69,49,77,134,889
300,Elliot Perry,PG,27,MIL,82,3,1595,217,458,.474,49,137,.358,168,321,.523,.527,79,106,.745,24,100,124,247,98,3,111,117,562
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Wesley Person,SG,25,PHO,80,42,2326,409,903,.453,171,414,.413,238,489,.487,.548,91,114,.798,68,224,292,123,86,20,76,102,1080
302,Bobby Phills,SG,27,CLE,69,65,2375,328,766,.428,85,216,.394,243,550,.442,.484,125,174,.718,63,182,245,233,113,21,135,174,866
303,Eric Piatkowski,SG,26,LAC,65,0,747,134,298,.450,51,120,.425,83,178,.466,.535,69,84,.821,49,56,105,52,33,10,46,85,388
304,Ricky Pierce,SG,37,TOT,60,27,1250,239,497,.481,42,95,.442,197,402,.490,.523,139,155,.897,36,85,121,80,28,9,68,97,659
305,Ed Pinckney,PF,33,MIA,27,0,273,23,43,.535,0,0,,23,43,.535,.535,20,25,.800,25,40,65,6,8,9,19,30,66
306,Scottie Pippen*,SF,31,CHI,82,82,3095,648,1366,.474,156,424,.368,492,942,.522,.531,204,291,.701,160,371,531,467,154,45,214,213,1656
307,Olden Polynice,C,32,SAC,82,82,2893,442,967,.457,0,6,.000,442,961,.460,.457,141,251,.562,272,500,772,178,46,80,166,298,1025
308,Terry Porter,PG,33,MIN,82,20,1568,187,449,.416,67,200,.335,120,249,.482,.491,127,166,.765,31,145,176,295,54,11,128,104,568
309,Vitaly Potapenko,C,21,CLE,80,3,1238,186,423,.440,1,2,.500,185,421,.439,.441,92,125,.736,105,112,217,40,26,34,109,216,465
310,Brent Price,PG,28,HOU,25,0,390,44,105,.419,17,53,.321,27,52,.519,.500,21,21,1.000,10,19,29,65,17,0,32,34,126
311,Mark Price,PG,32,GSW,70,49,1876,263,589,.447,112,283,.396,151,306,.493,.542,155,171,.906,36,143,179,342,67,3,161,100,793
312,Dino Radja,C,29,BOS,25,25,874,149,339,.440,0,1,.000,149,338,.441,.440,51,71,.718,44,167,211,48,23,48,70,76,349
313,Theo Ratliff,C,23,DET,76,38,1292,179,337,.531,0,0,,179,337,.531,.531,81,116,.698,109,147,256,13,29,111,56,181,439
314,Eldridge Recasner,SG,29,ATL,71,4,1207,148,350,.423,58,140,.414,90,210,.429,.506,51,58,.879,35,80,115,94,38,4,65,97,405
315,Bryant Reeves,C,23,VAN,75,75,2777,498,1025,.486,1,11,.091,497,1014,.490,.486,216,307,.704,174,436,610,160,29,67,175,270,1213
316,Khalid Reeves,PG,24,TOT,63,30,1432,184,470,.391,83,227,.366,101,243,.416,.480,65,87,.747,34,85,119,226,34,9,108,159,516
317,Don Reid,PF,23,DET,47,14,462,54,112,.482,0,1,.000,54,111,.486,.482,24,32,.750,36,65,101,14,16,15,23,105,132
318,Shawn Respert,SG,24,TOT,41,0,495,59,139,.424,20,57,.351,39,82,.476,.496,34,39,.872,14,25,39,40,20,2,30,40,172
319,Glen Rice,SF,29,CHH,79,78,3362,722,1513,.477,207,440,.470,515,1073,.480,.546,464,535,.867,67,251,318,160,72,26,177,190,2115
320,Pooh Richardson,PG,30,LAC,59,18,1065,131,344,.381,42,128,.328,89,216,.412,.442,26,43,.605,25,73,98,169,54,5,62,82,330
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
321,Mitch Richmond*,SG,31,SAC,81,81,3125,717,1578,.454,204,477,.428,513,1101,.466,.519,457,531,.861,59,260,319,338,118,24,237,211,2095
322,Isaiah Rider,SG,25,POR,76,68,2563,456,983,.464,99,257,.385,357,726,.492,.514,212,261,.812,94,210,304,198,45,19,212,199,1223
323,Fred Roberts,PF,36,DAL,12,0,40,6,15,.400,0,0,,6,15,.400,.400,10,14,.714,2,8,10,0,0,1,5,2,22
324,Stanley Roberts,C,26,LAC,18,2,378,63,148,.426,0,0,,63,148,.426,.426,45,64,.703,24,67,91,9,8,23,23,57,171
325,Chris Robinson,SG,22,VAN,41,6,681,69,182,.379,34,89,.382,35,93,.376,.473,16,26,.615,23,48,71,65,28,9,34,85,188
326,Clifford Robinson,SF,30,POR,81,79,3077,444,1043,.426,121,350,.346,323,693,.466,.484,215,309,.696,90,231,321,261,99,66,172,251,1224
327,David Robinson*,C,31,SAS,6,6,147,36,72,.500,0,0,,36,72,.500,.500,34,52,.654,19,32,51,8,6,6,8,9,106
328,Glenn Robinson,SF,24,MIL,80,79,3114,669,1438,.465,63,180,.350,606,1258,.482,.487,288,364,.791,130,372,502,248,103,68,269,225,1689
329,James Robinson,PG,26,MIN,69,5,1309,196,482,.407,102,267,.382,94,215,.437,.512,78,114,.684,24,88,112,126,30,8,69,125,572
330,Rumeal Robinson,PG,30,TOT,54,3,508,66,164,.402,18,56,.321,48,108,.444,.457,26,35,.743,6,41,47,73,24,2,43,60,176
331,Dennis Rodman*,PF,35,CHI,55,54,1947,128,286,.448,5,19,.263,123,267,.461,.456,50,88,.568,320,563,883,170,32,19,111,172,311
332,Lou Roe,SF,24,GSW,17,0,107,14,48,.292,3,11,.273,11,37,.297,.323,9,19,.474,7,7,14,6,3,1,11,10,40
333,Carlos Rogers,PF,25,TOR,56,3,1397,212,404,.525,25,66,.379,187,338,.553,.556,102,170,.600,120,184,304,37,42,69,53,140,551
334,Rodney Rogers,SF,25,LAC,81,62,2480,408,884,.462,65,180,.361,343,704,.487,.498,191,288,.663,137,274,411,222,88,61,221,272,1072
335,Roy Rogers,PF,23,VAN,82,50,1848,244,483,.505,1,1,1.000,243,482,.504,.506,54,94,.574,139,247,386,46,21,163,86,214,543
336,Sean Rooks,C,27,LAL,69,3,735,87,185,.470,0,1,.000,87,184,.473,.470,91,130,.700,56,107,163,42,17,38,51,123,265
337,Jalen Rose,SF,24,IND,66,6,1188,172,377,.456,21,72,.292,151,305,.495,.484,117,156,.750,27,94,121,155,57,18,107,136,482
338,Malik Rose,PF,22,CHH,54,1,525,61,128,.477,0,2,.000,61,126,.484,.477,38,62,.613,70,94,164,32,28,17,41,114,160
339,Donald Royal,SF,30,TOT,62,4,858,62,146,.425,0,2,.000,62,144,.431,.425,94,117,.803,52,102,154,25,23,11,47,100,218
340,Clifford Rozier,C,24,TOT,42,29,737,79,174,.454,0,2,.000,79,172,.459,.454,31,61,.508,102,132,234,31,24,44,29,97,189
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Bryon Russell,SF,26,UTA,81,81,2525,297,620,.479,108,264,.409,189,356,.531,.566,171,244,.701,79,252,331,123,129,27,94,237,873
342,Arvydas Sabonis*,C,32,POR,69,68,1762,328,658,.498,49,132,.371,279,526,.530,.536,223,287,.777,114,433,547,146,63,84,151,203,928
343,Kevin Salvadori,C,26,SAC,23,0,154,12,33,.364,0,0,,12,33,.364,.364,13,18,.722,6,19,25,10,2,13,12,17,37
344,Jason Sasser,SF,23,TOT,8,0,69,9,23,.391,1,3,.333,8,20,.400,.413,0,0,,1,7,8,2,3,0,2,11,19
345,Danny Schayes,PF,37,ORL,45,6,540,47,120,.392,0,1,.000,47,119,.395,.392,39,52,.750,41,84,125,14,15,16,27,74,133
