Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16,Thurl Bailey,SF,26,UTA,82,10,2804,633,1286,.492,1,3,.333,632,1283,.493,.493,337,408,.826,134,397,531,158,49,125,190,186,1604
17,Charles Barkley*,PF,24,PHI,80,80,3170,753,1283,.587,44,157,.280,709,1126,.630,.604,714,951,.751,385,566,951,254,100,103,304,278,2264
18,John Battle,SG,25,ATL,67,1,1227,278,613,.454,16,41,.390,262,572,.458,.467,141,188,.750,26,87,113,158,31,5,75,84,713
19,William Bedford,C,24,DET,38,0,298,44,101,.436,0,0,0,44,101,.436,.436,13,23,.565,27,38,65,4,8,17,19,47,101
20,Benoit Benjamin,C,23,LAC,66,59,2171,340,693,.491,0,8,.000,340,685,.496,.491,180,255,.706,112,418,530,172,50,225,223,203,860
21,Kent Benson,C,33,CLE,2,0,12,2,2,1.000,0,0,0,2,2,1.000,1.000,1,2,.500,0,1,1,0,1,1,2,2,5
22,Walter Berry,SF,23,SAS,73,56,1922,540,960,.563,0,0,0,540,960,.563,.563,192,320,.600,176,219,395,110,55,63,162,207,1272
23,Larry Bird*,SF,31,BOS,76,75,2965,881,1672,.527,98,237,.414,783,1435,.546,.556,415,453,.916,108,595,703,467,125,57,213,157,2275
24,Otis Birdsong,SG,32,NJN,67,59,1882,337,736,.458,9,25,.360,328,711,.461,.464,47,92,.511,73,94,167,222,54,11,129,143,730
25,Uwe Blab,C,25,DAL,73,1,658,58,132,.439,0,0,0,58,132,.439,.439,46,65,.708,52,82,134,35,8,29,49,108,162
26,Rolando Blackman,SG,28,DAL,71,69,2580,497,1050,.473,0,5,.000,497,1045,.476,.473,331,379,.873,82,164,246,262,64,18,144,112,1325
27,Nate Blackwell,PG,22,SAS,10,0,112,15,41,.366,2,11,.182,13,30,.433,.390,5,6,.833,2,4,6,18,3,0,8,16,37
28,Muggsy Bogues,PG,23,WSB,79,14,1628,166,426,.390,3,16,.188,163,410,.398,.393,58,74,.784,35,101,136,404,127,3,101,138,393
29,Manute Bol,C,25,WSB,77,4,1136,75,165,.455,0,1,.000,75,164,.457,.455,26,49,.531,72,203,275,13,11,208,35,160,176
30,Dudley Bradley,SG,30,TOT,65,15,1437,156,365,.427,37,102,.363,119,263,.452,.478,74,97,.763,25,102,127,151,114,43,88,172,423
31,Adrian Branch,SF,24,NJN,20,3,308,56,134,.418,1,5,.200,55,129,.426,.422,20,23,.870,20,28,48,16,16,11,29,41,133
32,Randy Breuer,C,27,MIL,81,73,2258,390,788,.495,0,0,0,390,788,.495,.495,188,286,.657,191,360,551,103,46,107,107,198,968
33,Frank Brickowski,C,28,SAS,70,68,2227,425,805,.528,1,5,.200,424,800,.530,.529,268,349,.768,167,316,483,266,74,36,207,275,1119
34,Michael Brooks,SF,29,DEN,16,0,133,20,49,.408,0,0,0,20,49,.408,.408,3,4,.750,19,25,44,13,4,1,12,21,43
35,Mike Brown,C,24,CHI,46,27,591,78,174,.448,0,1,.000,78,173,.451,.448,41,71,.577,66,93,159,28,11,4,38,85,197
36,Steve Burtt,SG,25,LAC,19,0,312,62,138,.449,0,4,.000,62,134,.463,.449,47,69,.681,6,21,27,38,10,5,40,56,171
37,Michael Cage,PF,26,LAC,72,70,2660,360,766,.470,0,1,.000,360,765,.471,.470,326,474,.688,371,567,938,110,91,58,160,194,1046
38,Tony Campbell,SF,25,LAL,13,1,242,57,101,.564,1,3,.333,56,98,.571,.569,28,39,.718,8,19,27,15,11,2,26,41,143
39,Rick Carlisle,SG,28,NYK,26,0,204,29,67,.433,6,17,.353,23,50,.460,.478,10,11,.909,6,7,13,32,11,4,22,39,74
40,Antoine Carr,PF,26,ATL,80,2,1483,281,517,.544,1,4,.250,280,513,.546,.544,142,182,.780,94,195,289,103,38,83,116,272,705
41,Joe Barry Carroll,C,29,TOT,77,30,2004,402,924,.435,0,2,.000,402,922,.436,.435,172,225,.764,131,358,489,113,50,106,164,195,976
42,Bill Cartwright,C,30,NYK,82,4,1676,287,528,.544,0,0,0,287,528,.544,.544,340,426,.798,127,257,384,85,43,43,135,234,914
43,Terry Catledge,PF,24,WSB,70,40,1610,296,585,.506,0,2,.000,296,583,.508,.506,154,235,.655,180,217,397,63,33,9,101,172,746
44,Tom Chambers,PF,28,SEA,82,82,2680,611,1364,.448,33,109,.303,578,1255,.461,.460,419,519,.807,135,355,490,212,87,53,209,297,1674
45,Maurice Cheeks,PG,31,PHI,79,79,2871,428,865,.495,3,22,.136,425,843,.504,.497,227,275,.825,59,194,253,635,167,22,160,116,1086
46,Ben Coleman,PF,26,TOT,70,24,1498,226,453,.499,0,3,.000,226,450,.502,.499,141,185,.762,116,234,350,62,43,41,127,230,593
47,Norris Coleman,SF,26,LAC,29,11,431,66,191,.346,1,2,.500,65,189,.344,.348,20,36,.556,36,45,81,13,11,6,16,51,153
48,Steve Colter,PG,25,TOT,68,53,1513,203,441,.460,3,10,.300,200,431,.464,.464,75,95,.789,58,115,173,261,62,14,88,132,484
49,Dallas Comegys,PF,23,NJN,75,17,1122,156,363,.430,0,1,.000,156,362,.431,.430,106,150,.707,54,164,218,65,36,70,116,175,418
50,Lester Conner,PG,28,HOU,52,3,399,50,108,.463,0,7,.000,50,101,.495,.463,32,41,.780,20,18,38,59,38,1,33,31,132
51,Jeff Cook,PF,31,PHO,33,0,359,14,59,.237,0,1,.000,14,58,.241,.237,23,28,.821,37,69,106,14,9,8,14,64,51
52,Michael Cooper,SG,31,LAL,61,8,1793,189,482,.392,57,178,.320,132,304,.434,.451,97,113,.858,50,178,228,289,66,26,101,136,532
53,Wayne Cooper,C,31,DEN,45,32,865,118,270,.437,0,1,.000,118,269,.439,.437,50,67,.746,98,172,270,30,12,94,59,145,286
54,Tyrone Corbin,SF,25,TOT,84,5,1739,257,525,.490,1,6,.167,256,519,.493,.490,110,138,.797,127,223,350,115,72,18,104,181,625
55,Dave Corzine,C,31,CHI,80,32,2328,344,715,.481,1,9,.111,343,706,.486,.482,115,153,.752,170,357,527,154,36,95,109,149,804
56,Winston Crite,SF,22,PHO,29,0,258,34,68,.500,0,0,0,34,68,.500,.500,19,25,.760,27,37,64,15,5,8,25,42,87
57,Pat Cummings,PF,31,NYK,62,9,946,140,307,.456,0,1,.000,140,306,.458,.456,59,80,.738,82,153,235,37,20,10,65,143,339
58,Terry Cummings,PF,26,MIL,76,76,2629,675,1392,.485,1,3,.333,674,1389,.485,.485,270,406,.665,184,369,553,181,78,46,170,274,1621
59,Earl Cureton,PF,30,LAC,69,11,1128,133,310,.429,0,3,.000,133,307,.433,.429,33,63,.524,97,174,271,63,32,36,58,135,299
60,Dell Curry,SG,23,CLE,79,8,1499,340,742,.458,28,81,.346,312,661,.472,.477,79,101,.782,43,123,166,149,94,22,108,128,787
61,Quintin Dailey,SG,27,LAC,67,7,1282,328,755,.434,2,12,.167,326,743,.439,.436,243,313,.776,62,92,154,109,69,4,123,128,901
62,Adrian Dantley*,SF,31,DET,69,50,2144,444,863,.514,0,2,.000,444,861,.516,.514,492,572,.860,84,143,227,171,39,10,135,144,1380
63,Brad Daugherty,C,22,CLE,79,78,2957,551,1081,.510,0,2,.000,551,1079,.511,.510,378,528,.716,151,514,665,333,48,56,267,235,1480
64,Brad Davis,PG,32,DAL,75,12,1480,208,415,.501,30,74,.405,178,341,.522,.537,91,108,.843,18,84,102,303,51,18,91,149,537
65,Charles Davis,SF,29,TOT,21,0,226,48,115,.417,1,17,.059,47,98,.480,.422,7,10,.700,16,25,41,20,2,4,18,29,104
66,Walter Davis,SF,33,PHO,68,48,1951,488,1031,.473,36,96,.375,452,935,.483,.491,205,231,.887,32,127,159,278,86,3,126,131,1217
67,Darryl Dawkins,C,31,TOT,6,0,33,2,9,.222,0,0,0,2,9,.222,.222,6,15,.400,2,3,5,2,0,2,7,14,10
68,Johnny Dawkins,PG,24,SAS,65,61,2179,405,835,.485,19,61,.311,386,774,.499,.496,198,221,.896,66,138,204,480,88,2,154,95,1027
69,Darren Daye,SF,27,BOS,47,8,655,112,217,.516,0,1,.000,112,216,.519,.516,59,87,.678,30,46,76,71,29,4,44,68,283
70,James Donaldson,C,30,DAL,81,81,2523,212,380,.558,0,0,0,212,380,.558,.558,147,189,.778,247,508,755,66,40,104,113,175,571
71,Billy Donovan,PG,22,NYK,44,0,364,44,109,.404,0,7,.000,44,102,.431,.404,17,21,.810,5,20,25,87,16,1,42,33,105
72,Greg Dreiling,C,25,IND,20,0,74,8,17,.471,0,0,0,8,17,.471,.471,18,26,.692,3,14,17,5,2,4,11,19,34
73,Larry Drew,PG,29,LAC,74,51,2024,328,720,.456,26,90,.289,302,630,.479,.474,83,108,.769,21,98,119,383,65,0,152,114,765
74,Clyde Drexler*,SG,25,POR,81,80,3060,849,1679,.506,11,52,.212,838,1627,.515,.509,476,587,.811,261,272,533,467,203,52,236,250,2185
75,Kevin Duckworth,C,23,POR,78,50,2223,450,907,.496,0,0,0,450,907,.496,.496,331,430,.770,224,352,576,66,31,32,177,280,1231
76,Chris Dudley,C,22,CLE,55,1,513,65,137,.474,0,0,0,65,137,.474,.474,40,71,.563,74,70,144,23,13,19,31,87,170
77,Joe Dumars*,SG,24,DET,82,82,2732,453,960,.472,4,19,.211,449,941,.477,.474,251,308,.815,63,137,200,387,87,15,172,155,1161
78,T.R. Dunn,SG,32,DEN,82,1,1534,70,156,.449,0,1,.000,70,155,.452,.449,40,52,.769,110,130,240,87,101,11,26,152,180
79,Mark Eaton,C,31,UTA,82,82,2731,226,541,.418,0,0,0,226,541,.418,.418,119,191,.623,230,487,717,55,41,304,131,320,571
80,Franklin Edwards,PG,28,SAC,16,11,414,54,115,.470,0,2,.000,54,113,.478,.470,24,32,.750,4,15,19,92,10,1,47,10,132
81,James Edwards,C,32,TOT,69,44,1705,302,643,.470,0,1,.000,302,642,.470,.470,210,321,.654,119,293,412,78,16,37,130,216,814
82,Craig Ehlo,SG,26,CLE,79,27,1709,226,485,.466,22,64,.344,204,421,.485,.489,89,132,.674,86,188,274,206,82,30,107,182,563
83,Dale Ellis,SG,27,SEA,75,73,2790,764,1519,.503,107,259,.413,657,1260,.521,.538,303,395,.767,167,173,340,197,74,11,172,221,1938
84,Chris Engler,C,28,NJN,54,0,399,36,88,.409,0,0,0,36,88,.409,.409,31,35,.886,32,66,98,15,9,6,29,73,103
85,Alex English*,SF,34,DEN,80,80,2818,843,1704,.495,0,6,.000,843,1698,.496,.495,314,379,.828,166,207,373,377,70,23,181,193,2000
86,Mike Evans,PG,32,DEN,56,0,656,139,307,.453,36,91,.396,103,216,.477,.511,30,37,.811,9,39,48,81,34,6,43,78,344
87,Patrick Ewing*,C,25,NYK,82,82,2546,656,1183,.555,0,3,.000,656,1180,.556,.555,341,476,.716,245,431,676,125,104,245,287,332,1653
88,Jim Farmer,SG,23,DAL,30,0,157,26,69,.377,0,6,.000,26,63,.413,.377,9,10,.900,9,9,18,16,3,1,22,18,61
89,Dave Feitl,C,25,GSW,70,19,1128,182,404,.450,0,4,.000,182,400,.455,.450,94,134,.701,83,252,335,53,15,9,87,146,458
90,Kenny Fields,SF,25,LAC,7,0,154,16,36,.444,0,0,0,16,36,.444,.444,20,26,.769,13,16,29,10,5,2,19,17,52
91,Vern Fleming,PG,25,IND,80,80,2733,442,845,.523,0,13,.000,442,832,.531,.523,227,283,.802,106,258,364,568,115,11,175,225,1111
92,Sleepy Floyd,PG,27,TOT,77,73,2514,420,969,.433,14,72,.194,406,897,.453,.441,301,354,.850,77,219,296,544,95,12,223,190,1155
93,Tellis Frank,PF,22,GSW,78,29,1597,242,565,.428,0,1,.000,242,564,.429,.428,150,207,.725,95,235,330,111,53,23,109,267,634
94,World B. Free,SG,34,HOU,58,0,682,143,350,.409,8,35,.229,135,315,.429,.420,80,100,.800,14,30,44,60,20,3,49,74,374
95,Kevin Gamble,SF,22,POR,9,0,19,0,3,.000,0,1,.000,0,2,.000,.000,0,0,0,2,1,3,1,2,0,2,2,0
96,Winston Garland,PG,23,GSW,67,62,2122,340,775,.439,13,39,.333,327,736,.444,.447,138,157,.879,68,159,227,429,116,7,167,188,831
97,Armen Gilliam,PF,23,PHO,55,53,1807,342,720,.475,0,0,0,342,720,.475,.475,131,193,.679,134,300,434,72,58,29,123,143,815
98,Artis Gilmore*,C,38,TOT,71,27,893,99,181,.547,0,0,0,99,181,.547,.547,67,128,.523,69,142,211,21,15,30,67,148,265
99,Mike Gminski,C,28,TOT,81,81,2961,505,1126,.448,0,2,.000,505,1124,.449,.448,355,392,.906,245,569,814,139,64,118,177,176,1365
100,Lancaster Gordon,SG,25,LAC,8,0,65,11,31,.355,0,0,0,11,31,.355,.355,6,6,1.000,2,2,4,7,1,2,4,8,28
101,Horace Grant,PF,22,CHI,81,6,1827,254,507,.501,0,2,.000,254,505,.503,.501,114,182,.626,155,292,447,89,51,53,86,221,622
102,Stuart Gray,C,24,IND,74,0,807,90,193,.466,0,1,.000,90,192,.469,.466,44,73,.603,70,180,250,44,11,32,50,152,224
103,A.C. Green,PF,24,LAL,82,64,2636,322,640,.503,0,2,.000,322,638,.505,.503,293,379,.773,245,465,710,93,87,45,120,204,937
104,Rickey Green,PG,33,UTA,81,3,1116,157,370,.424,4,19,.211,153,351,.436,.430,75,83,.904,14,66,80,300,57,1,94,83,393
105,Sidney Green,PF,27,NYK,82,65,2049,258,585,.441,0,2,.000,258,583,.443,.441,126,190,.663,221,421,642,93,65,32,148,318,642
106,Dave Greenwood,PF,30,SAS,45,40,1236,151,328,.460,0,2,.000,151,326,.463,.460,83,111,.748,92,208,300,97,33,22,74,134,385
107,Claude Gregory,PF,29,LAC,23,2,313,61,134,.455,0,1,.000,61,133,.459,.455,12,36,.333,37,58,95,16,9,13,22,37,134
108,Darrell Griffith,SG,29,UTA,52,11,1052,251,585,.429,28,102,.275,223,483,.462,.453,59,92,.641,36,91,127,91,52,5,67,102,589
109,Petur Gudmundsson,C,29,SAS,69,9,1017,139,280,.496,0,1,.000,139,279,.498,.496,117,145,.807,93,230,323,86,18,61,103,197,395
110,Bob Hansen,SG,27,UTA,81,51,1796,316,611,.517,32,97,.330,284,514,.553,.543,113,152,.743,64,123,187,175,65,5,91,193,777
111,Bill Hanzlik,SF,30,DEN,77,0,1334,109,287,.380,3,16,.188,106,271,.391,.385,129,163,.791,39,132,171,166,64,17,95,185,350
112,Derek Harper,PG,26,DAL,82,82,3032,536,1167,.459,60,192,.313,476,975,.488,.485,261,344,.759,71,175,246,634,168,35,190,164,1393
113,Ron Harper,SG,24,CLE,57,52,1830,340,732,.464,3,20,.150,337,712,.473,.467,196,278,.705,64,159,223,281,122,52,158,157,879
114,Steve Harris,SG,24,TOT,58,26,1084,223,487,.458,0,7,.000,223,480,.465,.458,89,113,.788,53,73,126,87,50,8,56,89,535
115,Scott Hastings,PF,27,ATL,55,0,403,40,82,.488,5,12,.417,35,70,.500,.518,25,27,.926,27,70,97,16,8,10,14,67,110
116,Dave Henderson,SG,23,PHI,22,1,351,47,116,.405,0,1,.000,47,115,.409,.405,32,47,.681,11,24,35,34,12,5,40,41,126
117,Gerald Henderson,PG,32,TOT,75,5,1505,194,453,.428,69,163,.423,125,290,.431,.504,138,170,.812,27,80,107,231,69,5,133,187,595
118,Kevin Henderson,SG,23,TOT,17,2,190,21,53,.396,0,1,.000,21,52,.404,.396,15,26,.577,9,12,21,23,8,0,17,26,57
119,Conner Henry,SG,24,TOT,39,2,433,62,150,.413,20,45,.444,42,105,.400,.480,39,47,.830,13,36,49,67,12,5,39,37,183
120,Rod Higgins,SF,28,GSW,68,67,2188,381,725,.526,19,39,.487,362,686,.528,.539,273,322,.848,94,199,293,188,70,31,111,188,1054
121,Roy Hinson,SF,26,TOT,77,57,2592,453,930,.487,0,2,.000,453,928,.488,.487,272,351,.775,159,358,517,99,69,140,169,275,1178
122,Craig Hodges,SG,27,TOT,66,0,1445,242,523,.463,86,175,.491,156,348,.448,.545,59,71,.831,19,59,78,153,46,2,77,118,629
123,Mike Holton,PG,26,POR,82,2,1279,163,353,.462,3,15,.200,160,338,.473,.466,107,129,.829,50,99,149,211,41,10,86,154,436
124,Dave Hoppen,C,23,TOT,39,8,642,84,183,.459,0,1,.000,84,182,.462,.459,54,62,.871,58,116,174,32,13,6,37,87,222
125,Dennis Hopson,SG,22,NJN,61,19,1365,222,549,.404,12,45,.267,210,504,.417,.415,131,177,.740,63,80,143,118,57,25,119,145,587
126,Jeff Hornacek,SG,24,PHO,82,49,2243,306,605,.506,17,58,.293,289,547,.528,.520,152,185,.822,71,191,262,540,107,10,156,151,781
127,Phil Hubbard,SF,31,CLE,78,59,1631,237,485,.489,0,5,.000,237,480,.494,.489,182,243,.749,117,164,281,81,50,7,118,167,656
128,Eddie Hughes,PG,27,UTA,11,0,42,5,13,.385,1,6,.167,4,7,.571,.423,6,6,1.000,3,1,4,8,0,0,6,5,17
129,Jay Humphries,PG,25,TOT,68,33,1809,284,538,.528,3,18,.167,281,520,.540,.531,112,153,.732,49,125,174,395,81,5,127,177,683
130,Marc Iavaroni,PF,31,UTA,81,71,1238,143,308,.464,0,2,.000,143,306,.467,.464,78,99,.788,94,174,268,67,23,25,83,162,364
131,Mark Jackson,PG,22,NYK,82,80,3249,438,1013,.432,32,126,.254,406,887,.458,.448,206,266,.774,120,276,396,868,205,6,258,244,1114
132,Michael Jackson,PG,23,SAC,58,0,760,64,171,.374,6,25,.240,58,146,.397,.392,23,32,.719,17,42,59,179,20,5,58,81,157
133,Buck Johnson,SF,24,HOU,70,2,879,155,298,.520,1,8,.125,154,290,.531,.522,67,91,.736,77,91,168,49,30,26,54,127,378
134,Clemon Johnson,C,31,SEA,74,26,723,49,105,.467,0,0,0,49,105,.467,.467,22,32,.688,66,108,174,17,13,24,29,104,120
135,Dennis Johnson*,PG,33,BOS,77,74,2670,352,803,.438,12,46,.261,340,757,.449,.446,255,298,.856,62,178,240,598,93,29,195,204,971
136,Eddie Johnson,SF,28,PHO,73,59,2177,533,1110,.480,24,94,.255,509,1016,.501,.491,204,240,.850,121,197,318,180,33,9,139,190,1294
137,Frank Johnson,PG,29,WSB,75,17,1258,216,498,.434,1,9,.111,215,489,.440,.435,121,149,.812,39,82,121,188,70,4,99,120,554
138,Kannard Johnson,SF,22,CLE,4,0,12,1,3,.333,0,0,0,1,3,.333,.333,0,0,0,0,0,0,0,1,0,2,1,2
139,Kevin Johnson,PG,21,TOT,80,28,1917,275,596,.461,5,24,.208,270,572,.472,.466,177,211,.839,36,155,191,437,103,24,146,155,732
140,Magic Johnson*,PG,28,LAL,72,70,2637,490,996,.492,11,56,.196,479,940,.510,.497,417,489,.853,88,361,449,858,114,13,269,147,1408
141,Steve Johnson,C,30,POR,43,33,1050,258,488,.529,0,1,.000,258,487,.530,.529,146,249,.586,84,158,242,57,17,32,122,151,662
142,Vinnie Johnson,SG,31,DET,82,1,1935,425,959,.443,5,24,.208,420,935,.449,.446,147,217,.677,90,141,231,267,58,18,152,164,1002
143,Caldwell Jones,C,37,POR,79,77,1778,128,263,.487,0,4,.000,128,259,.494,.487,78,106,.736,105,303,408,81,29,99,82,251,334
144,Charles Jones,PF,30,WSB,69,49,1313,72,177,.407,0,1,.000,72,176,.409,.407,53,75,.707,106,219,325,59,53,113,57,226,197
145,Charles Jones,PF,26,POR,37,0,186,16,40,.400,0,1,.000,16,39,.410,.400,19,33,.576,11,20,31,8,3,6,12,28,51
146,Michael Jordan*,SG,24,CHI,82,82,3311,1069,1998,.535,7,53,.132,1062,1945,.546,.537,723,860,.841,139,310,449,485,259,131,252,270,2868
147,Jerome Kersey,SF,25,POR,79,75,2888,611,1225,.499,3,15,.200,608,1210,.502,.500,291,396,.735,211,446,657,243,127,65,161,302,1516
148,Albert King,SF,28,PHI,72,44,1593,211,540,.391,17,49,.347,194,491,.395,.406,78,103,.757,71,145,216,109,39,18,93,219,517
149,Bernard King*,SF,31,WSB,69,38,2044,470,938,.501,1,6,.167,469,932,.503,.502,247,324,.762,86,194,280,192,49,10,211,202,1188
150,Greg Kite,C,26,TOT,53,19,1063,92,205,.449,0,1,.000,92,204,.451,.449,40,79,.506,85,179,264,47,19,58,73,153,224
151,Joe Kleine,C,26,SAC,82,60,1999,324,686,.472,0,0,0,324,686,.472,.472,153,188,.814,179,400,579,93,28,59,107,228,801
152,Bart Kofoed,SG,23,UTA,36,0,225,18,48,.375,2,7,.286,16,41,.390,.396,8,13,.615,4,11,15,23,6,1,18,42,46
153,Jon Koncak,C,24,ATL,49,22,1073,98,203,.483,0,2,.000,98,201,.488,.483,83,136,.610,103,230,333,19,36,56,53,161,279
154,Larry Krystkowiak,PF,23,MIL,50,7,1050,128,266,.481,0,3,.000,128,263,.487,.481,103,127,.811,88,143,231,50,18,8,57,137,359
155,Bill Laimbeer,C,30,DET,82,82,2897,455,923,.493,13,39,.333,442,884,.500,.500,187,214,.874,165,667,832,199,66,78,136,284,1110
156,Jeff Lamp,SF,28,LAL,3,0,7,0,0,0,0,0,0,0,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2
157,Allen Leavell,SG,30,HOU,80,54,2150,291,666,.437,19,88,.216,272,578,.471,.451,218,251,.869,22,126,148,405,124,9,130,162,819
158,Fat Lever,SG,27,DEN,82,82,3061,643,1360,.473,12,57,.211,631,1303,.484,.477,248,316,.785,203,462,665,639,223,21,182,214,1546
159,Cliff Levingston,PF,27,ATL,82,32,2135,314,564,.557,1,2,.500,313,562,.557,.558,190,246,.772,228,276,504,71,52,84,94,287,819
160,Ralph Lewis,SG,24,DET,50,0,310,27,87,.310,0,1,.000,27,86,.314,.310,29,48,.604,17,34,51,14,13,4,19,36,83
161,Reggie Lewis,SG,22,BOS,49,0,405,90,193,.466,0,4,.000,90,189,.476,.466,40,57,.702,28,35,63,26,16,15,30,54,220
162,Alton Lister,C,29,SEA,82,55,1812,173,343,.504,1,2,.500,172,341,.504,.506,114,188,.606,200,427,627,58,27,140,90,319,461
163,Brad Lohaus,PF,23,BOS,70,4,718,122,246,.496,3,13,.231,119,233,.511,.502,50,62,.806,46,92,138,49,20,41,59,123,297
164,John Long,SG,31,IND,81,81,2022,417,879,.474,34,77,.442,383,802,.478,.494,166,183,.907,72,157,229,173,84,11,127,164,1034
165,John Lucas,PG,34,MIL,81,22,1766,281,631,.445,51,151,.338,230,480,.479,.486,130,162,.802,29,130,159,392,88,3,125,102,743
166,Maurice Lucas,PF,35,POR,73,0,1191,168,373,.450,0,3,.000,168,370,.454,.450,109,148,.736,101,214,315,94,33,10,73,188,445
167,Rick Mahorn,PF,29,DET,67,64,1963,276,481,.574,1,2,.500,275,479,.574,.575,164,217,.756,159,406,565,60,43,42,119,262,717
168,Jeff Malone,SG,26,WSB,80,80,2655,648,1360,.476,10,24,.417,638,1336,.478,.480,335,380,.882,44,162,206,237,51,13,172,198,1641
169,Karl Malone*,PF,24,UTA,82,82,3198,858,1650,.520,0,5,.000,858,1645,.522,.520,552,789,.700,277,709,986,199,117,50,325,296,2268
170,Moses Malone*,C,32,WSB,79,78,2692,531,1090,.487,2,7,.286,529,1083,.488,.488,543,689,.788,372,512,884,112,59,72,249,160,1607
171,Pace Mannion,SF,27,MIL,35,1,477,48,118,.407,2,12,.167,46,106,.434,.415,25,37,.676,17,34,51,55,13,7,24,53,123
172,Bill Martin,SF,25,PHO,10,0,101,16,51,.314,0,1,.000,16,50,.320,.314,8,13,.615,9,18,27,6,5,0,9,16,40
173,Maurice Martin,SF,23,DEN,26,0,136,23,61,.377,1,4,.250,22,57,.386,.385,10,21,.476,13,11,24,14,6,3,10,21,57
174,Wes Matthews,PG,28,LAL,51,8,706,114,248,.460,7,30,.233,107,218,.491,.474,54,65,.831,16,50,66,138,25,3,69,65,289
175,Cedric Maxwell,SF,32,HOU,71,0,848,80,171,.468,0,2,.000,80,169,.473,.468,110,143,.769,74,105,179,60,22,12,54,75,270
176,Tim McCormick,C,25,TOT,70,55,2114,348,648,.537,0,2,.000,348,646,.539,.537,145,215,.674,146,321,467,118,32,23,111,234,841
177,Rodney McCray,SF,26,HOU,81,80,2689,359,746,.481,0,4,.000,359,742,.484,.481,288,367,.785,232,399,631,264,57,51,144,166,1006
178,Xavier McDaniel,SF,24,SEA,78,77,2703,687,1407,.488,14,50,.280,673,1357,.496,.493,281,393,.715,206,312,518,263,96,52,223,230,1669
179,Ben McDonald,PF,25,GSW,81,41,2039,258,552,.467,9,35,.257,249,517,.482,.476,87,111,.784,133,202,335,138,39,8,93,246,612
180,Mike McGee,SF-SG,28,TOT,48,0,1003,223,530,.421,53,160,.331,170,370,.459,.471,76,102,.745,55,73,128,71,52,6,65,81,575
181,Kevin McHale*,PF,30,BOS,64,63,2390,550,911,.604,0,0,0,550,911,.604,.604,346,434,.797,159,377,536,171,27,92,141,179,1446
182,Kevin McKenna,SG,29,NJN,31,2,393,43,109,.394,16,50,.320,27,59,.458,.468,24,25,.960,4,27,31,40,15,2,19,55,126
183,Derrick McKey,SF,21,SEA,82,4,1706,255,519,.491,11,30,.367,244,489,.499,.502,173,224,.772,115,213,328,107,70,63,108,237,694
