Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
53,Matt Bullard,PF,31,HOU,41,0,413,43,114,.377,24,62,.387,19,52,.365,.482,7,10,.700,9,33,42,18,13,4,14,28,117
54,Scott Burrell,SF,28,NJN,32,10,706,75,208,.361,28,72,.389,47,136,.346,.428,34,42,.810,32,87,119,45,40,11,23,82,212
55,Willie Burton,SF,30,CHH,3,0,18,1,7,.143,0,1,.000,1,6,.167,.143,2,4,.500,4,2,6,0,0,0,1,2,4
56,Mitchell Butler,SG,28,CLE,31,1,418,67,139,.482,11,29,.379,56,110,.509,.522,23,32,.719,13,31,44,22,15,4,29,41,168
57,Jason Caffey,PF,25,GSW,35,32,876,123,277,.444,0,1,.000,123,276,.446,.444,62,98,.633,79,126,205,18,24,9,75,113,308
58,Marcus Camby,C,24,NYK,46,0,945,136,261,.521,0,0,0,136,261,.521,.521,57,103,.553,102,151,253,12,29,74,39,131,329
59,Elden Campbell,C,30,TOT,49,33,1459,222,465,.477,0,1,.000,222,464,.478,.477,172,269,.639,126,271,397,69,39,73,80,159,616
60,Antoine Carr,PF,37,HOU,18,0,152,21,52,.404,0,1,.000,21,51,.412,.404,5,7,.714,9,22,31,9,1,10,9,31,47
61,Chris Carr,SG,24,TOT,39,4,445,76,205,.371,28,75,.373,48,130,.369,.439,27,40,.675,23,48,71,23,8,2,28,45,207
62,Cory Carr,SG,23,CHI,42,7,624,71,216,.329,5,30,.167,66,186,.355,.340,24,32,.750,8,41,49,66,21,7,46,66,171
63,Vince Carter,SF,22,TOR,50,49,1760,345,766,.450,19,66,.288,326,700,.466,.463,204,268,.761,94,189,283,149,55,77,110,140,913
64,Sam Cassell,PG,29,TOT,8,3,199,39,93,.419,2,10,.200,37,83,.446,.430,47,50,.940,5,10,15,36,9,0,20,22,127
65,Kelvin Cato,C,24,POR,43,0,545,58,129,.450,1,1,1.000,57,128,.445,.453,34,67,.507,49,101,150,19,23,56,27,100,151
66,Duane Causwell,C,30,MIA,19,1,137,20,35,.571,0,0,0,20,35,.571,.571,4,12,.333,14,21,35,2,0,11,18,32,44
67,Cedric Ceballos,SF,29,DAL,13,5,352,59,140,.421,11,28,.393,48,112,.429,.461,34,49,.694,23,62,85,12,7,5,28,23,163
68,Rex Chapman,SG,31,PHO,38,35,1183,165,459,.359,53,151,.351,112,308,.364,.417,76,91,.835,12,92,104,109,34,9,54,46,459
69,Calbert Cheaney,SG,27,WAS,50,18,1266,172,415,.414,8,37,.216,164,378,.434,.424,33,67,.493,33,108,141,73,39,16,42,146,385
70,Pete Chilcutt,PF,30,VAN,46,0,697,63,172,.366,26,68,.382,37,104,.356,.442,14,17,.824,29,88,117,30,22,12,28,52,166
71,Chris Childs,PG,31,NYK,48,0,1297,114,267,.427,36,94,.383,78,173,.451,.494,64,78,.821,18,115,133,193,44,1,85,156,328
72,Doug Christie,SG,28,TOR,50,50,1768,252,650,.388,49,161,.304,203,489,.415,.425,207,246,.841,59,148,207,187,113,26,119,111,760
73,Keon Clark,C,23,DEN,28,0,409,36,80,.450,0,1,.000,36,79,.456,.450,21,37,.568,36,60,96,10,10,31,21,52,93
74,Keith Closs,C,22,LAC,15,0,87,12,23,.522,0,1,.000,12,22,.545,.522,8,10,.800,5,20,25,0,3,9,6,14,32
75,John Coker,C,27,WAS,14,0,98,13,31,.419,0,0,0,13,31,.419,.419,5,6,.833,7,15,22,0,1,2,2,17,31
76,Derrick Coleman,PF,31,CHH,37,29,1178,168,406,.414,7,33,.212,161,373,.432,.422,143,190,.753,76,252,328,78,24,42,90,96,486
77,Bimbo Coles,PG,30,GSW,48,32,1272,183,414,.442,6,25,.240,177,389,.455,.449,83,101,.822,21,96,117,222,45,11,82,113,455
78,Marty Conlon,C,31,MIA,7,0,35,3,13,.231,0,0,0,3,13,.231,.231,2,2,1.000,1,4,5,1,0,1,3,6,8
79,Tyrone Corbin,SF,36,ATL,47,6,1066,131,335,.391,38,119,.319,93,216,.431,.448,52,80,.650,37,108,145,43,31,7,43,74,352
80,James Cotton,SG,23,SEA,10,0,59,6,18,.333,0,3,.000,6,15,.400,.333,13,18,.722,2,8,10,0,3,0,3,6,25
81,Chris Crawford,PF,23,ATL,42,30,784,110,255,.431,11,33,.333,99,222,.446,.453,57,70,.814,37,53,90,24,10,13,48,106,288
82,Austin Croshere,PF,23,IND,27,0,249,32,75,.427,8,29,.276,24,46,.522,.480,20,23,.870,16,29,45,10,7,8,23,32,92
83,John Crotty,PG,29,TOT,27,0,382,51,124,.411,14,36,.389,37,88,.420,.468,43,50,.860,8,23,31,63,11,0,33,31,159
84,Terry Cummings,PF,37,GSW,50,0,1011,186,424,.439,1,1,1.000,185,423,.437,.440,81,114,.711,95,160,255,58,46,10,58,168,454
85,William Cunningham,C,24,TOT,16,6,162,3,18,.167,0,0,0,3,18,.167,.167,0,2,.000,13,15,28,1,1,11,5,30,6
86,Bill Curley,PF,26,MIN,35,7,372,29,72,.403,1,5,.200,28,67,.418,.410,19,22,.864,20,31,51,14,17,9,10,83,78
87,Dell Curry,SG,34,MIL,42,0,864,163,336,.485,69,145,.476,94,191,.492,.588,28,34,.824,18,67,85,48,36,3,45,42,423
88,Michael Curry,SF,30,MIL,50,4,1146,90,206,.437,1,15,.067,89,191,.466,.439,63,79,.797,19,89,108,78,42,7,37,135,244
89,Erick Dampier,C,23,GSW,50,50,1414,161,414,.389,0,0,0,161,414,.389,.389,120,204,.588,164,218,382,54,26,58,92,165,442
90,Antonio Daniels,PG,23,SAS,47,0,614,83,183,.454,5,17,.294,78,166,.470,.467,49,65,.754,13,41,54,106,30,6,44,39,220
91,Kornel David,SF,27,CHI,50,6,902,109,243,.449,0,1,.000,109,242,.450,.449,90,111,.811,70,103,173,40,23,17,48,88,308
92,Antonio Davis,PF,30,IND,49,1,1271,164,348,.471,0,0,0,164,348,.471,.471,135,192,.703,116,228,344,33,22,42,50,136,463
93,Ben Davis,PF,26,NYK,8,0,21,7,17,.412,0,0,0,7,17,.412,.412,3,6,.500,9,2,11,3,0,0,1,4,17
94,Dale Davis,PF,29,IND,50,50,1374,161,302,.533,0,0,0,161,302,.533,.533,76,123,.618,155,261,416,22,20,57,43,115,398
95,Hubert Davis,SG,28,DAL,50,21,1378,174,397,.438,65,144,.451,109,253,.431,.520,44,50,.880,3,83,86,89,21,3,57,76,457
96,Mark Davis,SF,25,MIA,4,1,35,2,6,.333,0,0,0,2,6,.333,.333,5,6,.833,2,5,7,1,1,0,7,12,9
97,Ricky Davis,SG,19,CHH,46,1,557,81,200,.405,2,12,.167,79,188,.420,.410,45,59,.763,40,44,84,58,30,7,54,46,209
98,Terry Davis,C,31,WAS,37,34,578,49,92,.533,0,0,0,49,92,.533,.533,28,38,.737,50,89,139,10,11,3,16,79,126
99,Andrew DeClercq,C,25,TOT,47,32,1102,138,276,.500,0,0,0,138,276,.500,.500,95,141,.674,104,151,255,31,50,29,54,161,371
100,Terry Dehere,SG-PG,27,TOT,26,0,291,31,85,.365,16,39,.410,15,46,.326,.459,5,7,.714,7,17,24,27,7,3,16,30,83
101,Vinny Del Negro,PG,32,MIL,48,7,1093,114,270,.422,13,30,.433,101,240,.421,.446,40,50,.800,14,88,102,174,33,3,55,62,281
102,Bison Dele,C,29,DET,49,48,1177,216,431,.501,0,1,.000,216,430,.502,.501,81,118,.686,92,180,272,71,38,40,111,181,513
103,Tony Delk,PG,25,GSW,36,13,630,92,253,.364,16,66,.242,76,187,.406,.395,46,71,.648,11,43,54,95,16,6,45,47,246
104,Michael Dickerson,SG,23,HOU,50,50,1558,215,462,.465,71,164,.433,144,298,.483,.542,46,72,.639,26,57,83,95,27,11,66,90,547
105,Vlade Divac,C,30,SAC,50,50,1761,262,557,.470,11,43,.256,251,514,.488,.480,179,255,.702,140,361,501,215,44,51,131,166,714
106,Michael Doleac,C,21,ORL,49,0,780,125,267,.468,0,0,0,125,267,.468,.468,54,80,.675,66,82,148,20,19,17,26,117,304
107,Sherman Douglas,PG,32,LAC,30,19,842,96,219,.438,0,11,.000,96,208,.462,.438,55,87,.632,16,42,58,124,27,3,61,54,247
108,Bryce Drew,PG,24,HOU,34,0,441,47,129,.364,16,49,.327,31,80,.388,.426,8,8,1.000,3,29,32,52,12,4,31,61,118
109,Chris Dudley,C,33,NYK,46,16,685,48,109,.440,0,0,0,48,109,.440,.440,19,40,.475,79,114,193,7,13,38,24,116,115
110,Joe Dumars*,SG,35,DET,38,38,1116,144,350,.411,89,221,.403,55,129,.426,.539,51,61,.836,12,56,68,134,23,2,53,51,428
111,Tim Duncan,PF,22,SAS,50,50,1963,418,845,.495,1,7,.143,417,838,.498,.495,247,358,.690,159,412,571,121,45,126,146,147,1084
112,Blue Edwards,SF,33,MIA,24,0,283,32,72,.444,4,10,.400,28,62,.452,.472,9,13,.692,7,26,33,30,17,5,21,23,77
113,Howard Eisley,PG,26,UTA,50,0,1038,140,314,.446,21,50,.420,119,264,.451,.479,67,80,.838,12,82,94,185,30,2,109,122,368
114,Mario Elie,SG,35,SAS,47,37,1291,156,331,.471,40,107,.374,116,224,.518,.532,103,119,.866,36,101,137,89,46,12,61,91,455
115,Sean Elliott,SF,30,SAS,50,50,1509,208,507,.410,39,119,.328,169,388,.436,.449,106,140,.757,35,178,213,117,26,17,71,104,561
116,Dale Ellis,SF,38,SEA,48,5,1232,174,395,.441,94,217,.433,80,178,.449,.559,53,70,.757,25,90,115,38,25,3,45,77,495
117,LaPhonso Ellis,PF,28,ATL,20,20,539,80,190,.421,1,5,.200,79,185,.427,.424,43,61,.705,25,84,109,18,8,7,34,48,204
118,Brian Evans,SF,25,TOT,16,0,145,13,44,.295,4,13,.308,9,31,.290,.341,4,4,1.000,6,13,19,15,5,3,2,8,34
119,Patrick Ewing*,C,36,NYK,38,38,1300,247,568,.435,0,2,.000,247,566,.436,.435,163,231,.706,74,303,377,43,30,100,99,105,657
120,Jamie Feick,PF-C,24,TOT,28,16,852,67,134,.500,0,0,0,67,134,.500,.500,43,60,.717,112,176,288,24,25,18,34,73,177
121,Duane Ferrell,SF,33,GSW,8,0,46,1,14,.071,0,0,0,1,14,.071,.071,3,4,.750,5,1,6,0,1,1,1,4,5
122,Danny Ferry,PF,32,CLE,50,10,1058,141,296,.476,38,97,.392,103,199,.518,.541,29,33,.879,16,86,102,53,23,10,39,113,349
123,Michael Finley,SF,25,DAL,50,50,2051,389,876,.444,45,136,.331,344,740,.465,.470,186,226,.823,69,194,263,218,66,15,107,96,1009
124,Derek Fisher,PG,24,LAL,50,21,1131,99,263,.376,38,97,.392,61,166,.367,.449,60,79,.759,21,70,91,197,61,1,77,95,296
125,Danny Fortson,PF,22,DEN,50,38,1417,191,386,.495,0,3,.000,191,383,.499,.495,168,231,.727,210,371,581,32,31,22,77,212,550
126,Greg Foster,PF,30,UTA,42,1,458,52,138,.377,1,4,.250,51,134,.381,.380,13,21,.619,28,55,83,25,6,8,24,63,118
127,Rick Fox,SF,29,LAL,44,1,944,148,330,.448,32,95,.337,116,235,.494,.497,66,89,.742,26,63,89,89,28,10,56,114,394
128,Adonal Foyle,C,23,GSW,44,0,614,52,121,.430,0,0,0,52,121,.430,.430,25,51,.490,79,115,194,18,15,43,31,90,129
129,Todd Fuller,C,24,UTA,42,2,462,56,124,.452,0,0,0,56,124,.452,.452,30,50,.600,28,73,101,6,6,14,27,60,142
130,Lawrence Funderburke,PF,28,SAC,47,2,936,167,299,.559,1,5,.200,166,294,.565,.560,85,120,.708,101,121,222,30,22,23,52,77,420
131,Kevin Garnett,PF,22,MIN,47,47,1780,414,900,.460,4,14,.286,410,886,.463,.462,145,206,.704,166,323,489,202,78,83,135,152,977
132,Marlon Garnett,PG,23,BOS,24,0,205,15,51,.294,6,23,.261,9,28,.321,.353,15,20,.750,3,18,21,18,5,1,12,18,51
133,Dean Garrett,C,32,MIN,49,37,1054,116,231,.502,0,0,0,116,231,.502,.502,38,51,.745,99,158,257,28,30,45,29,113,270
134,Pat Garrity,PF,22,PHO,39,9,538,85,170,.500,7,18,.389,78,152,.513,.521,40,56,.714,26,49,75,18,8,3,20,62,217
135,Chris Gatling,C,31,TOT,48,3,775,117,265,.442,1,8,.125,116,257,.451,.443,37,93,.398,52,127,179,32,32,10,62,118,272
136,Andrew Gaze,SG,33,SAS,19,0,58,8,25,.320,5,16,.313,3,9,.333,.420,0,0,0,2,3,5,6,2,1,4,7,21
137,Matt Geiger,C,29,PHI,50,40,1540,266,555,.479,1,5,.200,265,550,.482,.480,141,177,.797,137,225,362,58,39,40,101,157,674
138,Kendall Gill,SF,30,NJN,50,47,1606,236,593,.398,2,17,.118,234,576,.406,.400,114,167,.683,61,183,244,123,134,26,71,162,588
139,Armen Gilliam,PF,34,MIL,34,5,668,101,223,.453,0,1,.000,101,222,.455,.453,79,101,.782,33,93,126,19,22,12,36,48,281
140,Brian Grant,PF,26,POR,48,46,1525,183,382,.479,0,0,0,183,382,.479,.479,184,226,.814,173,297,470,67,21,34,96,136,550
141,Gary Grant,PG,33,POR,2,0,7,0,1,.000,0,0,0,0,1,.000,.000,0,0,0,0,0,0,3,1,0,0,0,0
142,Harvey Grant,PF,33,PHI,47,10,798,62,168,.369,1,6,.167,61,162,.377,.372,21,29,.724,36,74,110,23,20,16,21,73,146
143,Horace Grant,PF,33,ORL,50,50,1660,198,456,.434,0,2,.000,198,454,.436,.434,47,70,.671,117,234,351,90,46,60,44,99,443
144,Paul Grant,C,25,TOT,6,0,13,2,6,.333,0,0,0,2,6,.333,.333,0,0,0,1,0,1,0,1,0,2,4,4
145,Ed Gray,SG,23,ATL,30,3,337,53,182,.291,12,42,.286,41,140,.293,.324,28,37,.757,7,21,28,12,12,1,29,30,146
146,A.C. Green,PF,35,DAL,50,35,924,108,256,.422,0,8,.000,108,248,.435,.422,30,52,.577,82,146,228,25,28,8,19,69,246
147,Litterial Green,PG,28,CLE,1,0,2,0,1,.000,0,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,0
148,Tom Gugliotta,PF,29,PHO,43,43,1563,277,573,.483,2,7,.286,275,566,.486,.485,173,218,.794,131,250,381,121,59,21,88,110,729
149,Tom Hammonds,PF,31,MIN,49,0,716,82,179,.458,0,0,0,82,179,.458,.458,48,75,.640,54,82,136,20,8,7,32,88,212
150,Anfernee Hardaway,SG,27,ORL,50,50,1944,301,717,.420,40,140,.286,261,577,.452,.448,149,211,.706,74,210,284,266,111,23,150,111,791
151,Tim Hardaway,PG,32,MIA,48,48,1772,301,752,.400,112,311,.360,189,441,.429,.475,121,149,.812,15,137,152,352,57,6,131,102,835
152,Derek Harper,PG,37,LAL,45,29,1120,120,291,.412,43,117,.368,77,174,.443,.486,26,32,.813,13,54,67,187,44,4,52,66,309
153,Ron Harper,SG,35,CHI,35,35,1107,147,390,.377,27,85,.318,120,305,.393,.412,71,101,.703,49,131,180,115,60,35,65,80,392
154,Matt Harpring,SF,22,ORL,50,22,1114,148,320,.463,10,25,.400,138,295,.468,.478,102,143,.713,88,126,214,45,30,6,73,112,408
155,Al Harrington,PF,18,IND,21,0,160,18,56,.321,0,5,.000,18,51,.353,.321,9,15,.600,20,19,39,5,4,2,11,26,45
156,Othella Harrington,PF,25,HOU,41,10,903,156,304,.513,0,0,0,156,304,.513,.513,88,122,.721,72,174,246,15,6,25,61,103,400
157,Lucious Harris,SG,28,NJN,36,5,602,73,181,.403,11,50,.220,62,131,.473,.434,36,48,.750,21,46,67,31,18,7,18,52,193
158,Hersey Hawkins,SG,32,SEA,50,34,1644,171,408,.419,55,180,.306,116,228,.509,.487,119,132,.902,51,150,201,123,80,18,80,90,516
159,Michael Hawkins,PG,26,SAC,24,0,203,14,40,.350,5,19,.263,9,21,.429,.413,3,3,1.000,10,15,25,27,3,1,13,14,36
160,Alan Henderson,SF,26,ATL,38,37,1142,187,423,.442,0,1,.000,187,422,.443,.442,100,149,.671,100,150,250,28,33,19,58,96,474
161,Cedric Henderson,SF,23,CLE,50,48,1517,189,453,.417,2,12,.167,187,441,.424,.419,74,91,.813,45,152,197,113,58,24,97,136,454
162,J.R. Henderson,SF,22,VAN,30,0,331,35,96,.365,2,5,.400,33,91,.363,.375,25,45,.556,20,27,47,22,9,4,18,29,97
163,Mark Hendrickson,PF,24,NJN,22,6,399,39,88,.443,0,1,.000,39,87,.448,.443,42,50,.840,27,41,68,13,12,1,15,39,120
164,Steve Henson,PG,30,DET,4,0,25,1,2,.500,0,0,0,1,2,.500,.500,2,2,1.000,0,0,0,3,1,0,3,1,4
165,Carl Herrera,PF,32,TOT,28,0,307,30,76,.395,0,1,.000,30,75,.400,.395,5,11,.455,25,37,62,4,12,7,16,41,65
166,Grant Hill,SF,26,DET,50,50,1852,384,802,.479,0,14,.000,384,788,.487,.479,285,379,.752,65,290,355,300,80,27,184,114,1053
167,Tyrone Hill,PF,30,TOT,38,23,1104,122,268,.455,0,0,0,122,268,.455,.455,81,150,.540,115,172,287,35,34,16,59,145,325
168,Fred Hoiberg,SG,26,IND,12,0,87,6,21,.286,1,9,.111,5,12,.417,.310,6,6,1.000,2,9,11,4,0,0,3,11,19
169,Jerald Honeycutt,PF,24,TOT,16,0,102,9,32,.281,5,17,.294,4,15,.267,.359,7,10,.700,3,9,12,3,5,2,9,16,30
170,Jeff Hornacek,SG,35,UTA,48,48,1435,214,449,.477,34,81,.420,180,368,.489,.514,125,140,.893,33,127,160,192,52,14,82,95,587
171,Robert Horry,PF,28,LAL,38,5,744,67,146,.459,20,45,.444,47,101,.465,.527,34,46,.739,56,96,152,56,36,39,49,103,188
172,Allan Houston,SG,27,NYK,50,50,1815,294,703,.418,57,140,.407,237,563,.421,.459,168,195,.862,20,132,152,137,35,9,130,115,813
173,Juwan Howard,SF,25,WAS,36,36,1430,286,604,.474,0,3,.000,286,601,.476,.474,110,146,.753,90,203,293,107,42,14,95,130,682
174,Troy Hudson,PG,22,LAC,25,6,524,60,150,.400,15,47,.319,45,103,.437,.450,34,38,.895,15,40,55,92,11,2,38,28,169
175,Larry Hughes,PG,20,PHI,50,1,988,170,414,.411,8,52,.154,162,362,.448,.420,107,151,.709,83,106,189,77,44,14,68,97,455
176,Lindsey Hunter,PG,28,DET,49,49,1755,228,524,.435,59,153,.386,169,371,.456,.491,67,89,.753,26,142,168,193,86,8,92,126,582
177,Zydrunas Ilgauskas,C,23,CLE,5,5,171,29,57,.509,0,0,0,29,57,.509,.509,18,30,.600,17,27,44,4,4,7,9,24,76
178,Allen Iverson,SG,23,PHI,48,48,1990,435,1056,.412,58,199,.291,377,857,.440,.439,356,474,.751,66,170,236,223,110,7,167,98,1284
179,Bobby Jackson,PG,25,MIN,50,12,941,141,348,.405,10,27,.370,131,321,.408,.420,61,79,.772,43,92,135,167,39,3,75,75,353
180,Jaren Jackson,SG,31,SAS,47,13,861,108,284,.380,53,147,.361,55,137,.401,.474,32,39,.821,21,78,99,49,41,9,37,63,301
181,Jim Jackson,SG,28,POR,49,9,1175,152,370,.411,25,90,.278,127,280,.454,.445,85,101,.842,36,123,159,128,43,6,82,80,414
182,Mark Jackson,PG,33,IND,49,49,1382,138,329,.419,32,103,.311,106,226,.469,.468,65,79,.823,33,151,184,386,42,3,99,58,373
183,Randell Jackson,PF,23,WAS,27,8,271,46,108,.426,1,7,.143,45,101,.446,.431,21,32,.656,30,24,54,8,3,11,26,29,114
184,Sam Jacobson,PG,23,LAL,2,0,12,3,5,.600,0,1,.000,3,4,.750,.600,2,2,1.000,0,3,3,0,0,0,1,2,8
185,Jerome James,C,23,SAC,16,0,42,9,24,.375,0,0,0,9,24,.375,.375,6,12,.500,6,11,17,1,2,6,9,11,24
